season,round,position,team,played,won,drawn,lost,gf,ga,gd,points
2013/14,11,5,Hapoel Ra'anana,11,4,5,2,13,10,3,17
2013/14,11,6,Hapoel Tel Aviv,11,4,4,3,20,12,8,16
2013/14,11,7,Kiryat Shmona,11,4,4,3,15,13,2,16
2013/14,11,8,Hapoel Haifa,11,5,1,5,11,14,-3,16
2013/14,11,9,FC Ashdod,11,4,3,4,11,13,-2,15
2013/14,11,10,B. Jerusalem,11,4,2,5,11,14,-3,14
2013/14,11,11,Hapoel Acre,11,3,3,5,12,15,-3,12
2013/14,11,12,M. Petah Tikva,11,1,4,6,11,22,-11,7
2013/14,11,13,Ramat haSharon,11,1,3,7,5,22,-17,6
2013/14,11,14,Bnei Yehuda,11,1,2,8,12,21,-9,5
2013/14,12,1,M. Tel Aviv,12,9,2,1,26,9,17,29
2013/14,12,2,H. Beer Sheva,12,8,3,1,23,9,14,27
2013/14,12,3,Bnei Sakhnin,12,6,4,2,17,13,4,22
2013/14,12,4,Maccabi Haifa,12,6,2,4,18,12,6,20
2013/14,12,5,Hapoel Tel Aviv,12,5,4,3,22,13,9,19
2013/14,12,6,Hapoel Ra'anana,12,4,5,3,13,11,2,17
2013/14,12,7,Kiryat Shmona,12,4,4,4,16,15,1,16
2013/14,12,8,Hapoel Haifa,12,5,1,6,12,17,-5,16
2013/14,12,9,Hapoel Acre,12,4,3,5,14,16,-2,15
2013/14,12,10,FC Ashdod,12,4,3,5,12,15,-3,15
2013/14,12,11,B. Jerusalem,12,4,2,6,12,16,-4,14
2013/14,12,12,Ramat haSharon,12,2,3,7,7,22,-15,9
2013/14,12,13,M. Petah Tikva,12,1,4,7,11,24,-13,7
2013/14,12,14,Bnei Yehuda,12,1,2,9,12,23,-11,5
2013/14,13,1,M. Tel Aviv,13,10,2,1,27,9,18,32
2013/14,13,2,H. Beer Sheva,13,8,4,1,23,9,14,28
2013/14,13,3,Bnei Sakhnin,13,6,5,2,17,13,4,23
2013/14,13,4,Maccabi Haifa,13,6,3,4,19,13,6,21
2013/14,13,5,Hapoel Tel Aviv,13,5,4,4,22,14,8,19
2013/14,13,6,Kiryat Shmona,13,5,4,4,18,16,2,19
2013/14,13,7,Hapoel Ra'anana,13,4,6,3,13,11,2,18
2013/14,13,8,Hapoel Haifa,13,5,2,6,13,18,-5,17
2013/14,13,9,Hapoel Acre,13,4,4,5,14,16,-2,16
2013/14,13,10,FC Ashdod,13,4,4,5,12,15,-3,16
2013/14,13,11,B. Jerusalem,13,4,3,6,12,16,-4,15
2013/14,13,12,Ramat haSharon,13,2,4,7,8,23,-15,10
2013/14,13,13,M. Petah Tikva,13,1,5,7,12,25,-13,8
2013/14,13,14,Bnei Yehuda,13,1,2,10,13,25,-12,5
2013/14,14,1,M. Tel Aviv,14,11,2,1,32,9,23,35
2013/14,14,2,H. Beer Sheva,14,9,4,1,25,9,16,31
2013/14,14,3,Bnei Sakhnin,14,7,5,2,21,13,8,26
2013/14,14,4,Kiryat Shmona,14,6,4,4,20,17,3,22
2013/14,14,5,Maccabi Haifa,14,6,3,5,20,15,5,21
2013/14,14,6,Hapoel Haifa,14,6,2,6,16,18,-2,20
2013/14,14,7,Hapoel Tel Aviv,14,5,4,5,22,18,4,19
2013/14,14,8,FC Ashdod,14,5,4,5,13,15,-2,19
2013/14,14,9,Hapoel Ra'anana,14,4,6,4,13,12,1,18
2013/14,14,10,Hapoel Acre,14,4,4,6,14,21,-7,16
2013/14,14,11,B. Jerusalem,14,4,3,7,12,18,-6,15
2013/14,14,12,M. Petah Tikva,14,2,5,7,13,25,-12,11
2013/14,14,13,Ramat haSharon,14,2,4,8,8,26,-18,10
2013/14,14,14,Bnei Yehuda,14,1,2,11,13,26,-13,5
2013/14,15,1,M. Tel Aviv,15,12,2,1,34,9,25,38
2013/14,15,2,H. Beer Sheva,15,10,4,1,28,10,18,34
2013/14,15,3,Bnei Sakhnin,15,8,5,2,23,13,10,29
2013/14,15,4,Kiryat Shmona,15,7,4,4,22,17,5,25
2013/14,15,5,Maccabi Haifa,15,7,3,5,22,16,6,24
2013/14,15,6,Hapoel Haifa,15,7,2,6,18,18,0,23
2013/14,15,7,Hapoel Tel Aviv,15,5,4,6,23,21,2,19
2013/14,15,8,FC Ashdod,15,5,4,6,14,17,-3,19
2013/14,15,9,Hapoel Ra'anana,15,4,6,5,13,14,-1,18
2013/14,15,10,B. Jerusalem,15,5,3,7,13,18,-5,18
2013/14,15,11,Hapoel Acre,15,4,4,7,14,23,-9,16
2013/14,15,12,M. Petah Tikva,15,2,5,8,13,26,-13,11
2013/14,15,13,Ramat haSharon,15,2,4,9,8,28,-20,10
2013/14,15,14,Bnei Yehuda,15,1,2,12,13,28,-15,5
2013/14,16,1,M. Tel Aviv,16,13,2,1,37,10,27,41
2013/14,16,2,H. Beer Sheva,16,10,5,1,29,11,18,35
2013/14,16,3,Bnei Sakhnin,16,8,5,3,23,14,9,29
2013/14,16,4,Kiryat Shmona,16,7,4,5,23,19,4,25
2013/14,16,5,Maccabi Haifa,16,7,3,6,23,19,4,24
2013/14,16,6,Hapoel Haifa,16,7,3,6,20,20,0,24
2013/14,16,7,Hapoel Tel Aviv,16,6,4,6,25,21,4,22
2013/14,16,8,FC Ashdod,16,6,4,6,16,18,-2,22
2013/14,16,9,B. Jerusalem,16,5,4,7,15,20,-5,19
2013/14,16,10,Hapoel Ra'anana,16,4,6,6,14,16,-2,18
2013/14,16,11,Hapoel Acre,16,4,5,7,15,24,-9,17
2013/14,16,12,Ramat haSharon,16,3,4,9,10,29,-19,13
2013/14,16,13,M. Petah Tikva,16,2,5,9,13,28,-15,11
2013/14,16,14,Bnei Yehuda,16,2,2,12,14,28,-14,8
2013/14,17,1,M. Tel Aviv,17,13,2,2,38,13,25,41
2013/14,17,2,H. Beer Sheva,17,11,5,1,31,12,19,38
2013/14,17,3,Bnei Sakhnin,17,8,5,4,24,16,8,29
2013/14,17,4,Kiryat Shmona,17,8,4,5,26,20,6,28
2013/14,17,5,Maccabi Haifa,17,8,3,6,25,20,5,27
2013/14,17,6,Hapoel Tel Aviv,17,7,4,6,29,21,8,25
2013/14,17,7,FC Ashdod,17,7,4,6,19,20,-1,25
2013/14,17,8,Hapoel Haifa,17,7,3,7,20,24,-4,24
2013/14,17,9,B. Jerusalem,17,5,5,7,16,21,-5,20
2013/14,17,10,Hapoel Ra'anana,17,4,7,6,15,17,-2,19
2013/14,17,11,Hapoel Acre,17,4,5,8,16,27,-11,17
2013/14,17,12,M. Petah Tikva,17,3,5,9,16,29,-13,14
2013/14,17,13,Ramat haSharon,17,3,4,10,12,32,-20,13
2013/14,17,14,Bnei Yehuda,17,2,2,13,15,30,-15,8
2013/14,18,1,M. Tel Aviv,18,14,2,2,40,13,27,44
2013/14,18,2,H. Beer Sheva,18,12,5,1,34,13,21,41
2013/14,18,3,Bnei Sakhnin,18,8,6,4,25,17,8,30
2013/14,18,4,Kiryat Shmona,18,8,5,5,27,21,6,29
2013/14,18,5,Hapoel Tel Aviv,18,8,4,6,33,22,11,28
2013/14,18,6,Maccabi Haifa,18,8,3,7,26,23,3,27
2013/14,18,7,FC Ashdod,18,7,4,7,19,22,-3,25
2013/14,18,8,Hapoel Haifa,18,7,4,7,20,24,-4,25
2013/14,18,9,B. Jerusalem,18,5,5,8,16,22,-6,20
2013/14,18,10,Hapoel Ra'anana,18,4,7,7,16,21,-5,19
2013/14,18,11,Hapoel Acre,18,4,6,8,16,27,-11,18
2013/14,18,12,Ramat haSharon,18,4,4,10,13,32,-19,16
2013/14,18,13,M. Petah Tikva,18,3,6,9,18,31,-13,15
2013/14,18,14,Bnei Yehuda,18,2,3,13,17,32,-15,9
2013/14,19,1,M. Tel Aviv,19,15,2,2,43,13,30,47
2013/14,19,2,H. Beer Sheva,19,13,5,1,35,13,22,44
2013/14,19,3,Hapoel Tel Aviv,19,9,4,6,36,23,13,31
2013/14,19,4,Bnei Sakhnin,19,8,7,4,25,17,8,31
2013/14,19,5,Maccabi Haifa,19,9,3,7,27,23,4,30
2013/14,19,6,Kiryat Shmona,19,8,5,6,27,22,5,29
2013/14,19,7,FC Ashdod,19,7,5,7,19,22,-3,26
2013/14,19,8,Hapoel Haifa,19,7,5,7,22,26,-4,26
2013/14,19,9,Hapoel Ra'anana,19,4,8,7,16,21,-5,20
2013/14,19,10,B. Jerusalem,19,5,5,9,17,25,-8,20
2013/14,19,11,Hapoel Acre,19,4,7,8,16,27,-11,19
2013/14,19,12,Ramat haSharon,19,4,4,11,13,35,-22,16
2013/14,19,13,M. Petah Tikva,19,3,6,10,18,32,-14,15
2013/14,19,14,Bnei Yehuda,19,2,4,13,19,34,-15,10
2013/14,20,1,M. Tel Aviv,20,16,2,2,45,13,32,50
2013/14,20,2,H. Beer Sheva,20,14,5,1,37,13,24,47
2013/14,20,3,Hapoel Tel Aviv,20,10,4,6,39,23,16,34
2013/14,20,4,Maccabi Haifa,20,10,3,7,28,23,5,33
2013/14,20,5,Bnei Sakhnin,20,8,7,5,25,19,6,31
2013/14,20,6,Kiryat Shmona,20,8,6,6,30,25,5,30
2013/14,20,7,Hapoel Haifa,20,7,5,8,22,27,-5,26
2013/14,20,8,FC Ashdod,20,7,5,8,19,24,-5,26
2013/14,20,9,B. Jerusalem,20,6,5,9,18,25,-7,23
2013/14,20,10,Hapoel Ra'anana,20,4,8,8,16,23,-7,20
2013/14,20,11,Hapoel Acre,20,4,7,9,16,28,-12,19
2013/14,20,12,M. Petah Tikva,20,3,7,10,21,35,-14,16
2013/14,20,13,Ramat haSharon,20,4,4,12,13,38,-25,16
2013/14,20,14,Bnei Yehuda,20,3,4,13,21,34,-13,13
2013/14,21,1,M. Tel Aviv,21,17,2,2,48,14,34,53
2013/14,21,2,H. Beer Sheva,21,14,5,2,38,16,22,47
2013/14,21,3,Maccabi Haifa,21,11,3,7,31,24,7,36
2013/14,21,4,Hapoel Tel Aviv,21,10,4,7,40,25,15,34
2013/14,21,5,Bnei Sakhnin,21,9,7,5,26,19,7,34
2013/14,21,6,Kiryat Shmona,21,9,6,6,32,25,7,33
2013/14,21,7,FC Ashdod,21,8,5,8,21,24,-3,29
2013/14,21,8,Hapoel Haifa,21,7,5,9,22,29,-7,26
2013/14,21,9,B. Jerusalem,21,6,6,9,18,25,-7,24
2013/14,21,10,Hapoel Acre,21,5,7,9,18,29,-11,22
2013/14,21,11,Hapoel Ra'anana,21,4,8,9,17,26,-9,20
2013/14,21,12,M. Petah Tikva,21,3,7,11,21,37,-16,16
2013/14,21,13,Ramat haSharon,21,4,4,13,13,39,-26,16
2013/14,21,14,Bnei Yehuda,21,3,5,13,21,34,-13,14
2013/14,22,1,M. Tel Aviv,22,18,2,2,50,14,36,56
2013/14,22,2,H. Beer Sheva,22,15,5,2,40,17,23,50
2013/14,22,3,Kiryat Shmona,22,10,6,6,34,25,9,36
2013/14,22,4,Maccabi Haifa,22,11,3,8,31,25,6,36
2013/14,22,5,Hapoel Tel Aviv,22,10,5,7,42,27,15,35
2013/14,22,6,Bnei Sakhnin,22,9,7,6,27,21,6,34
2013/14,22,7,FC Ashdod,22,8,6,8,22,25,-3,30
2013/14,22,8,B. Jerusalem,22,7,6,9,19,25,-6,27
2013/14,22,9,Hapoel Haifa,22,7,6,9,23,30,-7,27
2013/14,22,10,Hapoel Acre,22,6,7,9,22,32,-10,25
2013/14,22,11,Hapoel Ra'anana,22,4,8,10,17,28,-11,20
2013/14,22,12,M. Petah Tikva,22,3,7,12,21,39,-18,16
2013/14,22,13,Ramat haSharon,22,4,4,14,16,43,-27,16
2013/14,22,14,Bnei Yehuda,22,3,6,13,23,36,-13,15
2013/14,23,1,M. Tel Aviv,23,18,3,2,52,16,36,57
2013/14,23,2,H. Beer Sheva,23,16,5,2,44,17,27,53
2013/14,23,3,Kiryat Shmona,23,11,6,6,35,25,10,39
2013/14,23,4,Maccabi Haifa,23,12,3,8,34,26,8,39
2013/14,23,5,Hapoel Tel Aviv,23,10,5,8,43,30,13,35
2013/14,23,6,Bnei Sakhnin,23,9,7,7,27,23,4,34
2013/14,23,7,FC Ashdod,23,8,6,9,23,27,-4,30
2013/14,23,8,Hapoel Haifa,23,7,7,9,25,32,-7,28
2013/14,23,9,B. Jerusalem,23,7,6,10,19,26,-7,27
2013/14,23,10,Hapoel Acre,23,6,7,10,22,33,-11,25
2013/14,23,11,Hapoel Ra'anana,23,5,8,10,19,29,-10,23
2013/14,23,12,M. Petah Tikva,23,4,7,12,23,39,-16,19
2013/14,23,13,Bnei Yehuda,23,4,6,13,24,36,-12,18
2013/14,23,14,Ramat haSharon,23,4,4,15,16,47,-31,16
2013/14,24,1,M. Tel Aviv,24,19,3,2,54,16,38,60
2013/14,24,2,H. Beer Sheva,24,17,5,2,47,18,29,56
2013/14,24,3,Kiryat Shmona,24,11,7,6,36,26,10,40
2013/14,24,4,Maccabi Haifa,24,12,4,8,35,27,8,40
2013/14,24,5,Hapoel Tel Aviv,24,10,6,8,44,31,13,36
2013/14,24,6,Bnei Sakhnin,24,9,7,8,27,25,2,34
2013/14,24,7,Hapoel Haifa,24,8,7,9,27,32,-5,31
2013/14,24,8,B. Jerusalem,24,8,6,10,21,26,-5,30
2013/14,24,9,FC Ashdod,24,8,6,10,23,29,-6,30
2013/14,24,10,Hapoel Acre,24,6,8,10,23,34,-11,26
2013/14,24,11,Hapoel Ra'anana,24,5,8,11,19,31,-12,23
2013/14,24,12,M. Petah Tikva,24,4,7,13,24,42,-18,19
2013/14,24,13,Ramat haSharon,24,5,4,15,17,47,-30,19
2013/14,24,14,Bnei Yehuda,24,4,6,14,24,37,-13,18
2013/14,25,1,M. Tel Aviv,25,20,3,2,55,16,39,63
2013/14,25,2,H. Beer Sheva,25,18,5,2,48,18,30,59
2013/14,25,3,Kiryat Shmona,25,12,7,6,38,26,12,43
2013/14,25,4,Maccabi Haifa,25,12,5,8,37,29,8,41
2013/14,25,5,Hapoel Tel Aviv,25,11,6,8,49,35,14,39
2013/14,25,6,Bnei Sakhnin,25,10,7,8,29,25,4,37
2013/14,25,7,Hapoel Haifa,25,8,7,10,27,33,-6,31
2013/14,25,8,B. Jerusalem,25,8,6,11,21,27,-6,30
2013/14,25,9,FC Ashdod,25,8,6,11,27,34,-7,30
2013/14,25,10,Hapoel Acre,25,6,8,11,23,36,-13,26
2013/14,25,11,Hapoel Ra'anana,25,5,8,12,19,33,-14,23
2013/14,25,12,M. Petah Tikva,25,4,8,13,27,45,-18,20
2013/14,25,13,Ramat haSharon,25,5,5,15,20,50,-30,20
2013/14,25,14,Bnei Yehuda,25,4,7,14,26,39,-13,19
2013/14,26,1,M. Tel Aviv,26,21,3,2,58,18,40,66
2013/14,26,2,H. Beer Sheva,26,18,5,3,48,19,29,59
2013/14,26,3,Kiryat Shmona,26,12,8,6,38,26,12,44
2013/14,26,4,Maccabi Haifa,26,13,5,8,39,30,9,44
2013/14,26,5,Bnei Sakhnin,26,11,7,8,30,25,5,40
2013/14,26,6,Hapoel Tel Aviv,26,11,6,9,51,38,13,39
2013/14,26,7,FC Ashdod,26,8,7,11,28,35,-7,31
2013/14,26,8,Hapoel Haifa,26,8,7,11,27,34,-7,31
2013/14,26,9,B. Jerusalem,26,8,6,12,21,28,-7,30
2013/14,26,10,Hapoel Acre,26,6,9,11,24,37,-13,27
2013/14,26,11,Hapoel Ra'anana,26,6,8,12,20,33,-13,26
2013/14,26,12,M. Petah Tikva,26,5,8,13,28,45,-17,23
2013/14,26,13,Bnei Yehuda,26,4,8,14,26,39,-13,20
2013/14,26,14,Ramat haSharon,26,5,5,16,21,52,-31,20
