season,round,position,team,played,won,drawn,lost,gf,ga,gd,points
2007/08,7,4,M. Petah Tikva,7,4,0,3,9,7,2,12
2007/08,7,5,Kiryat Shmona,7,3,2,2,9,7,2,11
2007/08,7,6,FC Ashdod,7,3,1,3,9,14,-5,10
2007/08,7,7,Maccabi Haifa,7,3,0,4,7,6,1,9
2007/08,7,8,H. Kfar Saba,7,2,3,2,8,8,0,9
2007/08,7,9,Bnei Yehuda,7,2,2,3,6,8,-2,8
2007/08,7,10,Maccabi Herzlya,7,2,0,5,8,14,-6,6
2007/08,7,11,Hapoel Tel Aviv,7,0,3,4,3,9,-6,3
2007/08,7,12,M. Tel Aviv,7,0,1,6,3,13,-10,1
2007/08,8,1,B. Jerusalem,8,6,2,0,20,6,14,20
2007/08,8,2,Maccabi Netanya,8,5,2,1,14,5,9,17
2007/08,8,3,M. Petah Tikva,8,5,0,3,11,8,3,15
2007/08,8,4,Bnei Sakhnin,8,4,3,1,7,6,1,15
2007/08,8,5,Kiryat Shmona,8,3,3,2,9,7,2,12
2007/08,8,6,Maccabi Haifa,8,3,1,4,7,6,1,10
2007/08,8,7,H. Kfar Saba,8,2,4,2,8,8,0,10
2007/08,8,8,FC Ashdod,8,3,1,4,9,15,-6,10
2007/08,8,9,Maccabi Herzlya,8,3,0,5,9,14,-5,9
2007/08,8,10,Bnei Yehuda,8,2,2,4,7,11,-4,8
2007/08,8,11,M. Tel Aviv,8,1,1,6,6,14,-8,4
2007/08,8,12,Hapoel Tel Aviv,8,0,3,5,4,11,-7,3
2007/08,9,1,B. Jerusalem,9,6,3,0,20,6,14,21
2007/08,9,2,Bnei Sakhnin,9,5,3,1,10,6,4,18
2007/08,9,3,Maccabi Netanya,9,5,2,2,16,8,8,17
2007/08,9,4,M. Petah Tikva,9,5,1,3,12,9,3,16
2007/08,9,5,Maccabi Haifa,9,4,1,4,10,6,4,13
2007/08,9,6,Kiryat Shmona,9,3,4,2,9,7,2,13
2007/08,9,7,H. Kfar Saba,9,3,4,2,11,10,1,13
2007/08,9,8,Maccabi Herzlya,9,3,1,5,10,15,-5,10
2007/08,9,9,FC Ashdod,9,3,1,5,9,18,-9,10
2007/08,9,10,Bnei Yehuda,9,2,2,5,7,14,-7,8
2007/08,9,11,Hapoel Tel Aviv,9,1,3,5,5,11,-6,6
2007/08,9,12,M. Tel Aviv,9,1,1,7,6,15,-9,4
2007/08,10,1,B. Jerusalem,10,7,3,0,21,6,15,24
2007/08,10,2,M. Petah Tikva,10,6,1,3,14,9,5,19
2007/08,10,3,Bnei Sakhnin,10,5,3,2,10,8,2,18
2007/08,10,4,Maccabi Netanya,10,5,2,3,16,9,7,17
2007/08,10,5,Maccabi Haifa,10,5,1,4,12,6,6,16
2007/08,10,6,H. Kfar Saba,10,4,4,2,14,11,3,16
2007/08,10,7,Kiryat Shmona,10,4,4,2,11,8,3,16
2007/08,10,8,Maccabi Herzlya,10,3,1,6,10,17,-7,10
2007/08,10,9,FC Ashdod,10,3,1,6,10,21,-11,10
2007/08,10,10,Bnei Yehuda,10,2,2,6,8,16,-8,8
2007/08,10,11,M. Tel Aviv,10,2,1,7,8,15,-7,7
2007/08,10,12,Hapoel Tel Aviv,10,1,3,6,5,13,-8,6
2007/08,11,1,B. Jerusalem,11,8,3,0,25,6,19,27
2007/08,11,2,M. Petah Tikva,11,7,1,3,17,10,7,22
2007/08,11,3,Bnei Sakhnin,11,6,3,2,13,10,3,21
2007/08,11,4,Maccabi Netanya,11,6,2,3,18,10,8,20
2007/08,11,5,Maccabi Haifa,11,6,1,4,13,6,7,19
2007/08,11,6,Kiryat Shmona,11,5,4,2,12,8,4,19
2007/08,11,7,H. Kfar Saba,11,4,4,3,14,15,-1,16
2007/08,11,8,Maccabi Herzlya,11,3,1,7,10,18,-8,10
2007/08,11,9,FC Ashdod,11,3,1,7,11,24,-13,10
2007/08,11,10,Bnei Yehuda,11,2,2,7,9,18,-9,8
2007/08,11,11,M. Tel Aviv,11,2,1,8,10,18,-8,7
2007/08,11,12,Hapoel Tel Aviv,11,1,3,7,5,14,-9,6
2007/08,12,1,B. Jerusalem,12,9,3,0,28,6,22,30
2007/08,12,2,Maccabi Netanya,12,7,2,3,19,10,9,23
2007/08,12,3,M. Petah Tikva,12,7,2,3,17,10,7,23
2007/08,12,4,Kiryat Shmona,12,6,4,2,15,9,6,22
2007/08,12,5,Bnei Sakhnin,12,6,4,2,14,11,3,22
2007/08,12,6,Maccabi Haifa,12,6,2,4,14,7,7,20
2007/08,12,7,H. Kfar Saba,12,4,5,3,14,15,-1,17
2007/08,12,8,FC Ashdod,12,3,2,7,11,24,-13,11
2007/08,12,9,Maccabi Herzlya,12,3,1,8,11,21,-10,10
2007/08,12,10,M. Tel Aviv,12,2,2,8,10,18,-8,8
2007/08,12,11,Bnei Yehuda,12,2,2,8,9,21,-12,8
2007/08,12,12,Hapoel Tel Aviv,12,1,3,8,5,15,-10,6
2007/08,13,1,B. Jerusalem,13,10,3,0,29,6,23,33
2007/08,13,2,Maccabi Netanya,13,7,3,3,19,10,9,24
2007/08,13,3,Maccabi Haifa,13,7,2,4,17,7,10,23
2007/08,13,4,M. Petah Tikva,13,7,2,4,18,12,6,23
2007/08,13,5,Kiryat Shmona,13,6,5,2,15,9,6,23
2007/08,13,6,Bnei Sakhnin,13,6,5,2,14,11,3,23
2007/08,13,7,H. Kfar Saba,13,5,5,3,16,15,1,20
2007/08,13,8,M. Tel Aviv,13,3,2,8,12,19,-7,11
2007/08,13,9,Maccabi Herzlya,13,3,2,8,11,21,-10,11
2007/08,13,10,FC Ashdod,13,3,2,8,11,27,-16,11
2007/08,13,11,Bnei Yehuda,13,2,2,9,9,23,-14,8
2007/08,13,12,Hapoel Tel Aviv,13,1,3,9,5,16,-11,6
2007/08,14,1,B. Jerusalem,14,10,4,0,30,7,23,34
2007/08,14,2,Maccabi Netanya,14,7,4,3,19,10,9,25
2007/08,14,3,Maccabi Haifa,14,7,3,4,18,8,10,24
2007/08,14,4,M. Petah Tikva,14,7,3,4,19,13,6,24
2007/08,14,5,Kiryat Shmona,14,6,6,2,15,9,6,24
2007/08,14,6,Bnei Sakhnin,14,6,6,2,14,11,3,24
2007/08,14,7,H. Kfar Saba,14,5,5,4,16,18,-2,20
2007/08,14,8,M. Tel Aviv,14,4,2,8,15,19,-4,14
2007/08,14,9,Maccabi Herzlya,14,3,3,8,12,22,-10,12
2007/08,14,10,FC Ashdod,14,3,3,8,11,27,-16,12
2007/08,14,11,Hapoel Tel Aviv,14,2,3,9,6,16,-10,9
2007/08,14,12,Bnei Yehuda,14,2,2,10,9,24,-15,8
2007/08,15,1,B. Jerusalem,15,10,4,1,30,8,22,34
2007/08,15,2,Maccabi Netanya,15,8,4,3,22,10,12,28
2007/08,15,3,Maccabi Haifa,15,8,3,4,21,9,12,27
2007/08,15,4,Kiryat Shmona,15,7,6,2,17,10,7,27
2007/08,15,5,Bnei Sakhnin,15,7,6,2,15,11,4,27
2007/08,15,6,M. Petah Tikva,15,7,3,5,20,15,5,24
2007/08,15,7,H. Kfar Saba,15,6,5,4,18,19,-1,23
2007/08,15,8,Maccabi Herzlya,15,4,3,8,13,22,-9,15
2007/08,15,9,M. Tel Aviv,15,4,2,9,16,22,-6,14
2007/08,15,10,FC Ashdod,15,3,3,9,11,30,-19,12
2007/08,15,11,Hapoel Tel Aviv,15,2,3,10,7,18,-11,9
2007/08,15,12,Bnei Yehuda,15,2,2,11,9,25,-16,8
2007/08,16,1,B. Jerusalem,16,11,4,1,32,9,23,37
2007/08,16,2,Maccabi Haifa,16,9,3,4,24,9,15,30
2007/08,16,3,Maccabi Netanya,16,8,5,3,22,10,12,29
2007/08,16,4,Kiryat Shmona,16,7,7,2,19,12,7,28
2007/08,16,5,Bnei Sakhnin,16,7,7,2,15,11,4,28
2007/08,16,6,M. Petah Tikva,16,7,4,5,20,15,5,25
2007/08,16,7,H. Kfar Saba,16,6,5,5,18,22,-4,23
2007/08,16,8,M. Tel Aviv,16,4,3,9,18,24,-6,15
2007/08,16,9,Maccabi Herzlya,16,4,3,9,15,25,-10,15
2007/08,16,10,Hapoel Tel Aviv,16,3,3,10,10,20,-10,12
2007/08,16,11,FC Ashdod,16,3,3,10,12,32,-20,12
2007/08,16,12,Bnei Yehuda,16,2,3,11,9,25,-16,9
2007/08,17,1,B. Jerusalem,17,12,4,1,34,10,24,40
2007/08,17,2,Maccabi Netanya,17,9,5,3,23,10,13,32
2007/08,17,3,Maccabi Haifa,17,9,4,4,25,10,15,31
2007/08,17,4,Bnei Sakhnin,17,8,7,2,16,11,5,31
2007/08,17,5,Kiryat Shmona,17,7,8,2,20,13,7,29
2007/08,17,6,M. Petah Tikva,17,7,4,6,21,17,4,25
2007/08,17,7,H. Kfar Saba,17,6,6,5,18,22,-4,24
2007/08,17,8,Maccabi Herzlya,17,4,4,9,15,25,-10,16
2007/08,17,9,M. Tel Aviv,17,4,3,10,18,25,-7,15
2007/08,17,10,Hapoel Tel Aviv,17,3,3,11,10,21,-11,12
2007/08,17,11,Bnei Yehuda,17,3,3,11,12,27,-15,12
2007/08,17,12,FC Ashdod,17,3,3,11,14,35,-21,12
2007/08,18,1,B. Jerusalem,18,12,5,1,34,10,24,41
2007/08,18,2,Maccabi Netanya,18,10,5,3,25,10,15,35
2007/08,18,3,Kiryat Shmona,18,8,8,2,23,15,8,32
2007/08,18,4,Maccabi Haifa,18,9,4,5,25,12,13,31
2007/08,18,5,Bnei Sakhnin,18,8,7,3,16,14,2,31
2007/08,18,6,M. Petah Tikva,18,8,4,6,22,17,5,28
2007/08,18,7,H. Kfar Saba,18,6,6,6,20,25,-5,24
2007/08,18,8,Maccabi Herzlya,18,5,4,9,18,25,-7,19
2007/08,18,9,M. Tel Aviv,18,4,4,10,18,25,-7,16
2007/08,18,10,Hapoel Tel Aviv,18,3,4,11,11,22,-11,13
2007/08,18,11,FC Ashdod,18,3,4,11,15,36,-21,13
2007/08,18,12,Bnei Yehuda,18,3,3,12,12,28,-16,12
2007/08,19,1,B. Jerusalem,19,13,5,1,35,10,25,44
2007/08,19,2,Maccabi Netanya,19,10,6,3,25,10,15,36
2007/08,19,3,Kiryat Shmona,19,8,9,2,23,15,8,33
2007/08,19,4,Bnei Sakhnin,19,8,8,3,17,15,2,32
2007/08,19,5,Maccabi Haifa,19,9,4,6,25,13,12,31
2007/08,19,6,M. Petah Tikva,19,8,4,7,23,19,4,28
2007/08,19,7,H. Kfar Saba,19,6,7,6,21,26,-5,25
2007/08,19,8,Maccabi Herzlya,19,5,5,9,19,26,-7,20
2007/08,19,9,M. Tel Aviv,19,5,4,10,22,25,-3,19
2007/08,19,10,Hapoel Tel Aviv,19,4,4,11,13,23,-10,16
2007/08,19,11,FC Ashdod,19,3,5,11,16,37,-21,14
2007/08,19,12,Bnei Yehuda,19,3,3,13,12,32,-20,12
2007/08,20,1,B. Jerusalem,20,14,5,1,38,10,28,47
2007/08,20,2,Maccabi Netanya,20,11,6,3,27,11,16,39
2007/08,20,3,Maccabi Haifa,20,10,4,6,26,13,13,34
2007/08,20,4,Kiryat Shmona,20,8,9,3,23,18,5,33
2007/08,20,5,Bnei Sakhnin,20,8,8,4,18,18,0,32
2007/08,20,6,M. Petah Tikva,20,8,5,7,24,20,4,29
2007/08,20,7,H. Kfar Saba,20,6,7,7,22,28,-6,25
2007/08,20,8,Maccabi Herzlya,20,5,6,9,20,27,-7,21
2007/08,20,9,M. Tel Aviv,20,5,4,11,23,28,-5,19
2007/08,20,10,Hapoel Tel Aviv,20,5,4,11,16,24,-8,19
2007/08,20,11,FC Ashdod,20,4,5,11,19,38,-19,17
2007/08,20,12,Bnei Yehuda,20,3,3,14,12,33,-21,12
2007/08,21,1,B. Jerusalem,21,15,5,1,40,10,30,50
2007/08,21,2,Maccabi Netanya,21,11,6,4,27,13,14,39
2007/08,21,3,Bnei Sakhnin,21,9,8,4,19,18,1,35
2007/08,21,4,Maccabi Haifa,21,10,4,7,26,15,11,34
2007/08,21,5,Kiryat Shmona,21,8,10,3,24,19,5,34
2007/08,21,6,M. Petah Tikva,21,8,5,8,24,21,3,29
2007/08,21,7,H. Kfar Saba,21,7,7,7,26,30,-4,28
2007/08,21,8,M. Tel Aviv,21,6,4,11,26,29,-3,22
2007/08,21,9,Hapoel Tel Aviv,21,6,4,11,18,24,-6,22
2007/08,21,10,Maccabi Herzlya,21,5,6,10,21,30,-9,21
2007/08,21,11,FC Ashdod,21,4,5,12,21,42,-21,17
2007/08,21,12,Bnei Yehuda,21,3,4,14,13,34,-21,13
2007/08,22,1,B. Jerusalem,22,15,6,1,41,11,30,51
2007/08,22,2,Maccabi Netanya,22,11,7,4,27,13,14,40
2007/08,22,3,Kiryat Shmona,22,9,10,3,26,20,6,37
2007/08,22,4,Bnei Sakhnin,22,9,9,4,19,18,1,36
2007/08,22,5,Maccabi Haifa,22,10,5,7,27,16,11,35
2007/08,22,6,M. Petah Tikva,22,8,6,8,24,21,3,30
2007/08,22,7,H. Kfar Saba,22,7,8,7,27,31,-4,29
2007/08,22,8,M. Tel Aviv,22,6,5,11,26,29,-3,23
2007/08,22,9,Hapoel Tel Aviv,22,6,4,12,19,26,-7,22
2007/08,22,10,Maccabi Herzlya,22,5,7,10,22,31,-9,22
2007/08,22,11,FC Ashdod,22,4,6,12,21,42,-21,18
2007/08,22,12,Bnei Yehuda,22,3,5,14,13,34,-21,14
2007/08,23,1,B. Jerusalem,23,16,6,1,42,11,31,54
2007/08,23,2,Maccabi Netanya,23,11,8,4,28,14,14,41
2007/08,23,3,Kiryat Shmona,23,10,10,3,28,20,8,40
2007/08,23,4,Bnei Sakhnin,23,9,10,4,20,19,1,37
2007/08,23,5,Maccabi Haifa,23,10,5,8,27,17,10,35
2007/08,23,6,M. Petah Tikva,23,8,6,9,24,24,0,30
2007/08,23,7,H. Kfar Saba,23,7,9,7,30,34,-4,30
2007/08,23,8,M. Tel Aviv,23,7,5,11,28,30,-2,26
2007/08,23,9,Maccabi Herzlya,23,5,8,10,25,34,-9,23
2007/08,23,10,Hapoel Tel Aviv,23,6,4,13,20,28,-8,22
2007/08,23,11,FC Ashdod,23,5,6,12,24,42,-18,21
2007/08,23,12,Bnei Yehuda,23,3,5,15,13,36,-23,14
2007/08,24,1,B. Jerusalem,24,17,6,1,46,11,35,57
2007/08,24,2,Maccabi Netanya,24,11,8,5,28,16,12,41
2007/08,24,3,Kiryat Shmona,24,10,10,4,28,21,7,40
2007/08,24,4,Bnei Sakhnin,24,10,10,4,21,19,2,40
2007/08,24,5,Maccabi Haifa,24,11,5,8,29,17,12,38
2007/08,24,6,M. Petah Tikva,24,8,6,10,24,28,-4,30
2007/08,24,7,H. Kfar Saba,24,7,9,8,31,37,-6,30
2007/08,24,8,M. Tel Aviv,24,7,5,12,28,31,-3,26
2007/08,24,9,Maccabi Herzlya,24,6,8,10,26,34,-8,26
2007/08,24,10,Hapoel Tel Aviv,24,7,4,13,23,30,-7,25
2007/08,24,11,FC Ashdod,24,6,6,12,27,43,-16,24
2007/08,24,12,Bnei Yehuda,24,3,5,16,15,39,-24,14
2007/08,25,1,B. Jerusalem,25,18,6,1,50,11,39,60
2007/08,25,2,Maccabi Netanya,25,12,8,5,29,16,13,44
2007/08,25,3,Maccabi Haifa,25,12,5,8,31,18,13,41
2007/08,25,4,Kiryat Shmona,25,10,10,5,29,23,6,40
2007/08,25,5,Bnei Sakhnin,25,10,10,5,22,22,0,40
2007/08,25,6,M. Petah Tikva,25,8,6,11,24,29,-5,30
2007/08,25,7,H. Kfar Saba,25,7,9,9,31,41,-10,30
2007/08,25,8,M. Tel Aviv,25,8,5,12,30,31,-1,29
2007/08,25,9,Hapoel Tel Aviv,25,8,4,13,25,31,-6,28
2007/08,25,10,Maccabi Herzlya,25,6,8,11,27,36,-9,26
2007/08,25,11,FC Ashdod,25,6,6,13,27,45,-18,24
2007/08,25,12,Bnei Yehuda,25,4,5,16,18,40,-22,17
2007/08,26,1,B. Jerusalem,26,18,7,1,51,12,39,61
2007/08,26,2,Maccabi Netanya,26,12,9,5,30,17,13,45
2007/08,26,3,Kiryat Shmona,26,11,10,5,30,23,7,43
2007/08,26,4,Bnei Sakhnin,26,11,10,5,23,22,1,43
2007/08,26,5,Maccabi Haifa,26,12,5,9,31,19,12,41
2007/08,26,6,H. Kfar Saba,26,7,10,9,32,42,-10,31
2007/08,26,7,M. Tel Aviv,26,8,6,12,31,32,-1,30
2007/08,26,8,M. Petah Tikva,26,8,6,12,24,30,-6,30
2007/08,26,9,Hapoel Tel Aviv,26,8,4,14,26,33,-7,28
2007/08,26,10,FC Ashdod,26,7,6,13,29,46,-17,27
2007/08,26,11,Maccabi Herzlya,26,6,8,12,27,38,-11,26
2007/08,26,12,Bnei Yehuda,26,5,5,16,20,40,-20,20
2007/08,27,1,B. Jerusalem,27,18,7,2,52,15,37,61
2007/08,27,2,Maccabi Netanya,27,12,10,5,30,17,13,46
2007/08,27,3,Kiryat Shmona,27,12,10,5,33,24,9,46
2007/08,27,4,Bnei Sakhnin,27,12,10,5,27,22,5,46
2007/08,27,5,Maccabi Haifa,27,12,5,10,31,20,11,41
2007/08,27,6,M. Tel Aviv,27,8,7,12,31,32,-1,31
2007/08,27,7,Hapoel Tel Aviv,27,9,4,14,29,34,-5,31
2007/08,27,8,H. Kfar Saba,27,7,10,10,33,45,-12,31
2007/08,27,9,M. Petah Tikva,27,8,6,13,24,34,-10,30
2007/08,27,10,Maccabi Herzlya,27,7,8,12,29,38,-9,29
2007/08,27,11,FC Ashdod,27,7,6,14,29,48,-19,27
2007/08,27,12,Bnei Yehuda,27,6,5,16,21,40,-19,23
2007/08,28,1,B. Jerusalem,28,19,7,2,55,16,39,64
2007/08,28,2,Maccabi Netanya,28,13,10,5,33,17,16,49
2007/08,28,3,Kiryat Shmona,28,13,10,5,36,25,11,49
2007/08,28,4,Bnei Sakhnin,28,13,10,5,29,22,7,49
2007/08,28,5,Maccabi Haifa,28,12,6,10,31,20,11,42
2007/08,28,6,M. Tel Aviv,28,8,7,13,32,35,-3,31
2007/08,28,7,Hapoel Tel Aviv,28,9,4,15,29,37,-8,31
2007/08,28,8,M. Petah Tikva,28,8,7,13,24,34,-10,31
2007/08,28,9,H. Kfar Saba,28,7,10,11,33,47,-14,31
2007/08,28,10,Maccabi Herzlya,28,7,8,13,30,41,-11,29
2007/08,28,11,FC Ashdod,28,7,6,15,29,50,-21,27
2007/08,28,12,Bnei Yehuda,28,7,5,16,23,40,-17,26
2007/08,29,1,B. Jerusalem,29,19,7,3,55,17,38,64
2007/08,29,2,Maccabi Netanya,29,14,10,5,35,17,18,52
2007/08,29,3,Kiryat Shmona,29,13,10,6,36,27,9,49
2007/08,29,4,Bnei Sakhnin,29,13,10,6,30,25,5,49
2007/08,29,5,Maccabi Haifa,29,12,6,11,31,21,10,42
2007/08,29,6,M. Tel Aviv,29,9,7,13,35,36,-1,34
2007/08,29,7,Hapoel Tel Aviv,29,10,4,15,31,37,-6,34
2007/08,29,8,H. Kfar Saba,29,8,10,11,34,47,-13,34
2007/08,29,9,M. Petah Tikva,29,8,7,14,24,35,-11,31
2007/08,29,10,FC Ashdod,29,8,6,15,30,50,-20,30
2007/08,29,11,Maccabi Herzlya,29,7,8,14,30,43,-13,29
2007/08,29,12,Bnei Yehuda,29,8,5,16,24,40,-16,29
2007/08,30,1,B. Jerusalem,30,19,7,4,55,18,37,64
2007/08,30,2,Maccabi Netanya,30,15,10,5,36,17,19,55
2007/08,30,3,Kiryat Shmona,30,13,11,6,38,29,9,50
2007/08,30,4,Bnei Sakhnin,30,13,10,7,30,26,4,49
2007/08,30,5,Maccabi Haifa,30,12,7,11,34,24,10,43
2007/08,30,6,Hapoel Tel Aviv,30,11,4,15,32,37,-5,37
2007/08,30,7,M. Tel Aviv,30,9,8,13,38,39,-1,35
2007/08,30,8,M. Petah Tikva,30,9,7,14,25,35,-10,34
2007/08,30,9,H. Kfar Saba,30,8,10,12,34,48,-14,34
2007/08,30,10,Bnei Yehuda,30,9,5,16,25,40,-15,32
2007/08,30,11,Maccabi Herzlya,30,7,9,14,32,45,-13,30
2007/08,30,12,FC Ashdod,30,8,6,16,30,51,-21,30
2007/08,31,1,B. Jerusalem,31,20,7,4,58,18,40,67
2007/08,31,2,Maccabi Netanya,31,15,10,6,36,20,16,55
2007/08,31,3,Bnei Sakhnin,31,14,10,7,32,26,6,52
2007/08,31,4,Kiryat Shmona,31,13,11,7,38,31,7,50
2007/08,31,5,Maccabi Haifa,31,12,8,11,35,25,10,44
2007/08,31,6,M. Tel Aviv,31,10,8,13,40,40,0,38
2007/08,31,7,Hapoel Tel Aviv,31,11,5,15,33,38,-5,38
2007/08,31,8,Bnei Yehuda,31,10,5,16,28,40,-12,35
2007/08,31,9,M. Petah Tikva,31,9,7,15,26,37,-11,34
2007/08,31,10,H. Kfar Saba,31,8,10,13,34,51,-17,34
2007/08,31,11,FC Ashdod,31,9,6,16,32,51,-19,33
2007/08,31,12,Maccabi Herzlya,31,7,9,15,32,47,-15,30
2007/08,32,1,B. Jerusalem,32,20,7,5,60,21,39,67
2007/08,32,2,Maccabi Netanya,32,16,10,6,39,22,17,58
2007/08,32,3,Kiryat Shmona,32,14,11,7,41,33,8,53
2007/08,32,4,Bnei Sakhnin,32,14,10,8,33,28,5,52
2007/08,32,5,Maccabi Haifa,32,13,8,11,38,25,13,47
2007/08,32,6,M. Tel Aviv,32,11,8,13,43,42,1,41
2007/08,32,7,Hapoel Tel Aviv,32,12,5,15,35,39,-4,41
2007/08,32,8,FC Ashdod,32,10,6,16,34,52,-18,36
2007/08,32,9,Bnei Yehuda,32,10,5,17,30,43,-13,35
2007/08,32,10,M. Petah Tikva,32,9,7,16,27,39,-12,34
2007/08,32,11,H. Kfar Saba,32,8,10,14,36,54,-18,34
2007/08,32,12,Maccabi Herzlya,32,7,9,16,32,50,-18,30
2007/08,33,1,B. Jerusalem,33,20,7,6,61,23,38,67
2007/08,33,2,Maccabi Netanya,33,16,10,7,40,24,16,58
2007/08,33,3,Kiryat Shmona,33,15,11,7,43,34,9,56
2007/08,33,4,Bnei Sakhnin,33,15,10,8,35,29,6,55
2007/08,33,5,Maccabi Haifa,33,13,8,12,38,27,11,47
2007/08,33,6,M. Tel Aviv,33,11,8,14,43,43,0,41
2007/08,33,7,Hapoel Tel Aviv,33,12,5,16,35,40,-5,41
