season,round,position,team,played,won,drawn,lost,gf,ga,gd,points
2014/15,3,2,H. Beer Sheva,3,2,1,0,7,4,3,7
2014/15,3,3,M. Tel Aviv,3,2,0,1,7,3,4,6
2014/15,3,4,Maccabi Haifa,3,2,0,1,7,4,3,6
2014/15,3,5,Hapoel Tel Aviv,3,2,0,1,4,3,1,6
2014/15,3,6,FC Ashdod,3,1,2,0,4,2,2,5
2014/15,3,7,B. Jerusalem,3,1,2,0,3,2,1,5
2014/15,3,8,M. Petah Tikva,3,1,1,1,7,9,-2,4
2014/15,3,9,Hapoel Ra'anana,3,1,0,2,6,5,1,3
2014/15,3,10,Hapoel Acre,3,0,3,0,3,3,0,3
2014/15,3,11,Bnei Sakhnin,3,0,2,1,5,7,-2,2
2014/15,3,12,Maccabi Netanya,3,0,1,2,5,7,-2,1
2014/15,3,13,Hapoel Haifa,3,0,1,2,1,6,-5,1
2014/15,3,14,H. Petah Tikva,3,0,0,3,2,10,-8,0
2014/15,4,1,Kiryat Shmona,4,3,1,0,8,1,7,10
2014/15,4,2,M. Tel Aviv,4,3,0,1,10,4,6,9
2014/15,4,3,H. Beer Sheva,4,2,2,0,8,5,3,8
2014/15,4,4,Hapoel Tel Aviv,4,2,1,1,5,4,1,7
2014/15,4,5,FC Ashdod,4,1,3,0,5,3,2,6
2014/15,4,6,Maccabi Haifa,4,2,0,2,8,7,1,6
2014/15,4,7,B. Jerusalem,4,1,3,0,4,3,1,6
2014/15,4,8,Hapoel Ra'anana,4,1,1,2,7,6,1,4
2014/15,4,9,Hapoel Haifa,4,1,1,2,4,8,-4,4
2014/15,4,10,M. Petah Tikva,4,1,1,2,7,12,-5,4
2014/15,4,11,Bnei Sakhnin,4,0,3,1,6,8,-2,3
2014/15,4,12,Hapoel Acre,4,0,3,1,4,7,-3,3
2014/15,4,13,H. Petah Tikva,4,1,0,3,6,11,-5,3
2014/15,4,14,Maccabi Netanya,4,0,1,3,7,10,-3,1
2014/15,5,1,Kiryat Shmona,5,4,1,0,9,1,8,13
2014/15,5,2,M. Tel Aviv,5,4,0,1,14,5,9,12
2014/15,5,3,H. Beer Sheva,5,3,2,0,12,5,7,11
2014/15,5,4,B. Jerusalem,5,2,3,0,6,3,3,9
2014/15,5,5,Hapoel Ra'anana,5,2,1,2,9,6,3,7
2014/15,5,6,Hapoel Tel Aviv,5,2,1,2,5,6,-1,7
2014/15,5,7,FC Ashdod,5,1,3,1,6,6,0,6
2014/15,5,8,Maccabi Haifa,5,2,0,3,8,9,-1,6
2014/15,5,9,H. Petah Tikva,5,2,0,3,9,12,-3,6
2014/15,5,10,Maccabi Netanya,5,1,1,3,9,11,-2,4
2014/15,5,11,Hapoel Haifa,5,1,1,3,4,9,-5,4
2014/15,5,12,M. Petah Tikva,5,1,1,3,7,16,-9,4
2014/15,5,13,Bnei Sakhnin,5,0,3,2,7,10,-3,3
2014/15,5,14,Hapoel Acre,5,0,3,2,5,11,-6,3
2014/15,6,1,Kiryat Shmona,6,5,1,0,13,2,11,16
2014/15,6,2,M. Tel Aviv,6,5,0,1,19,7,12,15
2014/15,6,3,H. Beer Sheva,6,4,2,0,14,5,9,14
2014/15,6,4,B. Jerusalem,6,2,4,0,7,4,3,10
2014/15,6,5,Hapoel Tel Aviv,6,3,1,2,6,6,0,10
2014/15,6,6,Hapoel Ra'anana,6,2,1,3,9,8,1,7
2014/15,6,7,M. Petah Tikva,6,2,1,3,8,16,-8,7
2014/15,6,8,FC Ashdod,6,1,3,2,8,11,-3,6
2014/15,6,9,Maccabi Haifa,6,2,0,4,8,11,-3,6
2014/15,6,10,H. Petah Tikva,6,2,0,4,9,13,-4,6
2014/15,6,11,Hapoel Acre,6,1,3,2,7,11,-4,6
2014/15,6,12,Maccabi Netanya,6,1,2,3,10,12,-2,5
2014/15,6,13,Hapoel Haifa,6,1,1,4,4,10,-6,4
2014/15,6,14,Bnei Sakhnin,6,0,3,3,8,14,-6,3
2014/15,7,1,Kiryat Shmona,7,5,2,0,14,3,11,17
2014/15,7,2,M. Tel Aviv,7,5,1,1,19,7,12,16
2014/15,7,3,H. Beer Sheva,7,4,3,0,15,6,9,15
2014/15,7,4,B. Jerusalem,7,2,5,0,8,5,3,11
2014/15,7,5,Hapoel Tel Aviv,7,3,2,2,6,6,0,11
2014/15,7,6,Hapoel Ra'anana,7,3,1,3,11,9,2,10
2014/15,7,7,M. Petah Tikva,7,3,1,3,9,16,-7,10
2014/15,7,8,Maccabi Netanya,7,2,2,3,13,13,0,8
2014/15,7,9,Hapoel Acre,7,1,4,2,8,12,-4,7
2014/15,7,10,Bnei Sakhnin,7,1,3,3,11,14,-3,6
2014/15,7,11,FC Ashdod,7,1,3,3,9,13,-4,6
2014/15,7,12,Maccabi Haifa,7,2,0,5,8,12,-4,6
2014/15,7,13,H. Petah Tikva,7,2,0,5,10,16,-6,6
2014/15,7,14,Hapoel Haifa,7,1,1,5,4,13,-9,4
2014/15,8,1,Kiryat Shmona,8,6,2,0,17,4,13,20
2014/15,8,2,M. Tel Aviv,8,6,1,1,22,8,14,19
2014/15,8,3,H. Beer Sheva,8,5,3,0,17,7,10,18
2014/15,8,4,Hapoel Tel Aviv,8,4,2,2,7,6,1,14
2014/15,8,5,B. Jerusalem,8,2,5,1,8,6,2,11
2014/15,8,6,M. Petah Tikva,8,3,2,3,10,17,-7,11
2014/15,8,7,Hapoel Ra'anana,8,3,1,4,11,10,1,10
2014/15,8,8,Maccabi Haifa,8,3,0,5,9,12,-3,9
2014/15,8,9,Maccabi Netanya,8,2,2,4,14,16,-2,8
2014/15,8,10,Bnei Sakhnin,8,1,4,3,12,15,-3,7
2014/15,8,11,Hapoel Acre,8,1,4,3,8,13,-5,7
2014/15,8,12,Hapoel Haifa,8,2,1,5,5,13,-8,7
2014/15,8,13,FC Ashdod,8,1,3,4,10,15,-5,6
2014/15,8,14,H. Petah Tikva,8,2,0,6,11,19,-8,6
2014/15,9,1,Kiryat Shmona,9,7,2,0,19,5,14,23
2014/15,9,2,M. Tel Aviv,9,6,1,2,23,10,13,19
2014/15,9,3,H. Beer Sheva,9,5,3,1,19,10,9,18
2014/15,9,4,Hapoel Tel Aviv,9,5,2,2,10,8,2,17
2014/15,9,5,M. Petah Tikva,9,3,3,3,10,17,-7,12
2014/15,9,6,B. Jerusalem,9,2,5,2,8,7,1,11
2014/15,9,7,Maccabi Netanya,9,3,2,4,15,16,-1,11
2014/15,9,8,Hapoel Ra'anana,9,3,1,5,11,11,0,10
2014/15,9,9,Bnei Sakhnin,9,2,4,3,13,15,-2,10
2014/15,9,10,FC Ashdod,9,2,3,4,11,15,-4,9
2014/15,9,11,Maccabi Haifa,9,3,0,6,9,13,-4,9
2014/15,9,12,Hapoel Acre,9,1,5,3,8,13,-5,8
2014/15,9,13,Hapoel Haifa,9,2,2,5,6,14,-8,8
2014/15,9,14,H. Petah Tikva,9,2,1,6,12,20,-8,7
2014/15,10,1,Kiryat Shmona,10,7,3,0,19,5,14,24
2014/15,10,2,M. Tel Aviv,10,7,1,2,26,10,16,22
2014/15,10,3,H. Beer Sheva,10,6,3,1,23,10,13,21
2014/15,10,4,Hapoel Tel Aviv,10,5,2,3,11,11,0,17
2014/15,10,5,M. Petah Tikva,10,4,3,3,13,19,-6,15
2014/15,10,6,Maccabi Haifa,10,4,0,6,12,14,-2,12
2014/15,10,7,FC Ashdod,10,3,3,4,12,15,-3,12
2014/15,10,8,Hapoel Ra'anana,10,3,2,5,11,11,0,11
2014/15,10,9,B. Jerusalem,10,2,5,3,10,10,0,11
2014/15,10,10,Maccabi Netanya,10,3,2,5,15,20,-5,11
2014/15,10,11,Bnei Sakhnin,10,2,4,4,14,17,-3,10
2014/15,10,12,H. Petah Tikva,10,3,1,6,14,21,-7,10
2014/15,10,13,Hapoel Acre,10,1,5,4,8,14,-6,8
2014/15,10,14,Hapoel Haifa,10,2,2,6,6,17,-11,8
2014/15,11,1,M. Tel Aviv,11,8,1,2,29,11,18,25
2014/15,11,2,Kiryat Shmona,11,7,4,0,20,6,14,25
2014/15,11,3,H. Beer Sheva,11,6,4,1,24,11,13,22
2014/15,11,4,Hapoel Tel Aviv,11,5,2,4,12,14,-2,17
2014/15,11,5,M. Petah Tikva,11,4,4,3,14,20,-6,16
2014/15,11,6,Maccabi Haifa,11,5,0,6,16,14,2,15
2014/15,11,7,B. Jerusalem,11,3,5,3,13,11,2,14
2014/15,11,8,FC Ashdod,11,3,4,4,13,16,-3,13
2014/15,11,9,Hapoel Ra'anana,11,3,2,6,11,12,-1,11
2014/15,11,10,Hapoel Acre,11,2,5,4,11,15,-4,11
2014/15,11,11,Maccabi Netanya,11,3,2,6,15,24,-9,11
2014/15,11,12,Hapoel Haifa,11,3,2,6,7,17,-10,11
2014/15,11,13,Bnei Sakhnin,11,2,4,5,15,20,-5,10
2014/15,11,14,H. Petah Tikva,11,3,1,7,15,24,-9,10
2014/15,12,1,Kiryat Shmona,12,8,4,0,23,7,16,28
2014/15,12,2,M. Tel Aviv,12,8,2,2,30,12,18,26
2014/15,12,3,H. Beer Sheva,12,7,4,1,28,11,17,25
2014/15,12,4,Hapoel Tel Aviv,12,5,2,5,13,17,-4,17
2014/15,12,5,FC Ashdod,12,4,4,4,16,17,-1,16
2014/15,12,6,M. Petah Tikva,12,4,4,4,15,22,-7,16
2014/15,12,7,B. Jerusalem,12,3,6,3,14,12,2,15
2014/15,12,8,Maccabi Haifa,12,5,0,7,17,17,0,15
2014/15,12,9,Maccabi Netanya,12,4,2,6,17,25,-8,14
2014/15,12,10,H. Petah Tikva,12,4,1,7,17,25,-8,13
2014/15,12,11,Hapoel Ra'anana,12,3,3,6,12,13,-1,12
2014/15,12,12,Bnei Sakhnin,12,2,5,5,16,21,-5,11
2014/15,12,13,Hapoel Acre,12,2,5,5,12,17,-5,11
2014/15,12,14,Hapoel Haifa,12,3,2,7,7,21,-14,11
2014/15,13,1,M. Tel Aviv,13,9,2,2,33,13,20,29
2014/15,13,2,Kiryat Shmona,13,8,5,0,25,9,16,29
2014/15,13,3,H. Beer Sheva,13,7,4,2,28,13,15,25
2014/15,13,4,M. Petah Tikva,13,5,4,4,17,23,-6,19
2014/15,13,5,Maccabi Haifa,13,6,0,7,21,17,4,18
2014/15,13,6,FC Ashdod,13,4,5,4,16,17,-1,17
2014/15,13,7,Hapoel Tel Aviv,13,5,2,6,14,19,-5,17
2014/15,13,8,B. Jerusalem,13,3,7,3,14,12,2,16
2014/15,13,9,Maccabi Netanya,13,4,3,6,17,25,-8,15
2014/15,13,10,Bnei Sakhnin,13,3,5,5,18,21,-3,14
2014/15,13,11,Hapoel Ra'anana,13,3,4,6,12,13,-1,13
2014/15,13,12,H. Petah Tikva,13,4,1,8,18,28,-10,13
2014/15,13,13,Hapoel Acre,13,2,6,5,14,19,-5,12
2014/15,13,14,Hapoel Haifa,13,3,2,8,7,25,-18,11
2014/15,14,1,M. Tel Aviv,14,10,2,2,36,13,23,32
2014/15,14,2,Kiryat Shmona,14,9,5,0,26,9,17,32
2014/15,14,3,H. Beer Sheva,14,8,4,2,31,13,18,28
2014/15,14,4,Hapoel Tel Aviv,14,6,2,6,16,19,-3,20
2014/15,14,5,Maccabi Haifa,14,6,1,7,22,18,4,19
2014/15,14,6,M. Petah Tikva,14,5,4,5,17,26,-9,19
2014/15,14,7,FC Ashdod,14,4,5,5,16,18,-2,17
2014/15,14,8,B. Jerusalem,14,3,7,4,14,15,-1,16
2014/15,14,9,Bnei Sakhnin,14,3,6,5,19,22,-3,15
2014/15,14,10,Maccabi Netanya,14,4,3,7,17,27,-10,15
2014/15,14,11,Hapoel Ra'anana,14,3,5,6,12,13,-1,14
2014/15,14,12,H. Petah Tikva,14,4,2,8,18,28,-10,14
2014/15,14,13,Hapoel Haifa,14,4,2,8,8,25,-17,14
2014/15,14,14,Hapoel Acre,14,2,6,6,14,20,-6,12
2014/15,15,1,M. Tel Aviv,15,11,2,2,38,13,25,35
2014/15,15,2,Kiryat Shmona,15,10,5,0,27,9,18,35
2014/15,15,3,H. Beer Sheva,15,9,4,2,33,14,19,31
2014/15,15,4,Hapoel Tel Aviv,15,6,2,7,16,20,-4,20
2014/15,15,5,Maccabi Haifa,15,6,1,8,23,21,2,19
2014/15,15,6,B. Jerusalem,15,4,7,4,17,16,1,19
2014/15,15,7,M. Petah Tikva,15,5,4,6,17,27,-10,19
2014/15,15,8,Bnei Sakhnin,15,4,6,5,22,23,-1,18
2014/15,15,9,Maccabi Netanya,15,5,3,7,18,27,-9,18
2014/15,15,10,FC Ashdod,15,4,5,6,16,19,-3,17
2014/15,15,11,Hapoel Haifa,15,5,2,8,9,25,-16,17
2014/15,15,12,Hapoel Ra'anana,15,3,5,7,12,15,-3,14
2014/15,15,13,H. Petah Tikva,15,4,2,9,19,30,-11,14
2014/15,15,14,Hapoel Acre,15,2,6,7,15,23,-8,12
2014/15,16,1,Kiryat Shmona,16,11,5,0,30,10,20,38
2014/15,16,2,M. Tel Aviv,16,11,3,2,38,13,25,36
2014/15,16,3,H. Beer Sheva,16,9,5,2,33,14,19,32
2014/15,16,4,B. Jerusalem,16,5,7,4,21,16,5,22
2014/15,16,5,Hapoel Tel Aviv,16,6,3,7,17,21,-4,21
2014/15,16,6,Maccabi Haifa,16,6,2,8,25,23,2,20
2014/15,16,7,FC Ashdod,16,5,5,6,19,21,-2,20
2014/15,16,8,M. Petah Tikva,16,5,5,6,17,27,-10,20
2014/15,16,9,Bnei Sakhnin,16,4,6,6,24,26,-2,18
2014/15,16,10,Maccabi Netanya,16,5,3,8,19,30,-11,18
2014/15,16,11,Hapoel Haifa,16,5,3,8,10,26,-16,18
2014/15,16,12,Hapoel Ra'anana,16,3,6,7,12,15,-3,15
2014/15,16,13,H. Petah Tikva,16,4,3,9,21,32,-11,15
2014/15,16,14,Hapoel Acre,16,2,6,8,15,27,-12,12
2014/15,17,1,M. Tel Aviv,17,12,3,2,39,13,26,39
2014/15,17,2,Kiryat Shmona,17,11,5,1,30,13,17,38
2014/15,17,3,H. Beer Sheva,17,9,5,3,33,15,18,32
2014/15,17,4,B. Jerusalem,17,5,8,4,24,19,5,23
2014/15,17,5,M. Petah Tikva,17,6,5,6,20,27,-7,23
2014/15,17,6,Hapoel Tel Aviv,17,6,4,7,18,22,-4,22
2014/15,17,7,FC Ashdod,17,5,6,6,22,24,-2,21
2014/15,17,8,Hapoel Haifa,17,6,3,8,12,26,-14,21
2014/15,17,9,Maccabi Haifa,17,6,2,9,25,24,1,20
2014/15,17,10,Bnei Sakhnin,17,4,7,6,25,27,-2,19
2014/15,17,11,Hapoel Ra'anana,17,4,6,7,13,15,-2,18
2014/15,17,12,Maccabi Netanya,17,5,3,9,19,32,-13,18
2014/15,17,13,H. Petah Tikva,17,4,4,9,22,33,-11,16
2014/15,17,14,Hapoel Acre,17,2,7,8,16,28,-12,13
2014/15,18,1,M. Tel Aviv,18,13,3,2,42,13,29,42
2014/15,18,2,Kiryat Shmona,18,12,5,1,32,14,18,41
2014/15,18,3,H. Beer Sheva,18,10,5,3,34,15,19,35
2014/15,18,4,B. Jerusalem,18,5,9,4,25,20,5,24
2014/15,18,5,FC Ashdod,18,6,6,6,24,25,-1,24
2014/15,18,6,Hapoel Tel Aviv,18,6,5,7,19,23,-4,23
2014/15,18,7,M. Petah Tikva,18,6,5,7,20,28,-8,23
2014/15,18,8,Hapoel Ra'anana,18,5,6,7,14,15,-1,21
2014/15,18,9,Maccabi Netanya,18,6,3,9,21,32,-11,21
2014/15,18,10,Hapoel Haifa,18,6,3,9,13,28,-15,21
2014/15,18,11,Maccabi Haifa,18,6,2,10,25,25,0,20
2014/15,18,12,Bnei Sakhnin,18,4,7,7,25,29,-4,19
2014/15,18,13,H. Petah Tikva,18,4,4,10,23,35,-12,16
2014/15,18,14,Hapoel Acre,18,2,7,9,16,31,-15,13
2014/15,19,1,M. Tel Aviv,19,14,3,2,43,13,30,45
2014/15,19,2,Kiryat Shmona,19,12,6,1,33,15,18,42
2014/15,19,3,H. Beer Sheva,19,10,5,4,34,16,18,35
2014/15,19,4,B. Jerusalem,19,5,9,5,25,22,3,24
2014/15,19,5,Hapoel Ra'anana,19,6,6,7,16,15,1,24
2014/15,19,6,FC Ashdod,19,6,6,7,24,26,-2,24
2014/15,19,7,Hapoel Tel Aviv,19,6,6,7,19,23,-4,24
2014/15,19,8,M. Petah Tikva,19,6,6,7,20,28,-8,24
2014/15,19,9,Maccabi Netanya,19,7,3,9,23,32,-9,24
2014/15,19,10,Maccabi Haifa,19,7,2,10,26,25,1,23
2014/15,19,11,Hapoel Haifa,19,6,4,9,13,28,-15,22
2014/15,19,12,Bnei Sakhnin,19,4,8,7,26,30,-4,20
2014/15,19,13,H. Petah Tikva,19,4,5,10,23,35,-12,17
2014/15,19,14,Hapoel Acre,19,2,7,10,16,33,-17,13
2014/15,20,1,M. Tel Aviv,20,15,3,2,45,13,32,48
2014/15,20,2,Kiryat Shmona,20,12,6,2,34,18,16,42
2014/15,20,3,H. Beer Sheva,20,11,5,4,37,16,21,38
2014/15,20,4,B. Jerusalem,20,6,9,5,28,23,5,27
2014/15,20,5,Hapoel Ra'anana,20,7,6,7,18,15,3,27
2014/15,20,6,M. Petah Tikva,20,7,6,7,21,28,-7,27
2014/15,20,7,Maccabi Netanya,20,7,4,9,24,33,-9,25
2014/15,20,8,FC Ashdod,20,6,6,8,24,28,-4,24
2014/15,20,9,Hapoel Tel Aviv,20,6,6,8,19,25,-6,24
2014/15,20,10,Maccabi Haifa,20,7,2,11,26,26,0,23
2014/15,20,11,Bnei Sakhnin,20,5,8,7,28,30,-2,23
2014/15,20,12,Hapoel Haifa,20,6,4,10,13,30,-17,22
2014/15,20,13,H. Petah Tikva,20,4,6,10,24,36,-12,18
2014/15,20,14,Hapoel Acre,20,2,7,11,16,36,-20,13
2014/15,21,1,M. Tel Aviv,21,15,4,2,48,16,32,49
2014/15,21,2,Kiryat Shmona,21,13,6,2,37,20,17,45
2014/15,21,3,H. Beer Sheva,21,11,6,4,39,18,21,39
2014/15,21,4,B. Jerusalem,21,7,9,5,32,26,6,30
2014/15,21,5,M. Petah Tikva,21,8,6,7,23,28,-5,30
2014/15,21,6,Hapoel Ra'anana,21,7,6,8,19,17,2,27
2014/15,21,7,Hapoel Tel Aviv,21,7,6,8,21,26,-5,27
2014/15,21,8,Maccabi Netanya,21,7,5,9,27,36,-9,26
2014/15,21,9,FC Ashdod,21,6,7,8,26,30,-4,25
2014/15,21,10,Maccabi Haifa,21,7,3,11,26,26,0,24
2014/15,21,11,Bnei Sakhnin,21,5,8,8,28,32,-4,23
2014/15,21,12,Hapoel Haifa,21,6,4,11,16,34,-18,22
2014/15,21,13,H. Petah Tikva,21,4,6,11,26,39,-13,18
2014/15,21,14,Hapoel Acre,21,2,8,11,16,36,-20,14
2014/15,22,1,M. Tel Aviv,22,15,5,2,49,17,32,50
2014/15,22,2,Kiryat Shmona,22,13,7,2,38,21,17,46
2014/15,22,3,H. Beer Sheva,22,12,6,4,40,18,22,42
2014/15,22,4,M. Petah Tikva,22,9,6,7,25,28,-3,33
2014/15,22,5,B. Jerusalem,22,7,9,6,33,28,5,30
2014/15,22,6,Hapoel Ra'anana,22,8,6,8,21,18,3,30
2014/15,22,7,Maccabi Haifa,22,8,3,11,31,26,5,27
2014/15,22,8,Hapoel Tel Aviv,22,7,6,9,21,27,-6,27
2014/15,22,9,Bnei Sakhnin,22,6,8,8,30,33,-3,26
2014/15,22,10,Maccabi Netanya,22,7,5,10,28,38,-10,26
2014/15,22,11,FC Ashdod,22,6,7,9,26,35,-9,25
2014/15,22,12,Hapoel Haifa,22,6,4,12,17,36,-19,22
2014/15,22,13,H. Petah Tikva,22,5,6,11,28,40,-12,21
2014/15,22,14,Hapoel Acre,22,2,8,12,16,38,-22,14
2014/15,23,1,M. Tel Aviv,23,15,5,3,49,19,30,50
2014/15,23,2,Kiryat Shmona,23,13,8,2,39,22,17,47
2014/15,23,3,H. Beer Sheva,23,12,6,5,42,22,20,42
2014/15,23,4,M. Petah Tikva,23,9,7,7,26,29,-3,34
2014/15,23,5,B. Jerusalem,23,7,10,6,34,29,5,31
2014/15,23,6,Hapoel Ra'anana,23,8,7,8,22,19,3,31
2014/15,23,7,Maccabi Netanya,23,8,5,10,32,40,-8,29
2014/15,23,8,Maccabi Haifa,23,8,4,11,33,28,5,28
2014/15,23,9,Hapoel Tel Aviv,23,7,7,9,23,29,-6,28
2014/15,23,10,Bnei Sakhnin,23,6,9,8,30,33,-3,27
2014/15,23,11,FC Ashdod,23,6,8,9,26,35,-9,26
2014/15,23,12,Hapoel Haifa,23,7,4,12,19,36,-17,25
2014/15,23,13,H. Petah Tikva,23,5,7,11,28,40,-12,22
2014/15,23,14,Hapoel Acre,23,2,9,12,16,38,-22,15
2014/15,24,1,M. Tel Aviv,24,16,5,3,51,19,32,53
2014/15,24,2,Kiryat Shmona,24,13,8,3,40,24,16,47
2014/15,24,3,H. Beer Sheva,24,13,6,5,44,23,21,45
2014/15,24,4,M. Petah Tikva,24,9,8,7,26,29,-3,35
2014/15,24,5,B. Jerusalem,24,8,10,6,35,29,6,34
2014/15,24,6,Hapoel Ra'anana,24,9,7,8,24,19,5,34
2014/15,24,7,Maccabi Haifa,24,9,4,11,35,29,6,31
2014/15,24,8,Maccabi Netanya,24,8,5,11,33,42,-9,29
2014/15,24,9,Hapoel Tel Aviv,24,7,7,10,23,30,-7,28
2014/15,24,10,Bnei Sakhnin,24,6,9,9,30,35,-5,27
2014/15,24,11,FC Ashdod,24,6,9,9,26,35,-9,27
2014/15,24,12,Hapoel Haifa,24,7,4,13,19,38,-19,25
2014/15,24,13,H. Petah Tikva,24,5,7,12,28,41,-13,22
2014/15,24,14,Hapoel Acre,24,3,9,12,17,38,-21,18
2014/15,25,1,M. Tel Aviv,25,16,5,4,51,20,31,53
2014/15,25,2,Kiryat Shmona,25,13,8,4,40,25,15,47
2014/15,25,3,H. Beer Sheva,25,13,7,5,45,24,21,46
2014/15,25,4,B. Jerusalem,25,9,10,6,36,29,7,37
2014/15,25,5,M. Petah Tikva,25,9,9,7,26,29,-3,36
2014/15,25,6,Maccabi Haifa,25,10,4,11,36,29,7,34
2014/15,25,7,Hapoel Ra'anana,25,9,7,9,24,21,3,34
2014/15,25,8,Hapoel Tel Aviv,25,8,7,10,26,31,-5,31
2014/15,25,9,Bnei Sakhnin,25,7,9,9,32,35,-3,30
2014/15,25,10,Maccabi Netanya,25,8,6,11,34,43,-9,30
2014/15,25,11,FC Ashdod,25,6,9,10,27,38,-11,27
2014/15,25,12,Hapoel Haifa,25,7,5,13,20,39,-19,26
2014/15,25,13,H. Petah Tikva,25,5,8,12,28,41,-13,23
2014/15,25,14,Hapoel Acre,25,3,10,12,18,39,-21,19
2014/15,26,1,M. Tel Aviv,26,17,5,4,53,20,33,56
2014/15,26,2,H. Beer Sheva,26,14,7,5,47,24,23,49
2014/15,26,3,Kiryat Shmona,26,13,8,5,40,27,13,47
2014/15,26,4,B. Jerusalem,26,10,10,6,38,29,9,40
2014/15,26,5,M. Petah Tikva,26,10,9,7,28,30,-2,39
2014/15,26,6,Maccabi Haifa,26,11,4,11,38,29,9,37
2014/15,26,7,Hapoel Ra'anana,26,9,7,10,24,23,1,34
2014/15,26,8,Maccabi Netanya,26,9,6,11,37,45,-8,33
2014/15,26,9,Hapoel Tel Aviv,26,8,7,11,27,33,-6,31
2014/15,26,10,Bnei Sakhnin,26,7,9,10,32,37,-5,30
2014/15,26,11,FC Ashdod,26,6,9,11,29,41,-12,27
2014/15,26,12,Hapoel Haifa,26,7,5,14,20,41,-21,26
2014/15,26,13,H. Petah Tikva,26,5,8,13,28,43,-15,23
2014/15,26,14,Hapoel Acre,26,4,10,12,20,39,-19,22
