season,round,position,team,played,won,drawn,lost,gf,ga,gd,points
2006/07,13,12,H. Petah Tikva,13,1,4,8,10,20,-10,7
2006/07,14,1,B. Jerusalem,14,8,4,2,24,13,11,28
2006/07,14,2,FC Ashdod,14,9,1,4,23,17,6,28
2006/07,14,3,Hapoel Tel Aviv,14,7,3,4,25,18,7,24
2006/07,14,4,M. Petah Tikva,14,7,3,4,15,11,4,24
2006/07,14,5,Maccabi Haifa,14,6,6,2,20,17,3,24
2006/07,14,6,M. Tel Aviv,14,6,5,3,18,11,7,23
2006/07,14,7,H. Kfar Saba,14,4,6,4,20,18,2,18
2006/07,14,8,Maccabi Netanya,14,4,6,4,13,12,1,18
2006/07,14,9,Bnei Yehuda,14,2,5,7,13,23,-10,11
2006/07,14,10,Maccabi Herzlya,14,2,5,7,13,23,-10,11
2006/07,14,11,Hakoah Amidar,14,1,6,7,11,21,-10,9
2006/07,14,12,H. Petah Tikva,14,1,4,9,12,23,-11,7
2006/07,15,1,B. Jerusalem,15,9,4,2,26,13,13,31
2006/07,15,2,FC Ashdod,15,9,2,4,25,19,6,29
2006/07,15,3,Hapoel Tel Aviv,15,8,3,4,27,18,9,27
2006/07,15,4,M. Petah Tikva,15,8,3,4,16,11,5,27
2006/07,15,5,M. Tel Aviv,15,6,6,3,20,13,7,24
2006/07,15,6,Maccabi Haifa,15,6,6,3,21,19,2,24
2006/07,15,7,Maccabi Netanya,15,5,6,4,14,12,2,21
2006/07,15,8,H. Kfar Saba,15,4,6,5,20,19,1,18
2006/07,15,9,Bnei Yehuda,15,3,5,7,15,24,-9,14
2006/07,15,10,Maccabi Herzlya,15,2,5,8,13,25,-12,11
2006/07,15,11,Hakoah Amidar,15,1,6,8,11,23,-12,9
2006/07,15,12,H. Petah Tikva,15,1,4,10,12,24,-12,7
2006/07,16,1,B. Jerusalem,16,9,5,2,26,13,13,32
2006/07,16,2,FC Ashdod,16,9,3,4,27,21,6,30
2006/07,16,3,Hapoel Tel Aviv,16,8,3,5,29,21,8,27
2006/07,16,4,M. Tel Aviv,16,7,6,3,21,13,8,27
2006/07,16,5,M. Petah Tikva,16,8,3,5,16,12,4,27
2006/07,16,6,Maccabi Haifa,16,7,6,3,24,21,3,27
2006/07,16,7,Maccabi Netanya,16,5,7,4,14,12,2,22
2006/07,16,8,H. Kfar Saba,16,4,7,5,22,21,1,19
2006/07,16,9,Bnei Yehuda,16,3,6,7,15,24,-9,15
2006/07,16,10,Hakoah Amidar,16,2,6,8,13,24,-11,12
2006/07,16,11,Maccabi Herzlya,16,2,5,9,14,27,-13,11
2006/07,16,12,H. Petah Tikva,16,1,5,10,12,24,-12,8
2006/07,17,1,B. Jerusalem,17,9,5,3,27,15,12,32
2006/07,17,2,Hapoel Tel Aviv,17,9,3,5,31,21,10,30
2006/07,17,3,FC Ashdod,17,9,3,5,29,24,5,30
2006/07,17,4,M. Tel Aviv,17,7,7,3,22,14,8,28
2006/07,17,5,M. Petah Tikva,17,8,3,6,16,13,3,27
2006/07,17,6,Maccabi Haifa,17,7,6,4,24,22,2,27
2006/07,17,7,Maccabi Netanya,17,6,7,4,17,14,3,25
2006/07,17,8,H. Kfar Saba,17,5,7,5,23,21,2,22
2006/07,17,9,Bnei Yehuda,17,3,7,7,16,25,-9,16
2006/07,17,10,Hakoah Amidar,17,3,6,8,14,24,-10,15
2006/07,17,11,Maccabi Herzlya,17,3,5,9,16,28,-12,14
2006/07,17,12,H. Petah Tikva,17,1,5,11,12,26,-14,8
2006/07,18,1,B. Jerusalem,18,10,5,3,29,15,14,35
2006/07,18,2,Hapoel Tel Aviv,18,9,4,5,31,21,10,31
2006/07,18,3,FC Ashdod,18,9,3,6,29,26,3,30
2006/07,18,4,M. Tel Aviv,18,7,8,3,22,14,8,29
2006/07,18,5,Maccabi Netanya,18,7,7,4,19,14,5,28
2006/07,18,6,M. Petah Tikva,18,8,3,7,16,15,1,27
2006/07,18,7,Maccabi Haifa,18,7,6,5,24,26,-2,27
2006/07,18,8,H. Kfar Saba,18,5,7,6,24,23,1,22
2006/07,18,9,Bnei Yehuda,18,4,7,7,18,26,-8,19
2006/07,18,10,Maccabi Herzlya,18,4,5,9,20,28,-8,17
2006/07,18,11,Hakoah Amidar,18,3,6,9,15,26,-11,15
2006/07,18,12,H. Petah Tikva,18,2,5,11,14,27,-13,11
2006/07,19,1,B. Jerusalem,19,11,5,3,32,15,17,38
2006/07,19,2,Hapoel Tel Aviv,19,9,5,5,32,22,10,32
2006/07,19,3,M. Tel Aviv,19,8,8,3,23,14,9,32
2006/07,19,4,FC Ashdod,19,9,3,7,30,28,2,30
2006/07,19,5,M. Petah Tikva,19,9,3,7,18,16,2,30
2006/07,19,6,Maccabi Netanya,19,7,8,4,20,15,5,29
2006/07,19,7,Maccabi Haifa,19,7,6,6,24,29,-5,27
2006/07,19,8,H. Kfar Saba,19,5,8,6,25,24,1,23
2006/07,19,9,Bnei Yehuda,19,4,8,7,19,27,-8,20
2006/07,19,10,Maccabi Herzlya,19,4,6,9,20,28,-8,18
2006/07,19,11,Hakoah Amidar,19,3,6,10,15,27,-12,15
2006/07,19,12,H. Petah Tikva,19,2,6,11,14,27,-13,12
2006/07,20,1,B. Jerusalem,20,11,6,3,32,15,17,39
2006/07,20,2,M. Tel Aviv,20,9,8,3,25,15,10,35
2006/07,20,3,Hapoel Tel Aviv,20,9,6,5,33,23,10,33
2006/07,20,4,FC Ashdod,20,9,4,7,31,29,2,31
2006/07,20,5,M. Petah Tikva,20,9,4,7,18,16,2,31
2006/07,20,6,Maccabi Netanya,20,7,9,4,21,16,5,30
2006/07,20,7,Maccabi Haifa,20,8,6,6,26,29,-3,30
2006/07,20,8,H. Kfar Saba,20,5,8,7,26,27,-1,23
2006/07,20,9,Bnei Yehuda,20,4,9,7,20,28,-8,21
2006/07,20,10,Maccabi Herzlya,20,4,6,10,21,30,-9,18
2006/07,20,11,Hakoah Amidar,20,4,6,10,18,28,-10,18
2006/07,20,12,H. Petah Tikva,20,2,6,12,14,29,-15,12
2006/07,21,1,B. Jerusalem,21,12,6,3,33,15,18,42
2006/07,21,2,Hapoel Tel Aviv,21,10,6,5,34,23,11,36
2006/07,21,3,M. Tel Aviv,21,9,9,3,25,15,10,36
2006/07,21,4,Maccabi Netanya,21,8,9,4,22,16,6,33
2006/07,21,5,FC Ashdod,21,9,4,8,31,30,1,31
2006/07,21,6,M. Petah Tikva,21,9,4,8,19,18,1,31
2006/07,21,7,Maccabi Haifa,21,8,7,6,26,29,-3,31
2006/07,21,8,H. Kfar Saba,21,6,8,7,29,28,1,26
2006/07,21,9,Bnei Yehuda,21,5,9,7,22,29,-7,24
2006/07,21,10,Maccabi Herzlya,21,4,6,11,22,33,-11,18
2006/07,21,11,Hakoah Amidar,21,4,6,11,18,29,-11,18
2006/07,21,12,H. Petah Tikva,21,2,6,13,14,30,-16,12
2006/07,22,1,B. Jerusalem,22,12,7,3,33,15,18,43
2006/07,22,2,Hapoel Tel Aviv,22,11,6,5,35,23,12,39
2006/07,22,3,M. Tel Aviv,22,10,9,3,26,15,11,39
2006/07,22,4,Maccabi Netanya,22,9,9,4,23,16,7,36
2006/07,22,5,FC Ashdod,22,10,4,8,34,30,4,34
2006/07,22,6,Maccabi Haifa,22,8,8,6,27,30,-3,32
2006/07,22,7,M. Petah Tikva,22,9,4,9,19,19,0,31
2006/07,22,8,H. Kfar Saba,22,6,9,7,30,29,1,27
2006/07,22,9,Bnei Yehuda,22,5,10,7,22,29,-7,25
2006/07,22,10,Maccabi Herzlya,22,4,6,12,22,34,-12,18
2006/07,22,11,Hakoah Amidar,22,4,6,12,18,32,-14,18
2006/07,22,12,H. Petah Tikva,22,2,6,14,14,31,-17,12
2006/07,23,1,B. Jerusalem,23,12,8,3,34,16,18,44
2006/07,23,2,Hapoel Tel Aviv,23,12,6,5,37,23,14,42
2006/07,23,3,M. Tel Aviv,23,10,10,3,28,17,11,40
2006/07,23,4,Maccabi Netanya,23,9,9,5,23,18,5,36
2006/07,23,5,FC Ashdod,23,10,5,8,35,31,4,35
2006/07,23,6,M. Petah Tikva,23,10,4,9,23,21,2,34
2006/07,23,7,Maccabi Haifa,23,8,8,7,28,32,-4,32
2006/07,23,8,H. Kfar Saba,23,6,10,7,31,30,1,28
2006/07,23,9,Bnei Yehuda,23,5,11,7,23,30,-7,26
2006/07,23,10,Hakoah Amidar,23,5,6,12,20,33,-13,21
2006/07,23,11,Maccabi Herzlya,23,4,6,13,24,38,-14,18
2006/07,23,12,H. Petah Tikva,23,2,7,14,16,33,-17,13
2006/07,24,1,B. Jerusalem,24,13,8,3,38,17,21,47
2006/07,24,2,Hapoel Tel Aviv,24,13,6,5,39,24,15,45
2006/07,24,3,M. Tel Aviv,24,11,10,3,30,18,12,43
2006/07,24,4,M. Petah Tikva,24,11,4,9,24,21,3,37
2006/07,24,5,Maccabi Netanya,24,9,9,6,24,20,4,36
2006/07,24,6,FC Ashdod,24,10,5,9,36,33,3,35
2006/07,24,7,Maccabi Haifa,24,8,8,8,29,36,-7,32
2006/07,24,8,H. Kfar Saba,24,7,10,7,34,31,3,31
2006/07,24,9,Bnei Yehuda,24,5,12,7,24,31,-7,27
2006/07,24,10,Hakoah Amidar,24,5,6,13,20,34,-14,21
2006/07,24,11,Maccabi Herzlya,24,4,6,14,25,41,-16,18
2006/07,24,12,H. Petah Tikva,24,2,8,14,17,34,-17,14
2006/07,25,1,B. Jerusalem,25,14,8,3,39,17,22,50
2006/07,25,2,M. Tel Aviv,25,12,10,3,31,18,13,46
2006/07,25,3,Hapoel Tel Aviv,25,13,6,6,39,28,11,45
2006/07,25,4,Maccabi Netanya,25,10,9,6,26,21,5,39
2006/07,25,5,M. Petah Tikva,25,11,4,10,24,22,2,37
2006/07,25,6,FC Ashdod,25,10,5,10,36,34,2,35
2006/07,25,7,Maccabi Haifa,25,9,8,8,33,36,-3,35
2006/07,25,8,H. Kfar Saba,25,7,11,7,34,31,3,32
2006/07,25,9,Bnei Yehuda,25,5,12,8,25,35,-10,27
2006/07,25,10,Hakoah Amidar,25,5,7,13,20,34,-14,22
2006/07,25,11,Maccabi Herzlya,25,5,6,14,29,42,-13,21
2006/07,25,12,H. Petah Tikva,25,2,8,15,18,36,-18,14
2006/07,26,1,B. Jerusalem,26,15,8,3,41,18,23,53
2006/07,26,2,M. Tel Aviv,26,12,10,4,31,19,12,46
2006/07,26,3,Hapoel Tel Aviv,26,13,7,6,41,30,11,46
2006/07,26,4,Maccabi Netanya,26,11,9,6,28,22,6,42
2006/07,26,5,M. Petah Tikva,26,11,5,10,26,24,2,38
2006/07,26,6,Maccabi Haifa,26,10,8,8,34,36,-2,38
2006/07,26,7,FC Ashdod,26,10,5,11,37,36,1,35
2006/07,26,8,H. Kfar Saba,26,7,11,8,35,33,2,32
2006/07,26,9,Bnei Yehuda,26,5,13,8,27,37,-10,28
2006/07,26,10,Maccabi Herzlya,26,6,6,14,32,44,-12,24
2006/07,26,11,Hakoah Amidar,26,5,8,13,22,36,-14,23
2006/07,26,12,H. Petah Tikva,26,2,8,16,20,39,-19,14
2006/07,27,1,B. Jerusalem,27,16,8,3,44,19,25,56
2006/07,27,2,M. Tel Aviv,27,13,10,4,33,19,14,49
2006/07,27,3,Hapoel Tel Aviv,27,13,8,6,42,31,11,47
2006/07,27,4,Maccabi Netanya,27,11,10,6,28,22,6,43
2006/07,27,5,Maccabi Haifa,27,10,9,8,34,36,-2,39
2006/07,27,6,FC Ashdod,27,11,5,11,41,37,4,38
2006/07,27,7,M. Petah Tikva,27,11,5,11,26,26,0,38
2006/07,27,8,H. Kfar Saba,27,7,12,8,36,34,2,33
2006/07,27,9,Bnei Yehuda,27,5,13,9,28,40,-12,28
2006/07,27,10,Maccabi Herzlya,27,7,6,14,37,44,-7,27
2006/07,27,11,Hakoah Amidar,27,5,8,14,22,41,-19,23
2006/07,27,12,H. Petah Tikva,27,2,8,17,21,43,-22,14
2006/07,28,1,B. Jerusalem,28,16,9,3,46,21,25,57
2006/07,28,2,M. Tel Aviv,28,13,11,4,35,21,14,50
2006/07,28,3,Hapoel Tel Aviv,28,13,9,6,42,31,11,48
2006/07,28,4,Maccabi Netanya,28,11,11,6,28,22,6,44
2006/07,28,5,Maccabi Haifa,28,11,9,8,35,36,-1,42
2006/07,28,6,M. Petah Tikva,28,11,6,11,26,26,0,39
2006/07,28,7,FC Ashdod,28,11,5,12,41,38,3,38
2006/07,28,8,H. Kfar Saba,28,7,13,8,38,36,2,34
2006/07,28,9,Bnei Yehuda,28,5,14,9,28,40,-12,29
2006/07,28,10,Maccabi Herzlya,28,7,7,14,39,46,-7,28
2006/07,28,11,Hakoah Amidar,28,5,8,15,24,44,-20,23
2006/07,28,12,H. Petah Tikva,28,3,8,17,24,45,-21,17
2006/07,29,1,B. Jerusalem,29,16,10,3,47,22,25,58
2006/07,29,2,M. Tel Aviv,29,13,11,5,37,24,13,50
2006/07,29,3,Hapoel Tel Aviv,29,13,9,7,43,35,8,48
2006/07,29,4,Maccabi Netanya,29,11,12,6,28,22,6,45
2006/07,29,5,Maccabi Haifa,29,12,9,8,41,37,4,45
2006/07,29,6,M. Petah Tikva,29,12,6,11,28,26,2,42
2006/07,29,7,FC Ashdod,29,11,5,13,41,40,1,38
2006/07,29,8,H. Kfar Saba,29,7,14,8,38,36,2,35
2006/07,29,9,Bnei Yehuda,29,6,14,9,31,42,-11,32
2006/07,29,10,Maccabi Herzlya,29,8,7,14,43,47,-4,31
2006/07,29,11,Hakoah Amidar,29,5,9,15,25,45,-20,24
2006/07,29,12,H. Petah Tikva,29,3,8,18,25,51,-26,17
2006/07,30,1,B. Jerusalem,30,17,10,3,49,22,27,61
2006/07,30,2,M. Tel Aviv,30,14,11,5,40,24,16,53
2006/07,30,3,Maccabi Netanya,30,12,12,6,31,22,9,48
2006/07,30,4,Hapoel Tel Aviv,30,13,9,8,44,37,7,48
2006/07,30,5,Maccabi Haifa,30,12,9,9,41,38,3,45
2006/07,30,6,M. Petah Tikva,30,13,6,11,29,26,3,45
2006/07,30,7,FC Ashdod,30,12,5,13,43,40,3,41
2006/07,30,8,H. Kfar Saba,30,7,14,9,38,38,0,35
2006/07,30,9,Bnei Yehuda,30,6,14,10,31,45,-14,32
2006/07,30,10,Maccabi Herzlya,30,8,7,15,43,50,-7,31
2006/07,30,11,Hakoah Amidar,30,6,9,15,27,46,-19,27
2006/07,30,12,H. Petah Tikva,30,3,8,19,25,53,-28,17
2006/07,31,1,B. Jerusalem,31,18,10,3,51,23,28,64
2006/07,31,2,M. Tel Aviv,31,15,11,5,42,24,18,56
2006/07,31,3,Maccabi Netanya,31,13,12,6,34,24,10,51
2006/07,31,4,Hapoel Tel Aviv,31,13,9,9,45,39,6,48
2006/07,31,5,M. Petah Tikva,31,13,7,11,30,27,3,46
2006/07,31,6,Maccabi Haifa,31,12,9,10,41,39,2,45
2006/07,31,7,FC Ashdod,31,12,5,14,45,43,2,41
2006/07,31,8,H. Kfar Saba,31,8,14,9,39,38,1,38
2006/07,31,9,Bnei Yehuda,31,7,14,10,34,47,-13,35
2006/07,31,10,Maccabi Herzlya,31,8,7,16,45,53,-8,31
2006/07,31,11,Hakoah Amidar,31,6,9,16,27,48,-21,27
2006/07,31,12,H. Petah Tikva,31,3,9,19,26,54,-28,18
2006/07,32,1,B. Jerusalem,32,19,10,3,52,23,29,67
2006/07,32,2,M. Tel Aviv,32,15,11,6,42,25,17,56
2006/07,32,3,Maccabi Netanya,32,14,12,6,36,25,11,54
2006/07,32,4,Hapoel Tel Aviv,32,14,9,9,50,40,10,51
2006/07,32,5,Maccabi Haifa,32,13,9,10,43,39,4,48
2006/07,32,6,M. Petah Tikva,32,13,8,11,30,27,3,47
2006/07,32,7,FC Ashdod,32,12,5,15,45,45,0,41
2006/07,32,8,H. Kfar Saba,32,8,15,9,39,38,1,39
2006/07,32,9,Bnei Yehuda,32,7,14,11,34,49,-15,35
2006/07,32,10,Maccabi Herzlya,32,9,7,16,47,53,-6,34
2006/07,32,11,Hakoah Amidar,32,6,9,17,28,50,-22,27
2006/07,32,12,H. Petah Tikva,32,3,9,20,27,59,-32,18
2006/07,33,1,B. Jerusalem,33,19,10,4,52,24,28,67
2006/07,33,2,Maccabi Netanya,33,15,12,6,37,25,12,57
2006/07,33,3,M. Tel Aviv,33,15,11,7,42,28,14,56
2006/07,33,4,Hapoel Tel Aviv,33,15,9,9,53,40,13,54
2006/07,33,5,Maccabi Haifa,33,14,9,10,45,39,6,51
2006/07,33,6,M. Petah Tikva,33,14,8,11,31,27,4,50
2006/07,33,7,FC Ashdod,33,12,6,15,49,49,0,42
2006/07,33,8,H. Kfar Saba,33,8,16,9,41,40,1,40
2006/07,33,9,Bnei Yehuda,33,7,14,12,34,50,-16,35
