season,round,position,team,played,won,drawn,lost,gf,ga,gd,points
2021/22,5,5,Hapoel Tel Aviv,5,2,2,1,7,6,1,8
2021/22,5,6,Maccabi Haifa,5,2,1,2,6,5,1,7
2021/22,5,7,M. Tel Aviv,5,2,1,2,5,7,-2,7
2021/22,5,8,M. Petah Tikva,5,1,3,1,5,5,0,6
2021/22,5,9,B. Jerusalem,5,1,2,2,5,6,-1,5
2021/22,5,10,Bnei Sakhnin,5,1,2,2,5,6,-1,5
2021/22,5,11,Maccabi Netanya,5,1,2,2,5,7,-2,5
2021/22,5,12,Kiryat Shmona,5,1,2,2,3,5,-2,5
2021/22,5,13,FC Ashdod,5,1,0,4,5,9,-4,3
2021/22,5,14,H. Jerusalem,5,0,3,2,0,4,-4,3
2021/22,6,1,H. Beer Sheva,6,4,2,0,9,3,6,14
2021/22,6,2,Hapoel Haifa,6,4,1,1,9,4,5,13
2021/22,6,3,Hapoel Hadera,6,3,3,0,7,3,4,12
2021/22,6,4,Hapoel Tel Aviv,6,3,2,1,8,6,2,11
2021/22,6,5,Maccabi Haifa,6,3,1,2,10,6,4,10
2021/22,6,6,H. Nof HaGalil,6,2,2,2,8,7,1,8
2021/22,6,7,Maccabi Netanya,6,2,2,2,9,9,0,8
2021/22,6,8,Bnei Sakhnin,6,2,2,2,6,6,0,8
2021/22,6,9,M. Tel Aviv,6,2,1,3,7,11,-4,7
2021/22,6,10,M. Petah Tikva,6,1,3,2,5,6,-1,6
2021/22,6,11,B. Jerusalem,6,1,2,3,5,7,-2,5
2021/22,6,12,Kiryat Shmona,6,1,2,3,3,6,-3,5
2021/22,6,13,FC Ashdod,6,1,0,5,5,10,-5,3
2021/22,6,14,H. Jerusalem,6,0,3,3,1,8,-7,3
2021/22,7,1,H. Beer Sheva,7,5,2,0,12,4,8,17
2021/22,7,2,Hapoel Tel Aviv,7,4,2,1,11,6,5,14
2021/22,7,3,Maccabi Haifa,7,4,1,2,12,6,6,13
2021/22,7,4,Hapoel Haifa,7,4,1,2,10,6,4,13
2021/22,7,5,Hapoel Hadera,7,3,3,1,7,6,1,12
2021/22,7,6,M. Petah Tikva,7,2,3,2,9,6,3,9
2021/22,7,7,Kiryat Shmona,7,2,2,3,6,6,0,8
2021/22,7,8,B. Jerusalem,7,2,2,3,7,8,-1,8
2021/22,7,9,Maccabi Netanya,7,2,2,3,9,11,-2,8
2021/22,7,10,H. Nof HaGalil,7,2,2,3,8,11,-3,8
2021/22,7,11,Bnei Sakhnin,7,2,2,3,6,9,-3,8
2021/22,7,12,M. Tel Aviv,7,2,1,4,7,13,-6,7
2021/22,7,13,FC Ashdod,7,2,0,5,7,10,-3,6
2021/22,7,14,H. Jerusalem,7,0,3,4,2,11,-9,3
2021/22,8,1,H. Beer Sheva,8,5,3,0,13,5,8,18
2021/22,8,2,Hapoel Haifa,8,5,1,2,13,6,7,16
2021/22,8,3,Maccabi Haifa,8,4,2,2,14,8,6,14
2021/22,8,4,Hapoel Tel Aviv,8,4,2,2,11,9,2,14
2021/22,8,5,Hapoel Hadera,8,3,3,2,7,9,-2,12
2021/22,8,6,Bnei Sakhnin,8,3,2,3,9,9,0,11
2021/22,8,7,H. Nof HaGalil,8,3,2,3,9,11,-2,11
2021/22,8,8,M. Tel Aviv,8,3,1,4,10,14,-4,10
2021/22,8,9,M. Petah Tikva,8,2,3,3,9,7,2,9
2021/22,8,10,Maccabi Netanya,8,2,3,3,10,12,-2,9
2021/22,8,11,B. Jerusalem,8,2,2,4,7,9,-2,8
2021/22,8,12,Kiryat Shmona,8,2,2,4,7,9,-2,8
2021/22,8,13,FC Ashdod,8,2,1,5,9,12,-3,7
2021/22,8,14,H. Jerusalem,8,1,3,4,3,11,-8,6
2021/22,9,1,H. Beer Sheva,9,5,4,0,14,6,8,19
2021/22,9,2,Maccabi Haifa,9,5,2,2,18,8,10,17
2021/22,9,3,Hapoel Haifa,9,5,2,2,15,8,7,17
2021/22,9,4,Hapoel Tel Aviv,9,4,3,2,12,10,2,15
2021/22,9,5,Hapoel Hadera,9,3,4,2,7,9,-2,13
2021/22,9,6,Bnei Sakhnin,9,3,3,3,11,11,0,12
2021/22,9,7,H. Nof HaGalil,9,3,3,3,9,11,-2,12
2021/22,9,8,B. Jerusalem,9,3,2,4,10,9,1,11
2021/22,9,9,M. Tel Aviv,9,3,2,4,11,15,-4,11
2021/22,9,10,M. Petah Tikva,9,2,3,4,9,10,-1,9
2021/22,9,11,Maccabi Netanya,9,2,3,4,11,14,-3,9
2021/22,9,12,H. Jerusalem,9,2,3,4,5,12,-7,9
2021/22,9,13,FC Ashdod,9,2,2,5,10,13,-3,8
2021/22,9,14,Kiryat Shmona,9,2,2,5,7,13,-6,8
2021/22,10,1,H. Beer Sheva,10,6,4,0,16,7,9,22
2021/22,10,2,Maccabi Haifa,10,6,2,2,21,9,12,20
2021/22,10,3,Hapoel Haifa,10,5,2,3,16,11,5,17
2021/22,10,4,Bnei Sakhnin,10,4,3,3,13,12,1,15
2021/22,10,5,Hapoel Tel Aviv,10,4,3,3,13,13,0,15
2021/22,10,6,M. Tel Aviv,10,4,2,4,14,16,-2,14
2021/22,10,7,Hapoel Hadera,10,3,5,2,7,9,-2,14
2021/22,10,8,B. Jerusalem,10,3,3,4,10,9,1,12
2021/22,10,9,Maccabi Netanya,10,3,3,4,13,14,-1,12
2021/22,10,10,H. Nof HaGalil,10,3,3,4,10,13,-3,12
2021/22,10,11,FC Ashdod,10,3,2,5,11,13,-2,11
2021/22,10,12,M. Petah Tikva,10,2,3,5,9,12,-3,9
2021/22,10,13,H. Jerusalem,10,2,3,5,5,13,-8,9
2021/22,10,14,Kiryat Shmona,10,2,2,6,8,15,-7,8
2021/22,11,1,H. Beer Sheva,11,7,4,0,18,8,10,25
2021/22,11,2,Maccabi Haifa,11,7,2,2,26,10,16,23
2021/22,11,3,Bnei Sakhnin,11,5,3,3,15,12,3,18
2021/22,11,4,Hapoel Haifa,11,5,2,4,17,16,1,17
2021/22,11,5,Hapoel Tel Aviv,11,4,3,4,14,15,-1,15
2021/22,11,6,M. Tel Aviv,11,4,3,4,15,17,-2,15
2021/22,11,7,Hapoel Hadera,11,3,6,2,8,10,-2,15
2021/22,11,8,FC Ashdod,11,4,2,5,12,13,-1,14
2021/22,11,9,H. Nof HaGalil,11,3,4,4,11,14,-3,13
2021/22,11,10,B. Jerusalem,11,3,3,5,10,11,-1,12
2021/22,11,11,Maccabi Netanya,11,3,3,5,13,15,-2,12
2021/22,11,12,Kiryat Shmona,11,3,2,6,9,15,-6,11
2021/22,11,13,M. Petah Tikva,11,2,4,5,10,13,-3,10
2021/22,11,14,H. Jerusalem,11,2,3,6,5,14,-9,9
2021/22,12,1,H. Beer Sheva,12,8,4,0,19,8,11,28
2021/22,12,2,Maccabi Haifa,12,8,2,2,30,10,20,26
2021/22,12,3,Bnei Sakhnin,12,5,3,4,16,14,2,18
2021/22,12,4,M. Tel Aviv,12,5,3,4,17,18,-1,18
2021/22,12,5,Hapoel Hadera,12,4,6,2,10,11,-1,18
2021/22,12,6,Hapoel Haifa,12,5,2,5,17,17,0,17
2021/22,12,7,FC Ashdod,12,5,2,5,13,13,0,17
2021/22,12,8,Hapoel Tel Aviv,12,4,4,4,15,16,-1,16
2021/22,12,9,Kiryat Shmona,12,4,2,6,11,16,-5,14
2021/22,12,10,H. Nof HaGalil,12,3,4,5,11,18,-7,13
2021/22,12,11,B. Jerusalem,12,3,3,6,11,13,-2,12
2021/22,12,12,Maccabi Netanya,12,3,3,6,14,17,-3,12
2021/22,12,13,M. Petah Tikva,12,2,4,6,10,14,-4,10
2021/22,12,14,H. Jerusalem,12,2,4,6,6,15,-9,10
2021/22,13,1,H. Beer Sheva,13,9,4,0,21,8,13,31
2021/22,13,2,Maccabi Haifa,13,9,2,2,32,11,21,29
2021/22,13,3,Bnei Sakhnin,13,6,3,4,17,14,3,21
2021/22,13,4,M. Tel Aviv,13,6,3,4,20,18,2,21
2021/22,13,5,Hapoel Haifa,13,5,3,5,18,18,0,18
2021/22,13,6,Hapoel Hadera,13,4,6,3,10,14,-4,18
2021/22,13,7,Hapoel Tel Aviv,13,4,5,4,16,17,-1,17
2021/22,13,8,FC Ashdod,13,5,2,6,13,15,-2,17
2021/22,13,9,Kiryat Shmona,13,5,2,6,13,16,-3,17
2021/22,13,10,Maccabi Netanya,13,3,4,6,15,18,-3,13
2021/22,13,11,H. Nof HaGalil,13,3,4,6,11,20,-9,13
2021/22,13,12,B. Jerusalem,13,3,3,7,12,15,-3,12
2021/22,13,13,H. Jerusalem,13,2,5,6,7,16,-9,11
2021/22,13,14,M. Petah Tikva,13,2,4,7,10,15,-5,10
2021/22,14,1,H. Beer Sheva,14,10,4,0,24,9,15,34
2021/22,14,2,Maccabi Haifa,14,10,2,2,33,11,22,32
2021/22,14,3,Bnei Sakhnin,14,6,4,4,18,15,3,22
2021/22,14,4,M. Tel Aviv,14,6,4,4,21,19,2,22
2021/22,14,5,Hapoel Tel Aviv,14,5,5,4,20,18,2,20
2021/22,14,6,Kiryat Shmona,14,6,2,6,14,16,-2,20
2021/22,14,7,Hapoel Haifa,14,5,3,6,18,19,-1,18
2021/22,14,8,Hapoel Hadera,14,4,6,4,10,15,-5,18
2021/22,14,9,FC Ashdod,14,5,2,7,14,19,-5,17
2021/22,14,10,Maccabi Netanya,14,4,4,6,16,18,-2,16
2021/22,14,11,H. Jerusalem,14,3,5,6,10,17,-7,14
2021/22,14,12,H. Nof HaGalil,14,3,4,7,12,23,-11,13
2021/22,14,13,B. Jerusalem,14,3,3,8,13,18,-5,12
2021/22,14,14,M. Petah Tikva,14,2,4,8,10,16,-6,10
2021/22,15,1,H. Beer Sheva,15,11,4,0,26,10,16,37
2021/22,15,2,Maccabi Haifa,15,11,2,2,39,11,28,35
2021/22,15,3,M. Tel Aviv,15,7,4,4,23,20,3,25
2021/22,15,4,Hapoel Tel Aviv,15,6,5,4,22,18,4,23
2021/22,15,5,Bnei Sakhnin,15,6,4,5,18,21,-3,22
2021/22,15,6,Hapoel Haifa,15,6,3,6,20,20,0,21
2021/22,15,7,Kiryat Shmona,15,6,2,7,14,18,-4,20
2021/22,15,8,Maccabi Netanya,15,5,4,6,17,18,-1,19
2021/22,15,9,Hapoel Hadera,15,4,6,5,11,17,-6,18
2021/22,15,10,FC Ashdod,15,5,2,8,15,21,-6,17
2021/22,15,11,B. Jerusalem,15,4,3,8,16,18,-2,15
2021/22,15,12,H. Jerusalem,15,3,5,7,10,20,-10,14
2021/22,15,13,H. Nof HaGalil,15,3,4,8,12,24,-12,13
2021/22,15,14,M. Petah Tikva,15,2,4,9,11,18,-7,10
2021/22,16,1,H. Beer Sheva,16,12,4,0,29,10,19,40
2021/22,16,2,Maccabi Haifa,16,12,2,2,42,13,29,38
2021/22,16,3,Hapoel Tel Aviv,16,7,5,4,24,19,5,26
2021/22,16,4,M. Tel Aviv,16,7,4,5,25,23,2,25
2021/22,16,5,Hapoel Haifa,16,6,4,6,22,22,0,22
2021/22,16,6,Bnei Sakhnin,16,6,4,6,18,24,-6,22
2021/22,16,7,Kiryat Shmona,16,6,3,7,16,20,-4,21
2021/22,16,8,Maccabi Netanya,16,5,5,6,17,18,-1,20
2021/22,16,9,FC Ashdod,16,6,2,8,18,21,-3,20
2021/22,16,10,Hapoel Hadera,16,4,7,5,12,18,-6,19
2021/22,16,11,B. Jerusalem,16,4,4,8,16,18,-2,16
2021/22,16,12,H. Jerusalem,16,3,6,7,11,21,-10,15
2021/22,16,13,H. Nof HaGalil,16,3,4,9,12,27,-15,13
2021/22,16,14,M. Petah Tikva,16,2,4,10,12,20,-8,10
2021/22,17,1,Maccabi Haifa,17,13,2,2,46,13,33,41
2021/22,17,2,H. Beer Sheva,17,12,4,1,29,11,18,40
2021/22,17,3,Hapoel Tel Aviv,17,8,5,4,26,19,7,29
2021/22,17,4,M. Tel Aviv,17,8,4,5,26,23,3,28
2021/22,17,5,Bnei Sakhnin,17,7,4,6,20,25,-5,25
2021/22,17,6,Kiryat Shmona,17,7,3,7,22,22,0,24
2021/22,17,7,FC Ashdod,17,7,2,8,20,21,-1,23
2021/22,17,8,Hapoel Haifa,17,6,4,7,22,24,-2,22
2021/22,17,9,Maccabi Netanya,17,5,6,6,18,19,-1,21
2021/22,17,10,Hapoel Hadera,17,4,8,5,13,19,-6,20
2021/22,17,11,B. Jerusalem,17,4,4,9,16,20,-4,16
2021/22,17,12,H. Jerusalem,17,3,6,8,12,23,-11,15
2021/22,17,13,H. Nof HaGalil,17,3,4,10,14,33,-19,13
2021/22,17,14,M. Petah Tikva,17,2,4,11,12,24,-12,10
2021/22,18,1,Maccabi Haifa,18,14,2,2,48,14,34,44
2021/22,18,2,H. Beer Sheva,18,12,4,2,30,13,17,40
2021/22,18,3,M. Tel Aviv,18,9,4,5,29,24,5,31
2021/22,18,4,Hapoel Tel Aviv,18,8,6,4,28,21,7,30
2021/22,18,5,Kiryat Shmona,18,7,4,7,24,24,0,25
2021/22,18,6,Bnei Sakhnin,18,7,4,7,20,26,-6,25
2021/22,18,7,Maccabi Netanya,18,6,6,6,19,19,0,24
2021/22,18,8,Hapoel Haifa,18,6,5,7,24,26,-2,23
2021/22,18,9,FC Ashdod,18,7,2,9,21,23,-2,23
2021/22,18,10,Hapoel Hadera,18,5,8,5,15,20,-5,23
2021/22,18,11,B. Jerusalem,18,4,5,9,18,22,-4,17
2021/22,18,12,H. Jerusalem,18,3,6,9,13,26,-13,15
2021/22,18,13,H. Nof HaGalil,18,3,5,10,16,35,-19,14
2021/22,18,14,M. Petah Tikva,18,2,5,11,14,26,-12,11
2021/22,19,1,Maccabi Haifa,19,14,3,2,49,15,34,45
2021/22,19,2,H. Beer Sheva,19,13,4,2,31,13,18,43
2021/22,19,3,Hapoel Tel Aviv,19,9,6,4,30,21,9,33
2021/22,19,4,M. Tel Aviv,19,9,5,5,31,26,5,32
2021/22,19,5,Hapoel Haifa,19,7,5,7,25,26,-1,26
2021/22,19,6,FC Ashdod,19,8,2,9,22,23,-1,26
2021/22,19,7,Hapoel Hadera,19,6,8,5,17,20,-3,26
2021/22,19,8,Maccabi Netanya,19,6,7,6,21,21,0,25
2021/22,19,9,Kiryat Shmona,19,7,4,8,24,26,-2,25
2021/22,19,10,Bnei Sakhnin,19,7,4,8,20,27,-7,25
2021/22,19,11,B. Jerusalem,19,4,5,10,18,24,-6,17
2021/22,19,12,H. Jerusalem,19,3,7,9,14,27,-13,16
2021/22,19,13,H. Nof HaGalil,19,3,5,11,16,36,-20,14
2021/22,19,14,M. Petah Tikva,19,2,5,12,14,27,-13,11
2021/22,20,1,Maccabi Haifa,20,14,4,2,50,16,34,46
2021/22,20,2,H. Beer Sheva,20,14,4,2,32,13,19,46
2021/22,20,3,M. Tel Aviv,20,10,5,5,34,27,7,35
2021/22,20,4,Hapoel Tel Aviv,20,9,6,5,30,22,8,33
2021/22,20,5,Hapoel Haifa,20,8,5,7,30,27,3,29
2021/22,20,6,Hapoel Hadera,20,7,8,5,18,20,-2,29
2021/22,20,7,Bnei Sakhnin,20,8,4,8,21,27,-6,28
2021/22,20,8,Maccabi Netanya,20,6,8,6,22,22,0,26
2021/22,20,9,FC Ashdod,20,8,2,10,23,26,-3,26
2021/22,20,10,Kiryat Shmona,20,7,4,9,24,27,-3,25
2021/22,20,11,B. Jerusalem,20,4,5,11,19,29,-10,17
2021/22,20,12,H. Nof HaGalil,20,4,5,11,17,36,-19,17
2021/22,20,13,H. Jerusalem,20,3,7,10,14,28,-14,16
2021/22,20,14,M. Petah Tikva,20,2,5,13,14,28,-14,11
2021/22,21,1,Maccabi Haifa,21,15,4,2,56,16,40,49
2021/22,21,2,H. Beer Sheva,21,14,4,3,32,14,18,46
2021/22,21,3,M. Tel Aviv,21,11,5,5,35,27,8,38
2021/22,21,4,Hapoel Tel Aviv,21,9,6,6,30,23,7,33
2021/22,21,5,Hapoel Hadera,21,8,8,5,19,20,-1,32
2021/22,21,6,Bnei Sakhnin,21,9,4,8,22,27,-5,31
2021/22,21,7,Hapoel Haifa,21,8,5,8,30,28,2,29
2021/22,21,8,Maccabi Netanya,21,7,8,6,23,22,1,29
2021/22,21,9,FC Ashdod,21,8,2,11,23,32,-9,26
2021/22,21,10,Kiryat Shmona,21,7,4,10,24,28,-4,25
2021/22,21,11,B. Jerusalem,21,4,6,11,19,29,-10,18
2021/22,21,12,H. Nof HaGalil,21,4,6,11,17,36,-19,18
2021/22,21,13,H. Jerusalem,21,3,7,11,15,31,-16,16
2021/22,21,14,M. Petah Tikva,21,3,5,13,17,29,-12,14
2021/22,22,1,Maccabi Haifa,22,15,4,3,57,18,39,49
2021/22,22,2,H. Beer Sheva,22,14,5,3,33,15,18,47
2021/22,22,3,M. Tel Aviv,22,12,5,5,38,29,9,41
2021/22,22,4,Hapoel Tel Aviv,22,9,6,7,32,26,6,33
2021/22,22,5,Hapoel Hadera,22,8,9,5,20,21,-1,33
2021/22,22,6,Maccabi Netanya,22,8,8,6,25,22,3,32
2021/22,22,7,Bnei Sakhnin,22,9,5,8,23,28,-5,32
2021/22,22,8,Hapoel Haifa,22,8,6,8,31,29,2,30
2021/22,22,9,Kiryat Shmona,22,8,4,10,26,29,-3,28
2021/22,22,10,FC Ashdod,22,8,3,11,24,33,-9,27
2021/22,22,11,B. Jerusalem,22,5,6,11,21,30,-9,21
2021/22,22,12,H. Nof HaGalil,22,4,7,11,18,37,-19,19
2021/22,22,13,H. Jerusalem,22,3,7,12,15,33,-18,16
2021/22,22,14,M. Petah Tikva,22,3,5,14,18,31,-13,14
2021/22,23,1,Maccabi Haifa,23,16,4,3,59,18,41,52
2021/22,23,2,H. Beer Sheva,23,14,6,3,33,15,18,48
2021/22,23,3,M. Tel Aviv,23,13,5,5,40,29,11,44
2021/22,23,4,Hapoel Hadera,23,9,9,5,21,21,0,36
2021/22,23,5,Bnei Sakhnin,23,10,5,8,25,28,-3,35
2021/22,23,6,Hapoel Tel Aviv,23,9,6,8,32,28,4,33
2021/22,23,7,Maccabi Netanya,23,8,9,6,26,23,3,33
2021/22,23,8,Hapoel Haifa,23,8,6,9,31,31,0,30
2021/22,23,9,Kiryat Shmona,23,8,5,10,26,29,-3,29
2021/22,23,10,FC Ashdod,23,8,3,12,24,35,-11,27
2021/22,23,11,B. Jerusalem,23,5,6,12,21,31,-10,21
2021/22,23,12,H. Jerusalem,23,4,7,12,17,33,-16,19
2021/22,23,13,H. Nof HaGalil,23,4,7,12,18,39,-21,19
2021/22,23,14,M. Petah Tikva,23,3,6,14,19,32,-13,15
2021/22,24,1,Maccabi Haifa,24,17,4,3,60,18,42,55
2021/22,24,2,H. Beer Sheva,24,14,7,3,34,16,18,49
2021/22,24,3,M. Tel Aviv,24,14,5,5,43,30,13,47
2021/22,24,4,Maccabi Netanya,24,9,9,6,29,24,5,36
2021/22,24,5,Bnei Sakhnin,24,10,6,8,26,29,-3,36
2021/22,24,6,Hapoel Hadera,24,9,9,6,22,25,-3,36
2021/22,24,7,Hapoel Tel Aviv,24,9,7,8,33,29,4,34
2021/22,24,8,Hapoel Haifa,24,8,6,10,31,32,-1,30
2021/22,24,9,Kiryat Shmona,24,8,6,10,26,29,-3,30
2021/22,24,10,FC Ashdod,24,8,3,13,25,38,-13,27
2021/22,24,11,B. Jerusalem,24,5,7,12,22,32,-10,22
2021/22,24,12,H. Jerusalem,24,4,8,12,17,33,-16,20
2021/22,24,13,H. Nof HaGalil,24,4,7,13,19,42,-23,19
2021/22,24,14,M. Petah Tikva,24,4,6,14,23,33,-10,18
2021/22,25,1,Maccabi Haifa,25,17,5,3,61,19,42,56
2021/22,25,2,H. Beer Sheva,25,15,7,3,37,17,20,52
2021/22,25,3,M. Tel Aviv,25,15,5,5,46,31,15,50
2021/22,25,4,Maccabi Netanya,25,10,9,6,32,25,7,39
2021/22,25,5,Bnei Sakhnin,25,11,6,8,27,29,-2,39
2021/22,25,6,Hapoel Tel Aviv,25,10,7,8,34,29,5,37
2021/22,25,7,Hapoel Hadera,25,9,9,7,22,26,-4,36
2021/22,25,8,Hapoel Haifa,25,8,6,11,32,35,-3,30
2021/22,25,9,Kiryat Shmona,25,8,6,11,27,32,-5,30
2021/22,25,10,FC Ashdod,25,8,3,14,28,42,-14,27
2021/22,25,11,B. Jerusalem,25,5,7,13,23,35,-12,22
2021/22,25,12,M. Petah Tikva,25,5,6,14,27,36,-9,21
2021/22,25,13,H. Jerusalem,25,4,8,13,17,34,-17,20
2021/22,25,14,H. Nof HaGalil,25,4,8,13,20,43,-23,20
2021/22,26,1,Maccabi Haifa,26,18,5,3,62,19,43,59
2021/22,26,2,H. Beer Sheva,26,16,7,3,39,17,22,55
2021/22,26,3,M. Tel Aviv,26,16,5,5,48,31,17,53
2021/22,26,4,Bnei Sakhnin,26,12,6,8,28,29,-1,42
2021/22,26,5,Maccabi Netanya,26,10,10,6,34,27,7,40
2021/22,26,6,Hapoel Tel Aviv,26,10,8,8,36,31,5,38
2021/22,26,7,Hapoel Hadera,26,9,9,8,22,28,-6,36
2021/22,26,8,Kiryat Shmona,26,9,6,11,29,32,-3,33
2021/22,26,9,Hapoel Haifa,26,8,6,12,33,37,-4,30
2021/22,26,10,FC Ashdod,26,8,3,15,28,44,-16,27
2021/22,26,11,H. Jerusalem,26,5,8,13,19,35,-16,23
2021/22,26,12,B. Jerusalem,26,5,7,14,23,36,-13,22
2021/22,26,13,M. Petah Tikva,26,5,6,15,27,37,-10,21
2021/22,26,14,H. Nof HaGalil,26,4,8,14,20,45,-25,20
