season,round,position,team,played,won,drawn,lost,gf,ga,gd,points
2022/23,6,13,Sektzia Ness Ziona,6,1,0,5,5,14,-9,3
2022/23,6,14,B. Jerusalem,6,1,0,5,6,17,-11,3
2022/23,7,1,M. Tel Aviv,7,5,1,1,21,3,18,16
2022/23,7,2,Maccabi Haifa,7,5,0,2,12,7,5,15
2022/23,7,3,H. Jerusalem,7,4,2,1,13,5,8,14
2022/23,7,4,H. Beer Sheva,7,4,1,2,15,9,6,13
2022/23,7,5,Bnei Sakhnin,7,4,1,2,8,4,4,13
2022/23,7,6,FC Ashdod,7,2,4,1,6,7,-1,10
2022/23,7,7,Hapoel Hadera,7,2,4,1,8,12,-4,10
2022/23,7,8,M. Bnei Reineh,7,2,3,2,8,12,-4,9
2022/23,7,9,Hapoel Haifa,7,1,5,1,8,7,1,8
2022/23,7,10,Kiryat Shmona,7,1,5,1,8,8,0,8
2022/23,7,11,Maccabi Netanya,7,1,3,3,7,10,-3,6
2022/23,7,12,Sektzia Ness Ziona,7,1,1,5,6,15,-9,4
2022/23,7,13,Hapoel Tel Aviv,7,1,0,6,8,17,-9,3
2022/23,7,14,B. Jerusalem,7,1,0,6,7,19,-12,3
2022/23,8,1,M. Tel Aviv,8,6,1,1,22,3,19,19
2022/23,8,2,Maccabi Haifa,8,6,0,2,13,7,6,18
2022/23,8,3,H. Jerusalem,8,5,2,1,15,5,10,17
2022/23,8,4,H. Beer Sheva,8,4,2,2,16,10,6,14
2022/23,8,5,FC Ashdod,8,3,4,1,10,7,3,13
2022/23,8,6,Bnei Sakhnin,8,4,1,3,8,5,3,13
2022/23,8,7,Hapoel Hadera,8,2,4,2,8,13,-5,10
2022/23,8,8,M. Bnei Reineh,8,2,3,3,8,14,-6,9
2022/23,8,9,Kiryat Shmona,8,1,5,2,8,10,-2,8
2022/23,8,10,Hapoel Haifa,8,1,5,2,8,11,-3,8
2022/23,8,11,Maccabi Netanya,8,1,3,4,7,12,-5,6
2022/23,8,12,Hapoel Tel Aviv,8,2,0,6,10,17,-7,6
2022/23,8,13,B. Jerusalem,8,2,0,6,9,19,-10,6
2022/23,8,14,Sektzia Ness Ziona,8,1,2,5,7,16,-9,5
2022/23,9,1,M. Tel Aviv,9,7,1,1,25,3,22,22
2022/23,9,2,Maccabi Haifa,9,7,0,2,16,9,7,21
2022/23,9,3,H. Beer Sheva,9,5,2,2,20,11,9,17
2022/23,9,4,H. Jerusalem,9,5,2,2,16,9,7,17
2022/23,9,5,FC Ashdod,9,3,4,2,10,9,1,13
2022/23,9,6,Bnei Sakhnin,9,4,1,4,8,7,1,13
2022/23,9,7,M. Bnei Reineh,9,3,3,3,10,14,-4,12
2022/23,9,8,Hapoel Hadera,9,2,5,2,8,13,-5,11
2022/23,9,9,B. Jerusalem,9,3,0,6,11,19,-8,9
2022/23,9,10,Kiryat Shmona,9,1,5,3,10,13,-3,8
2022/23,9,11,Hapoel Haifa,9,1,5,3,8,12,-4,8
2022/23,9,12,Sektzia Ness Ziona,9,2,2,5,8,16,-8,8
2022/23,9,13,Hapoel Tel Aviv,9,2,1,6,10,17,-7,7
2022/23,9,14,Maccabi Netanya,9,1,3,5,7,15,-8,6
2022/23,10,1,Maccabi Haifa,10,8,0,2,19,10,9,24
2022/23,10,2,M. Tel Aviv,10,7,1,2,25,5,20,22
2022/23,10,3,H. Beer Sheva,10,6,2,2,22,11,11,20
2022/23,10,4,H. Jerusalem,10,6,2,2,18,9,9,20
2022/23,10,5,Hapoel Hadera,10,3,5,2,12,14,-2,14
2022/23,10,6,FC Ashdod,10,3,4,3,11,12,-1,13
2022/23,10,7,Bnei Sakhnin,10,4,1,5,9,11,-2,13
2022/23,10,8,M. Bnei Reineh,10,3,3,4,11,16,-5,12
2022/23,10,9,Hapoel Tel Aviv,10,3,1,6,12,18,-6,10
2022/23,10,10,B. Jerusalem,10,3,1,6,11,19,-8,10
2022/23,10,11,Hapoel Haifa,10,1,6,3,8,12,-4,9
2022/23,10,12,Maccabi Netanya,10,2,3,5,9,16,-7,9
2022/23,10,13,Kiryat Shmona,10,1,5,4,11,15,-4,8
2022/23,10,14,Sektzia Ness Ziona,10,2,2,6,8,18,-10,8
2022/23,11,1,Maccabi Haifa,11,9,0,2,23,11,12,27
2022/23,11,2,M. Tel Aviv,11,7,2,2,26,6,20,23
2022/23,11,3,H. Beer Sheva,11,7,2,2,25,11,14,23
2022/23,11,4,H. Jerusalem,11,6,2,3,18,10,8,20
2022/23,11,5,Hapoel Hadera,11,4,5,2,15,15,0,17
2022/23,11,6,FC Ashdod,11,4,4,3,12,12,0,16
2022/23,11,7,Bnei Sakhnin,11,4,2,5,10,12,-2,14
2022/23,11,8,Hapoel Haifa,11,2,6,3,9,12,-3,12
2022/23,11,9,M. Bnei Reineh,11,3,3,5,11,19,-8,12
2022/23,11,10,Hapoel Tel Aviv,11,3,1,7,12,19,-7,10
2022/23,11,11,B. Jerusalem,11,3,1,7,12,23,-11,10
2022/23,11,12,Kiryat Shmona,11,1,6,4,12,16,-4,9
2022/23,11,13,Maccabi Netanya,11,2,3,6,10,19,-9,9
2022/23,11,14,Sektzia Ness Ziona,11,2,3,6,9,19,-10,9
2022/23,12,1,Maccabi Haifa,12,10,0,2,24,11,13,30
2022/23,12,2,M. Tel Aviv,12,8,2,2,29,6,23,26
2022/23,12,3,H. Beer Sheva,12,8,2,2,28,11,17,26
2022/23,12,4,H. Jerusalem,12,6,2,4,18,13,5,20
2022/23,12,5,FC Ashdod,12,4,5,3,13,13,0,17
2022/23,12,6,Hapoel Hadera,12,4,5,3,15,18,-3,17
2022/23,12,7,Bnei Sakhnin,12,4,3,5,11,13,-2,15
2022/23,12,8,Hapoel Tel Aviv,12,4,1,7,14,20,-6,13
2022/23,12,9,M. Bnei Reineh,12,3,4,5,14,22,-8,13
2022/23,12,10,Hapoel Haifa,12,2,6,4,9,13,-4,12
2022/23,12,11,Maccabi Netanya,12,3,3,6,11,19,-8,12
2022/23,12,12,Sektzia Ness Ziona,12,2,4,6,12,22,-10,10
2022/23,12,13,B. Jerusalem,12,3,1,8,13,25,-12,10
2022/23,12,14,Kiryat Shmona,12,1,6,5,12,17,-5,9
2022/23,13,1,Maccabi Haifa,13,11,0,2,29,13,16,33
2022/23,13,2,M. Tel Aviv,13,9,2,2,30,6,24,29
2022/23,13,3,H. Beer Sheva,13,9,2,2,30,11,19,29
2022/23,13,4,H. Jerusalem,13,7,2,4,20,13,7,23
2022/23,13,5,Hapoel Hadera,13,4,6,3,15,18,-3,18
2022/23,13,6,FC Ashdod,13,4,5,4,15,16,-1,17
2022/23,13,7,Bnei Sakhnin,13,4,3,6,12,15,-3,15
2022/23,13,8,Maccabi Netanya,13,4,3,6,14,21,-7,15
2022/23,13,9,Hapoel Tel Aviv,13,4,1,8,16,25,-9,13
2022/23,13,10,M. Bnei Reineh,13,3,4,6,14,24,-10,13
2022/23,13,11,B. Jerusalem,13,4,1,8,15,26,-11,13
2022/23,13,12,Hapoel Haifa,13,2,6,5,9,14,-5,12
2022/23,13,13,Sektzia Ness Ziona,13,2,5,6,12,22,-10,11
2022/23,13,14,Kiryat Shmona,13,1,6,6,12,19,-7,9
2022/23,14,1,Maccabi Haifa,14,12,0,2,32,14,18,36
2022/23,14,2,M. Tel Aviv,14,10,2,2,32,6,26,32
2022/23,14,3,H. Beer Sheva,14,10,2,2,31,11,20,32
2022/23,14,4,H. Jerusalem,14,7,3,4,20,13,7,24
2022/23,14,5,Hapoel Hadera,14,4,7,3,15,18,-3,19
2022/23,14,6,FC Ashdod,14,4,5,5,15,17,-2,17
2022/23,14,7,B. Jerusalem,14,5,1,8,21,29,-8,16
2022/23,14,8,Bnei Sakhnin,14,4,3,7,13,18,-5,15
2022/23,14,9,Maccabi Netanya,14,4,3,7,17,27,-10,15
2022/23,14,10,Hapoel Tel Aviv,14,4,2,8,19,28,-9,14
2022/23,14,11,Hapoel Haifa,14,2,7,5,12,17,-5,13
2022/23,14,12,M. Bnei Reineh,14,3,4,7,14,26,-12,13
2022/23,14,13,Sektzia Ness Ziona,14,2,6,6,15,25,-10,12
2022/23,14,14,Kiryat Shmona,14,1,7,6,15,22,-7,10
2022/23,15,1,Maccabi Haifa,15,13,0,2,34,14,20,39
2022/23,15,2,M. Tel Aviv,15,11,2,2,37,6,31,35
2022/23,15,3,H. Beer Sheva,15,11,2,2,34,13,21,35
2022/23,15,4,H. Jerusalem,15,7,4,4,21,14,7,25
2022/23,15,5,Hapoel Hadera,15,4,7,4,15,23,-8,19
2022/23,15,6,FC Ashdod,15,4,5,6,15,19,-4,17
2022/23,15,7,Bnei Sakhnin,15,4,4,7,14,19,-5,16
2022/23,15,8,B. Jerusalem,15,5,1,9,23,32,-9,16
2022/23,15,9,Sektzia Ness Ziona,15,3,6,6,17,25,-8,15
2022/23,15,10,Hapoel Tel Aviv,15,4,3,8,20,29,-9,15
2022/23,15,11,Maccabi Netanya,15,4,3,8,17,29,-12,15
2022/23,15,12,Hapoel Haifa,15,2,8,5,12,17,-5,14
2022/23,15,13,M. Bnei Reineh,15,3,5,7,14,26,-12,14
2022/23,15,14,Kiryat Shmona,15,1,8,6,16,23,-7,11
2022/23,16,1,Maccabi Haifa,16,14,0,2,36,14,22,42
2022/23,16,2,M. Tel Aviv,16,11,3,2,38,7,31,36
2022/23,16,3,H. Beer Sheva,16,11,2,3,34,15,19,35
2022/23,16,4,H. Jerusalem,16,7,5,4,22,15,7,26
2022/23,16,5,Hapoel Hadera,16,4,8,4,17,25,-8,20
2022/23,16,6,B. Jerusalem,16,6,1,9,26,34,-8,19
2022/23,16,7,FC Ashdod,16,4,6,6,16,20,-4,18
2022/23,16,8,Hapoel Haifa,16,3,8,5,14,18,-4,17
2022/23,16,9,Bnei Sakhnin,16,4,4,8,15,21,-6,16
2022/23,16,10,Hapoel Tel Aviv,16,4,4,8,21,30,-9,16
2022/23,16,11,Maccabi Netanya,16,4,4,8,18,30,-12,16
2022/23,16,12,Sektzia Ness Ziona,16,3,6,7,19,28,-9,15
2022/23,16,13,M. Bnei Reineh,16,3,6,7,16,28,-12,15
2022/23,16,14,Kiryat Shmona,16,1,9,6,17,24,-7,12
2022/23,17,1,Maccabi Haifa,17,15,0,2,38,14,24,45
2022/23,17,2,M. Tel Aviv,17,12,3,2,41,7,34,39
2022/23,17,3,H. Beer Sheva,17,12,2,3,40,15,25,38
2022/23,17,4,H. Jerusalem,17,7,6,4,23,16,7,27
2022/23,17,5,Hapoel Haifa,17,4,8,5,17,18,-1,20
2022/23,17,6,B. Jerusalem,17,6,2,9,27,35,-8,20
2022/23,17,7,Hapoel Hadera,17,4,8,5,17,28,-11,20
2022/23,17,8,FC Ashdod,17,4,6,7,16,23,-7,18
2022/23,17,9,Bnei Sakhnin,17,4,5,8,15,21,-6,17
2022/23,17,10,Maccabi Netanya,17,4,5,8,18,30,-12,17
2022/23,17,11,Hapoel Tel Aviv,17,4,4,9,21,36,-15,16
2022/23,17,12,Kiryat Shmona,17,2,9,6,18,24,-6,15
2022/23,17,13,Sektzia Ness Ziona,17,3,6,8,19,30,-11,15
2022/23,17,14,M. Bnei Reineh,17,3,6,8,16,29,-13,15
2022/23,18,1,Maccabi Haifa,18,16,0,2,40,15,25,48
2022/23,18,2,H. Beer Sheva,18,13,2,3,41,15,26,41
2022/23,18,3,M. Tel Aviv,18,12,4,2,43,9,34,40
2022/23,18,4,H. Jerusalem,18,7,6,5,24,18,6,27
2022/23,18,5,FC Ashdod,18,5,6,7,19,23,-4,21
2022/23,18,6,B. Jerusalem,18,6,3,9,29,37,-8,21
2022/23,18,7,Hapoel Hadera,18,4,9,5,19,30,-11,21
2022/23,18,8,Hapoel Haifa,18,4,8,6,17,19,-2,20
2022/23,18,9,Maccabi Netanya,18,5,5,8,19,30,-11,20
2022/23,18,10,Bnei Sakhnin,18,4,5,9,15,22,-7,17
2022/23,18,11,Hapoel Tel Aviv,18,4,5,9,22,37,-15,17
2022/23,18,12,Kiryat Shmona,18,2,10,6,20,26,-6,16
2022/23,18,13,Sektzia Ness Ziona,18,3,7,8,20,31,-11,16
2022/23,18,14,M. Bnei Reineh,18,3,6,9,16,32,-16,15
2022/23,19,1,Maccabi Haifa,19,16,0,3,40,18,22,48
2022/23,19,2,M. Tel Aviv,19,13,4,2,46,9,37,43
2022/23,19,3,H. Beer Sheva,19,13,3,3,43,17,26,42
2022/23,19,4,H. Jerusalem,19,7,7,5,24,18,6,28
2022/23,19,5,FC Ashdod,19,6,6,7,21,23,-2,24
2022/23,19,6,B. Jerusalem,19,7,3,9,31,37,-6,24
2022/23,19,7,Hapoel Haifa,19,5,8,6,18,19,-1,23
2022/23,19,8,Maccabi Netanya,19,5,6,8,21,32,-11,21
2022/23,19,9,Hapoel Hadera,19,4,9,6,19,32,-13,21
2022/23,19,10,Bnei Sakhnin,19,4,6,9,15,22,-7,18
2022/23,19,11,Hapoel Tel Aviv,19,4,6,9,22,37,-15,18
2022/23,19,12,Sektzia Ness Ziona,19,3,8,8,20,31,-11,17
2022/23,19,13,Kiryat Shmona,19,2,10,7,20,27,-7,16
2022/23,19,14,M. Bnei Reineh,19,3,6,10,16,34,-18,15
2022/23,20,1,Maccabi Haifa,20,16,1,3,40,18,22,49
2022/23,20,2,H. Beer Sheva,20,14,3,3,44,17,27,45
2022/23,20,3,M. Tel Aviv,20,13,5,2,46,9,37,44
2022/23,20,4,H. Jerusalem,20,7,7,6,25,20,5,28
2022/23,20,5,FC Ashdod,20,6,7,7,22,24,-2,25
2022/23,20,6,B. Jerusalem,20,7,3,10,31,39,-8,24
2022/23,20,7,Maccabi Netanya,20,6,6,8,24,32,-8,24
2022/23,20,8,Hapoel Hadera,20,5,9,6,21,32,-11,24
2022/23,20,9,Hapoel Haifa,20,5,8,7,18,20,-2,23
2022/23,20,10,Bnei Sakhnin,20,5,6,9,17,23,-6,21
2022/23,20,11,Hapoel Tel Aviv,20,4,7,9,22,37,-15,19
2022/23,20,12,Kiryat Shmona,20,2,11,7,21,28,-7,17
2022/23,20,13,Sektzia Ness Ziona,20,3,8,9,20,34,-14,17
2022/23,20,14,M. Bnei Reineh,20,3,7,10,16,34,-18,16
2022/23,21,1,Maccabi Haifa,21,16,2,3,41,19,22,50
2022/23,21,2,H. Beer Sheva,21,15,3,3,45,17,28,48
2022/23,21,3,M. Tel Aviv,21,13,6,2,47,10,37,45
2022/23,21,4,H. Jerusalem,21,7,7,7,25,22,3,28
2022/23,21,5,B. Jerusalem,21,8,3,10,34,39,-5,27
2022/23,21,6,Maccabi Netanya,21,7,6,8,26,32,-6,27
2022/23,21,7,FC Ashdod,21,6,8,7,23,25,-2,26
2022/23,21,8,Hapoel Hadera,21,5,10,6,22,33,-11,25
2022/23,21,9,Hapoel Haifa,21,5,9,7,19,21,-2,24
2022/23,21,10,Bnei Sakhnin,21,5,7,9,18,24,-6,22
2022/23,21,11,Hapoel Tel Aviv,21,4,8,9,23,38,-15,20
2022/23,21,12,Kiryat Shmona,21,2,11,8,21,31,-10,17
2022/23,21,13,Sektzia Ness Ziona,21,3,8,10,20,35,-15,17
2022/23,21,14,M. Bnei Reineh,21,3,8,10,17,35,-18,17
2022/23,22,1,Maccabi Haifa,22,17,2,3,43,19,24,53
2022/23,22,2,H. Beer Sheva,22,15,4,3,45,17,28,49
2022/23,22,3,M. Tel Aviv,22,13,6,3,48,12,36,45
2022/23,22,4,B. Jerusalem,22,9,3,10,36,40,-4,30
2022/23,22,5,Maccabi Netanya,22,8,6,8,28,33,-5,30
2022/23,22,6,H. Jerusalem,22,7,8,7,25,22,3,29
2022/23,22,7,Hapoel Haifa,22,6,9,7,21,21,0,27
2022/23,22,8,FC Ashdod,22,6,8,8,24,27,-3,26
2022/23,22,9,Hapoel Hadera,22,5,11,6,22,33,-11,26
2022/23,22,10,Bnei Sakhnin,22,5,8,9,19,25,-6,23
2022/23,22,11,Hapoel Tel Aviv,22,4,9,9,23,38,-15,21
2022/23,22,12,M. Bnei Reineh,22,3,9,10,18,36,-18,18
2022/23,22,13,Kiryat Shmona,22,2,11,9,21,33,-12,17
2022/23,22,14,Sektzia Ness Ziona,22,3,8,11,20,37,-17,17
2022/23,23,1,Maccabi Haifa,23,17,2,4,44,22,22,53
2022/23,23,2,H. Beer Sheva,23,15,4,4,45,18,27,49
2022/23,23,3,M. Tel Aviv,23,14,6,3,49,12,37,48
2022/23,23,4,Maccabi Netanya,23,9,6,8,30,34,-4,33
2022/23,23,5,H. Jerusalem,23,8,8,7,26,22,4,32
2022/23,23,6,B. Jerusalem,23,9,4,10,36,40,-4,31
2022/23,23,7,FC Ashdod,23,7,8,8,27,28,-1,29
2022/23,23,8,Hapoel Haifa,23,6,10,7,21,21,0,28
2022/23,23,9,Bnei Sakhnin,23,6,8,9,22,26,-4,26
2022/23,23,10,Hapoel Hadera,23,5,11,7,23,36,-13,26
2022/23,23,11,Hapoel Tel Aviv,23,5,9,9,24,38,-14,24
2022/23,23,12,M. Bnei Reineh,23,3,9,11,19,38,-19,18
2022/23,23,13,Kiryat Shmona,23,2,11,10,21,34,-13,17
2022/23,23,14,Sektzia Ness Ziona,23,3,8,12,20,38,-18,17
2022/23,24,1,Maccabi Haifa,24,18,2,4,46,23,23,56
2022/23,24,2,H. Beer Sheva,24,16,4,4,47,18,29,52
2022/23,24,3,M. Tel Aviv,24,15,6,3,51,12,39,51
2022/23,24,4,Maccabi Netanya,24,10,6,8,31,34,-3,36
2022/23,24,5,H. Jerusalem,24,8,9,7,28,24,4,33
2022/23,24,6,FC Ashdod,24,8,8,8,29,29,0,32
2022/23,24,7,B. Jerusalem,24,9,4,11,37,42,-5,31
2022/23,24,8,Hapoel Haifa,24,6,11,7,23,23,0,29
2022/23,24,9,Bnei Sakhnin,24,6,8,10,23,29,-6,26
2022/23,24,10,Hapoel Hadera,24,5,11,8,23,37,-14,26
2022/23,24,11,Hapoel Tel Aviv,24,5,9,10,25,40,-15,24
2022/23,24,12,Kiryat Shmona,24,3,11,10,24,35,-11,20
2022/23,24,13,M. Bnei Reineh,24,3,9,12,19,40,-21,18
2022/23,24,14,Sektzia Ness Ziona,24,3,8,13,20,40,-20,17
2022/23,25,1,Maccabi Haifa,25,19,2,4,50,24,26,59
2022/23,25,2,H. Beer Sheva,25,17,4,4,50,18,32,55
2022/23,25,3,M. Tel Aviv,25,15,6,4,52,14,38,51
2022/23,25,4,Maccabi Netanya,25,10,7,8,33,36,-3,37
2022/23,25,5,H. Jerusalem,25,9,9,7,30,25,5,36
2022/23,25,6,FC Ashdod,25,8,9,8,30,30,0,33
2022/23,25,7,B. Jerusalem,25,9,4,12,38,45,-7,31
2022/23,25,8,Hapoel Haifa,25,6,11,8,24,27,-3,29
2022/23,25,9,Bnei Sakhnin,25,6,9,10,24,30,-6,27
2022/23,25,10,Hapoel Tel Aviv,25,6,9,10,28,41,-13,27
2022/23,25,11,Hapoel Hadera,25,5,11,9,23,40,-17,26
2022/23,25,12,Kiryat Shmona,25,3,12,10,26,37,-11,21
2022/23,25,13,M. Bnei Reineh,25,4,9,12,22,42,-20,21
2022/23,25,14,Sektzia Ness Ziona,25,3,8,14,22,43,-21,17
2022/23,26,1,Maccabi Haifa,26,20,2,4,51,24,27,62
2022/23,26,2,H. Beer Sheva,26,18,4,4,52,19,33,58
2022/23,26,3,M. Tel Aviv,26,15,7,4,53,15,38,52
2022/23,26,4,Maccabi Netanya,26,10,7,9,33,38,-5,37
2022/23,26,5,H. Jerusalem,26,9,9,8,30,26,4,36
2022/23,26,6,FC Ashdod,26,9,9,8,32,30,2,36
2022/23,26,7,B. Jerusalem,26,9,4,13,38,47,-9,31
2022/23,26,8,Hapoel Haifa,26,6,12,8,25,28,-3,30
2022/23,26,9,Bnei Sakhnin,26,7,9,10,26,30,-4,30
2022/23,26,10,Hapoel Hadera,26,6,11,9,26,41,-15,29
2022/23,26,11,Hapoel Tel Aviv,26,6,9,11,28,42,-14,27
2022/23,26,12,M. Bnei Reineh,26,5,9,12,23,42,-19,24
2022/23,26,13,Kiryat Shmona,26,3,12,11,27,39,-12,21
2022/23,26,14,Sektzia Ness Ziona,26,3,8,15,23,46,-23,17
