season,round,position,team,played,won,drawn,lost,gf,ga,gd,points
2011/12,27,13,H. Petah Tikva,27,6,9,12,27,40,-13,27
2011/12,27,14,B. Jerusalem,27,7,6,14,16,36,-20,27
2011/12,27,15,H. Beer Sheva,27,7,5,15,28,47,-19,26
2011/12,27,16,H Rishon leZion,27,4,9,14,30,51,-21,21
2011/12,28,1,Kiryat Shmona,28,18,8,2,38,13,25,62
2011/12,28,2,Hapoel Tel Aviv,28,13,9,6,47,24,23,48
2011/12,28,3,FC Ashdod,28,12,10,6,35,28,7,46
2011/12,28,4,Bnei Sakhnin,28,13,6,9,43,32,11,45
2011/12,28,5,Maccabi Haifa,28,12,8,8,44,34,10,44
2011/12,28,6,M. Tel Aviv,28,12,5,11,39,29,10,41
2011/12,28,7,Maccabi Netanya,28,11,8,9,40,40,0,41
2011/12,28,8,Bnei Yehuda,28,10,10,8,32,24,8,40
2011/12,28,9,Hapoel Acre,28,10,7,11,41,35,6,37
2011/12,28,10,Ramat haSharon,28,9,9,10,28,36,-8,36
2011/12,28,11,Hapoel Haifa,28,8,7,13,32,35,-3,31
2011/12,28,12,B. Jerusalem,28,8,6,14,17,36,-19,30
2011/12,28,13,H. Beer Sheva,28,8,5,15,30,48,-18,29
2011/12,28,14,M. Petah Tikva,28,7,8,13,29,47,-18,29
2011/12,28,15,H. Petah Tikva,28,6,9,13,27,41,-14,27
2011/12,28,16,H Rishon leZion,28,5,9,14,31,51,-20,24
2011/12,29,1,Kiryat Shmona,29,19,8,2,40,13,27,65
2011/12,29,2,Hapoel Tel Aviv,29,14,9,6,51,25,26,51
2011/12,29,3,Bnei Sakhnin,29,14,6,9,46,32,14,48
2011/12,29,4,FC Ashdod,29,12,10,7,36,30,6,46
2011/12,29,5,M. Tel Aviv,29,13,5,11,41,29,12,44
2011/12,29,6,Maccabi Haifa,29,12,8,9,45,38,7,44
2011/12,29,7,Maccabi Netanya,29,12,8,9,41,40,1,44
2011/12,29,8,Bnei Yehuda,29,11,10,8,37,25,12,43
2011/12,29,9,Hapoel Acre,29,10,7,12,41,37,4,37
2011/12,29,10,Ramat haSharon,29,9,9,11,28,37,-9,36
2011/12,29,11,B. Jerusalem,29,9,6,14,20,38,-18,33
2011/12,29,12,Hapoel Haifa,29,8,7,14,32,37,-5,31
2011/12,29,13,M. Petah Tikva,29,7,8,14,31,50,-19,29
2011/12,29,14,H. Beer Sheva,29,8,5,16,31,53,-22,29
2011/12,29,15,H. Petah Tikva,29,6,9,14,27,44,-17,27
2011/12,29,16,H Rishon leZion,29,6,9,14,33,52,-19,27
2011/12,30,1,Kiryat Shmona,30,19,9,2,42,15,27,66
2011/12,30,2,Hapoel Tel Aviv,30,14,10,6,53,27,26,52
2011/12,30,3,Bnei Sakhnin,30,14,7,9,49,35,14,49
2011/12,30,4,FC Ashdod,30,12,11,7,39,33,6,47
2011/12,30,5,Maccabi Netanya,30,13,8,9,44,40,4,47
2011/12,30,6,Maccabi Haifa,30,12,9,9,46,39,7,45
2011/12,30,7,M. Tel Aviv,30,13,5,12,41,32,9,44
2011/12,30,8,Bnei Yehuda,30,11,10,9,38,27,11,43
2011/12,30,9,Hapoel Acre,30,10,8,12,41,37,4,38
2011/12,30,10,Ramat haSharon,30,9,10,11,29,38,-9,37
2011/12,30,11,B. Jerusalem,30,10,6,14,22,39,-17,36
2011/12,30,12,Hapoel Haifa,30,8,8,14,33,38,-5,32
2011/12,30,13,H. Beer Sheva,30,9,5,16,33,54,-21,32
2011/12,30,14,M. Petah Tikva,30,7,9,14,31,50,-19,30
2011/12,30,15,H. Petah Tikva,30,6,10,14,28,45,-17,28
2011/12,30,16,H Rishon leZion,30,6,9,15,34,54,-20,27
