season,round,position,team,played,won,drawn,lost,gf,ga,gd,points
2015/16,7,12,Hapoel Haifa,7,2,1,4,5,11,-6,7
2015/16,7,13,Maccabi Netanya,7,1,3,3,5,7,-2,6
2015/16,7,14,Maccabi Haifa,7,1,2,4,2,8,-6,5
2015/16,8,1,H. Beer Sheva,8,5,1,2,17,9,8,16
2015/16,8,2,M. Tel Aviv,8,5,1,2,17,10,7,16
2015/16,8,3,Hapoel Ra'anana,8,4,2,2,12,10,2,14
2015/16,8,4,Kiryat Shmona,8,3,4,1,14,8,6,13
2015/16,8,5,B. Jerusalem,8,3,3,2,13,10,3,12
2015/16,8,6,M. Petah Tikva,8,4,0,4,11,11,0,12
2015/16,8,7,Bnei Sakhnin,8,3,2,3,12,9,3,11
2015/16,8,8,Bnei Yehuda,8,3,1,4,11,13,-2,10
2015/16,8,9,H. Kfar Saba,8,2,3,3,8,10,-2,9
2015/16,8,10,Hapoel Tel Aviv,8,2,3,3,7,13,-6,9
2015/16,8,11,Hapoel Acre,8,3,0,5,4,13,-9,9
2015/16,8,12,Maccabi Haifa,8,2,2,4,6,8,-2,8
2015/16,8,13,Hapoel Haifa,8,2,2,4,7,13,-6,8
2015/16,8,14,Maccabi Netanya,8,1,4,3,5,7,-2,7
2015/16,9,1,H. Beer Sheva,9,6,1,2,19,9,10,19
2015/16,9,2,M. Tel Aviv,9,6,1,2,18,10,8,19
2015/16,9,3,B. Jerusalem,9,4,3,2,14,10,4,15
2015/16,9,4,Kiryat Shmona,9,3,5,1,14,8,6,14
2015/16,9,5,Hapoel Ra'anana,9,4,2,3,12,11,1,14
2015/16,9,6,M. Petah Tikva,9,4,1,4,12,12,0,13
2015/16,9,7,Bnei Yehuda,9,4,1,4,13,14,-1,13
2015/16,9,8,Bnei Sakhnin,9,3,2,4,12,11,1,11
2015/16,9,9,Hapoel Haifa,9,3,2,4,9,13,-4,11
2015/16,9,10,Hapoel Acre,9,3,1,5,4,13,-9,10
2015/16,9,11,Maccabi Haifa,9,2,3,4,7,9,-2,9
2015/16,9,12,H. Kfar Saba,9,2,3,4,9,12,-3,9
2015/16,9,13,Hapoel Tel Aviv,9,2,3,4,7,14,-7,9
2015/16,9,14,Maccabi Netanya,9,1,4,4,5,9,-4,7
2015/16,10,1,H. Beer Sheva,10,7,1,2,20,9,11,22
2015/16,10,2,M. Tel Aviv,10,7,1,2,20,11,9,22
2015/16,10,3,B. Jerusalem,10,5,3,2,16,10,6,18
2015/16,10,4,Kiryat Shmona,10,3,6,1,14,8,6,15
2015/16,10,5,Hapoel Ra'anana,10,4,2,4,12,12,0,14
2015/16,10,6,Bnei Yehuda,10,4,2,4,15,16,-1,14
2015/16,10,7,M. Petah Tikva,10,4,1,5,12,13,-1,13
2015/16,10,8,Hapoel Acre,10,4,1,5,5,13,-8,13
2015/16,10,9,Bnei Sakhnin,10,3,3,4,14,13,1,12
2015/16,10,10,Hapoel Tel Aviv,10,3,3,4,8,14,-6,12
2015/16,10,11,Hapoel Haifa,10,3,2,5,9,14,-5,11
2015/16,10,12,H. Kfar Saba,10,2,4,4,9,12,-3,10
2015/16,10,13,Maccabi Haifa,10,2,3,5,7,11,-4,9
2015/16,10,14,Maccabi Netanya,10,1,4,5,6,11,-5,7
2015/16,11,1,M. Tel Aviv,11,8,1,2,23,11,12,25
2015/16,11,2,H. Beer Sheva,11,7,2,2,20,9,11,23
2015/16,11,3,B. Jerusalem,11,6,3,2,17,10,7,21
2015/16,11,4,Hapoel Ra'anana,11,5,2,4,15,13,2,17
2015/16,11,5,M. Petah Tikva,11,5,1,5,13,13,0,16
2015/16,11,6,Kiryat Shmona,11,3,6,2,14,9,5,15
2015/16,11,7,Bnei Yehuda,11,4,3,4,15,16,-1,15
2015/16,11,8,H. Kfar Saba,11,3,4,4,10,12,-2,13
2015/16,11,9,Hapoel Acre,11,4,1,6,5,14,-9,13
2015/16,11,10,Bnei Sakhnin,11,3,3,5,14,14,0,12
2015/16,11,11,Maccabi Haifa,11,3,3,5,10,11,-1,12
2015/16,11,12,Hapoel Tel Aviv,11,3,3,5,8,17,-9,12
2015/16,11,13,Hapoel Haifa,11,3,2,6,9,17,-8,11
2015/16,11,14,Maccabi Netanya,11,1,4,6,7,14,-7,7
2015/16,12,1,M. Tel Aviv,12,9,1,2,27,11,16,28
2015/16,12,2,H. Beer Sheva,12,8,2,2,23,9,14,26
2015/16,12,3,B. Jerusalem,12,6,3,3,17,12,5,21
2015/16,12,4,M. Petah Tikva,12,6,1,5,15,13,2,19
2015/16,12,5,Hapoel Ra'anana,12,5,3,4,17,15,2,18
2015/16,12,6,Kiryat Shmona,12,3,6,3,14,11,3,15
2015/16,12,7,Bnei Sakhnin,12,4,3,5,16,14,2,15
2015/16,12,8,Maccabi Haifa,12,4,3,5,11,11,0,15
2015/16,12,9,Bnei Yehuda,12,4,3,5,15,20,-5,15
2015/16,12,10,Hapoel Tel Aviv,12,4,3,5,9,17,-8,15
2015/16,12,11,H. Kfar Saba,12,3,4,5,10,15,-5,13
2015/16,12,12,Hapoel Acre,12,4,1,7,5,15,-10,13
2015/16,12,13,Hapoel Haifa,12,3,3,6,11,19,-8,12
2015/16,12,14,Maccabi Netanya,12,1,4,7,7,15,-8,7
2015/16,13,1,M. Tel Aviv,13,9,2,2,27,11,16,29
2015/16,13,2,H. Beer Sheva,13,9,2,2,24,9,15,29
2015/16,13,3,B. Jerusalem,13,7,3,3,19,12,7,24
2015/16,13,4,M. Petah Tikva,13,7,1,5,16,13,3,22
2015/16,13,5,Hapoel Ra'anana,13,6,3,4,20,16,4,21
2015/16,13,6,Maccabi Haifa,13,5,3,5,15,13,2,18
2015/16,13,7,Bnei Sakhnin,13,4,3,6,16,15,1,15
2015/16,13,8,Kiryat Shmona,13,3,6,4,14,13,1,15
2015/16,13,9,Bnei Yehuda,13,4,3,6,16,23,-7,15
2015/16,13,10,Hapoel Tel Aviv,13,4,3,6,9,18,-9,15
2015/16,13,11,H. Kfar Saba,13,3,5,5,10,15,-5,14
2015/16,13,12,Hapoel Acre,13,4,2,7,5,15,-10,14
2015/16,13,13,Hapoel Haifa,13,3,3,7,13,23,-10,12
2015/16,13,14,Maccabi Netanya,13,1,5,7,7,15,-8,8
2015/16,14,1,M. Tel Aviv,14,10,2,2,29,11,18,32
2015/16,14,2,H. Beer Sheva,14,10,2,2,26,10,16,32
2015/16,14,3,B. Jerusalem,14,7,4,3,19,12,7,25
2015/16,14,4,M. Petah Tikva,14,7,2,5,16,13,3,23
2015/16,14,5,Hapoel Ra'anana,14,6,4,4,20,16,4,22
2015/16,14,6,Maccabi Haifa,14,5,4,5,15,13,2,19
2015/16,14,7,Bnei Yehuda,14,4,4,6,16,23,-7,16
2015/16,14,8,Hapoel Tel Aviv,14,4,4,6,9,18,-9,16
2015/16,14,9,Kiryat Shmona,14,3,6,5,15,15,0,15
2015/16,14,10,Bnei Sakhnin,14,4,3,7,16,17,-1,15
2015/16,14,11,H. Kfar Saba,14,3,6,5,10,15,-5,15
2015/16,14,12,Hapoel Haifa,14,4,3,7,16,24,-8,15
2015/16,14,13,Hapoel Acre,14,4,2,8,6,18,-12,14
2015/16,14,14,Maccabi Netanya,14,1,6,7,7,15,-8,9
2015/16,15,1,H. Beer Sheva,15,11,2,2,28,11,17,35
2015/16,15,2,M. Tel Aviv,15,10,2,3,30,13,17,32
2015/16,15,3,B. Jerusalem,15,8,4,3,20,12,8,28
2015/16,15,4,Hapoel Ra'anana,15,7,4,4,21,16,5,25
2015/16,15,5,M. Petah Tikva,15,7,3,5,17,14,3,24
2015/16,15,6,Maccabi Haifa,15,5,5,5,16,14,2,20
2015/16,15,7,Bnei Yehuda,15,5,4,6,17,23,-6,19
2015/16,15,8,Kiryat Shmona,15,4,6,5,18,15,3,18
2015/16,15,9,H. Kfar Saba,15,3,7,5,11,16,-5,16
2015/16,15,10,Hapoel Haifa,15,4,4,7,17,25,-8,16
2015/16,15,11,Hapoel Tel Aviv,15,4,4,7,9,21,-12,16
2015/16,15,12,Bnei Sakhnin,15,4,3,8,16,18,-2,15
2015/16,15,13,Hapoel Acre,15,4,2,9,6,19,-13,14
2015/16,15,14,Maccabi Netanya,15,1,6,8,7,16,-9,9
2015/16,16,1,H. Beer Sheva,16,12,2,2,30,11,19,38
2015/16,16,2,M. Tel Aviv,16,11,2,3,35,13,22,35
2015/16,16,3,B. Jerusalem,16,8,5,3,21,13,8,29
2015/16,16,4,Hapoel Ra'anana,16,7,4,5,21,18,3,25
2015/16,16,5,M. Petah Tikva,16,7,4,5,18,15,3,25
2015/16,16,6,Maccabi Haifa,16,6,5,5,18,15,3,23
2015/16,16,7,Bnei Yehuda,16,5,5,6,18,24,-6,20
2015/16,16,8,Kiryat Shmona,16,4,6,6,18,20,-2,18
2015/16,16,9,Hapoel Haifa,16,4,5,7,18,26,-8,17
2015/16,16,10,Hapoel Tel Aviv,16,4,5,7,10,22,-12,17
2015/16,16,11,Hapoel Acre,16,5,2,9,7,19,-12,17
2015/16,16,12,H. Kfar Saba,16,3,7,6,11,17,-6,16
2015/16,16,13,Bnei Sakhnin,16,4,3,9,17,20,-3,15
2015/16,16,14,Maccabi Netanya,16,1,7,8,8,17,-9,10
2015/16,17,1,H. Beer Sheva,17,12,3,2,31,12,19,39
2015/16,17,2,M. Tel Aviv,17,12,2,3,37,13,24,38
2015/16,17,3,B. Jerusalem,17,9,5,3,22,13,9,32
2015/16,17,4,M. Petah Tikva,17,8,4,5,20,15,5,28
2015/16,17,5,Hapoel Ra'anana,17,7,4,6,21,20,1,25
2015/16,17,6,Maccabi Haifa,17,6,6,5,19,16,3,24
2015/16,17,7,Kiryat Shmona,17,5,6,6,21,20,1,21
2015/16,17,8,Bnei Yehuda,17,5,5,7,18,25,-7,20
2015/16,17,9,Hapoel Haifa,17,4,6,7,18,26,-8,18
2015/16,17,10,Hapoel Tel Aviv,17,4,6,7,10,22,-12,18
2015/16,17,11,Hapoel Acre,17,5,3,9,9,21,-12,18
2015/16,17,12,Bnei Sakhnin,17,4,4,9,19,22,-3,16
2015/16,17,13,H. Kfar Saba,17,3,7,7,11,19,-8,16
2015/16,17,14,Maccabi Netanya,17,1,7,9,8,20,-12,10
2015/16,18,1,H. Beer Sheva,18,13,3,2,34,12,22,42
2015/16,18,2,M. Tel Aviv,18,13,2,3,39,14,25,41
2015/16,18,3,B. Jerusalem,18,9,5,4,22,14,8,32
2015/16,18,4,M. Petah Tikva,18,8,4,6,20,16,4,28
2015/16,18,5,Hapoel Ra'anana,18,7,5,6,22,21,1,26
2015/16,18,6,Maccabi Haifa,18,6,6,6,20,18,2,24
2015/16,18,7,Kiryat Shmona,18,5,7,6,22,21,1,22
2015/16,18,8,Hapoel Haifa,18,5,6,7,20,26,-6,21
2015/16,18,9,Hapoel Tel Aviv,18,5,6,7,13,23,-10,21
2015/16,18,10,Bnei Yehuda,18,5,5,8,19,28,-9,20
2015/16,18,11,Bnei Sakhnin,18,5,4,9,20,22,-2,19
2015/16,18,12,H. Kfar Saba,18,4,7,7,12,19,-7,19
2015/16,18,13,Hapoel Acre,18,5,3,10,9,24,-15,18
2015/16,18,14,Maccabi Netanya,18,1,7,10,8,22,-14,10
2015/16,19,1,H. Beer Sheva,19,14,3,2,35,12,23,45
2015/16,19,2,M. Tel Aviv,19,14,2,3,42,14,28,44
2015/16,19,3,B. Jerusalem,19,10,5,4,23,14,9,35
2015/16,19,4,M. Petah Tikva,19,8,4,7,20,17,3,28
2015/16,19,5,Maccabi Haifa,19,7,6,6,22,18,4,27
2015/16,19,6,Hapoel Ra'anana,19,7,5,7,22,23,-1,26
2015/16,19,7,Kiryat Shmona,19,5,8,6,23,22,1,23
2015/16,19,8,Bnei Yehuda,19,6,5,8,21,28,-7,23
2015/16,19,9,Hapoel Haifa,19,5,7,7,21,27,-6,22
2015/16,19,10,H. Kfar Saba,19,5,7,7,13,19,-6,22
2015/16,19,11,Hapoel Tel Aviv,19,5,6,8,13,24,-11,21
2015/16,19,12,Bnei Sakhnin,19,5,4,10,20,23,-3,19
2015/16,19,13,Hapoel Acre,19,5,3,11,9,27,-18,18
2015/16,19,14,Maccabi Netanya,19,1,7,11,8,24,-16,10
2015/16,20,1,H. Beer Sheva,20,15,3,2,37,13,24,48
2015/16,20,2,M. Tel Aviv,20,15,2,3,45,15,30,47
2015/16,20,3,B. Jerusalem,20,10,5,5,24,16,8,35
2015/16,20,4,Hapoel Ra'anana,20,8,5,7,25,24,1,29
2015/16,20,5,M. Petah Tikva,20,8,4,8,21,20,1,28
2015/16,20,6,Maccabi Haifa,20,7,6,7,22,19,3,27
2015/16,20,7,Kiryat Shmona,20,6,8,6,24,22,2,26
2015/16,20,8,Bnei Yehuda,20,7,5,8,22,28,-6,26
2015/16,20,9,H. Kfar Saba,20,6,7,7,14,19,-5,25
2015/16,20,10,Bnei Sakhnin,20,6,4,10,21,23,-2,22
2015/16,20,11,Hapoel Haifa,20,5,7,8,21,28,-7,22
2015/16,20,12,Hapoel Tel Aviv,20,5,6,9,13,25,-12,21
2015/16,20,13,Hapoel Acre,20,5,3,12,10,30,-20,18
2015/16,20,14,Maccabi Netanya,20,1,7,12,8,25,-17,10
2015/16,21,1,H. Beer Sheva,21,16,3,2,38,13,25,51
2015/16,21,2,M. Tel Aviv,21,15,3,3,47,17,30,48
2015/16,21,3,B. Jerusalem,21,10,6,5,26,18,8,36
2015/16,21,4,Hapoel Ra'anana,21,9,5,7,26,24,2,32
2015/16,21,5,Maccabi Haifa,21,7,7,7,23,20,3,28
2015/16,21,6,M. Petah Tikva,21,8,4,9,21,21,0,28
2015/16,21,7,Kiryat Shmona,21,6,9,6,25,23,2,27
2015/16,21,8,Bnei Yehuda,21,7,6,8,23,29,-6,27
2015/16,21,9,H. Kfar Saba,21,6,8,7,15,20,-5,26
2015/16,21,10,Bnei Sakhnin,21,7,4,10,23,23,0,25
2015/16,21,11,Hapoel Haifa,21,5,8,8,22,29,-7,23
2015/16,21,12,Hapoel Tel Aviv,21,5,6,10,13,26,-13,21
2015/16,21,13,Hapoel Acre,21,5,4,12,11,31,-20,19
2015/16,21,14,Maccabi Netanya,21,1,7,13,8,27,-19,10
2015/16,22,1,H. Beer Sheva,22,17,3,2,40,13,27,54
2015/16,22,2,M. Tel Aviv,22,15,4,3,48,18,30,49
2015/16,22,3,B. Jerusalem,22,11,6,5,28,18,10,39
2015/16,22,4,Hapoel Ra'anana,22,9,5,8,26,26,0,32
2015/16,22,5,Maccabi Haifa,22,8,7,7,27,20,7,31
2015/16,22,6,Bnei Yehuda,22,8,6,8,25,30,-5,30
2015/16,22,7,M. Petah Tikva,22,8,4,10,21,25,-4,28
2015/16,22,8,Kiryat Shmona,22,6,9,7,25,24,1,27
2015/16,22,9,Bnei Sakhnin,22,7,5,10,23,23,0,26
2015/16,22,10,H. Kfar Saba,22,6,8,8,16,22,-6,26
2015/16,22,11,Hapoel Haifa,22,5,9,8,22,29,-7,24
2015/16,22,12,Hapoel Tel Aviv,22,5,7,10,14,27,-13,22
2015/16,22,13,Hapoel Acre,22,6,4,12,12,31,-19,22
2015/16,22,14,Maccabi Netanya,22,1,7,14,8,29,-21,10
2015/16,23,1,H. Beer Sheva,23,18,3,2,42,14,28,57
2015/16,23,2,M. Tel Aviv,23,16,4,3,51,19,32,52
2015/16,23,3,B. Jerusalem,23,12,6,5,31,18,13,42
2015/16,23,4,Hapoel Ra'anana,23,9,5,9,27,28,-1,32
2015/16,23,5,Maccabi Haifa,23,8,7,8,27,23,4,31
2015/16,23,6,Bnei Yehuda,23,8,6,9,25,32,-7,30
2015/16,23,7,Bnei Sakhnin,23,8,5,10,25,23,2,29
2015/16,23,8,H. Kfar Saba,23,7,8,8,18,22,-4,29
2015/16,23,9,M. Petah Tikva,23,8,4,11,22,27,-5,28
2015/16,23,10,Kiryat Shmona,23,6,9,8,25,26,-1,27
2015/16,23,11,Hapoel Tel Aviv,23,6,7,10,16,28,-12,25
2015/16,23,12,Hapoel Acre,23,7,4,12,14,32,-18,25
2015/16,23,13,Hapoel Haifa,23,5,9,9,23,31,-8,24
2015/16,23,14,Maccabi Netanya,23,1,7,15,9,32,-23,10
2015/16,24,1,H. Beer Sheva,24,19,3,2,44,14,30,60
2015/16,24,2,M. Tel Aviv,24,17,4,3,53,20,33,55
2015/16,24,3,B. Jerusalem,24,13,6,5,34,19,15,45
2015/16,24,4,Hapoel Ra'anana,24,10,5,9,28,28,0,35
2015/16,24,5,Bnei Sakhnin,24,9,5,10,27,23,4,32
2015/16,24,6,Maccabi Haifa,24,8,8,8,27,23,4,32
2015/16,24,7,Bnei Yehuda,24,8,6,10,25,34,-9,30
2015/16,24,8,M. Petah Tikva,24,8,5,11,22,27,-5,29
2015/16,24,9,H. Kfar Saba,24,7,8,9,18,24,-6,29
2015/16,24,10,Kiryat Shmona,24,6,10,8,25,26,-1,28
2015/16,24,11,Hapoel Tel Aviv,24,6,8,10,16,28,-12,26
2015/16,24,12,Hapoel Acre,24,7,4,13,15,35,-20,25
2015/16,24,13,Hapoel Haifa,24,5,9,10,24,33,-9,24
2015/16,24,14,Maccabi Netanya,24,1,7,16,9,33,-24,10
2015/16,25,1,H. Beer Sheva,25,20,3,2,46,15,31,63
2015/16,25,2,M. Tel Aviv,25,18,4,3,54,20,34,58
2015/16,25,3,B. Jerusalem,25,14,6,5,36,19,17,48
2015/16,25,4,Hapoel Ra'anana,25,10,6,9,29,29,0,36
2015/16,25,5,Bnei Sakhnin,25,10,5,10,30,23,7,35
2015/16,25,6,Maccabi Haifa,25,9,8,8,30,23,7,35
2015/16,25,7,Bnei Yehuda,25,8,6,11,25,35,-10,30
2015/16,25,8,M. Petah Tikva,25,8,5,12,22,29,-7,29
2015/16,25,9,H. Kfar Saba,25,7,8,10,19,26,-7,29
2015/16,25,10,Kiryat Shmona,25,6,10,9,25,29,-4,28
2015/16,25,11,Hapoel Acre,25,8,4,13,17,35,-18,28
2015/16,25,12,Hapoel Tel Aviv,25,6,8,11,16,30,-14,26
2015/16,25,13,Hapoel Haifa,25,5,10,10,25,34,-9,25
2015/16,25,14,Maccabi Netanya,25,1,7,17,9,36,-27,10
2015/16,26,1,H. Beer Sheva,26,20,4,2,48,17,31,64
2015/16,26,2,M. Tel Aviv,26,19,4,3,59,20,39,61
2015/16,26,3,B. Jerusalem,26,15,6,5,38,19,19,51
2015/16,26,4,Maccabi Haifa,26,10,8,8,33,25,8,38
2015/16,26,5,Bnei Sakhnin,26,10,6,10,32,25,7,36
2015/16,26,6,Hapoel Ra'anana,26,10,6,10,29,31,-2,36
2015/16,26,7,Bnei Yehuda,26,9,6,11,27,35,-8,33
2015/16,26,8,M. Petah Tikva,26,8,6,12,23,30,-7,30
2015/16,26,9,H. Kfar Saba,26,7,8,11,19,31,-12,29
2015/16,26,10,Hapoel Acre,26,8,5,13,18,36,-18,29
2015/16,26,11,Kiryat Shmona,26,6,10,10,25,31,-6,28
2015/16,26,12,Hapoel Tel Aviv,26,6,9,11,17,31,-14,27
2015/16,26,13,Hapoel Haifa,26,5,10,11,27,37,-10,25
2015/16,26,14,Maccabi Netanya,26,1,8,17,10,37,-27,11
