season,round,position,team,played,won,drawn,lost,gf,ga,gd,points
2008/09,4,12,Bnei Sakhnin,4,0,1,3,2,5,-3,1
2008/09,5,1,Maccabi Netanya,5,4,1,0,8,3,5,13
2008/09,5,2,Maccabi Haifa,5,3,2,0,8,3,5,11
2008/09,5,3,M. Tel Aviv,5,2,2,1,5,4,1,8
2008/09,5,4,M. Petah Tikva,5,2,2,1,4,4,0,8
2008/09,5,5,Kiryat Shmona,5,2,2,1,2,2,0,8
2008/09,5,6,H. Petah Tikva,5,2,1,2,6,7,-1,7
2008/09,5,7,B. Jerusalem,5,1,3,1,5,4,1,6
2008/09,5,8,Hapoel Tel Aviv,5,1,3,1,5,5,0,6
2008/09,5,9,FC Ashdod,5,2,0,3,6,7,-1,6
2008/09,5,10,Hakoah Amidar,5,0,3,2,6,9,-3,3
2008/09,5,11,Bnei Sakhnin,5,0,2,3,2,5,-3,2
2008/09,5,12,Bnei Yehuda,5,0,1,4,3,7,-4,1
2008/09,6,1,Maccabi Haifa,6,4,2,0,9,3,6,14
2008/09,6,2,Maccabi Netanya,6,4,2,0,8,3,5,14
2008/09,6,3,M. Petah Tikva,6,3,2,1,6,5,1,11
2008/09,6,4,M. Tel Aviv,6,2,3,1,5,4,1,9
2008/09,6,5,H. Petah Tikva,6,2,2,2,8,9,-1,8
2008/09,6,6,Kiryat Shmona,6,2,2,2,3,4,-1,8
2008/09,6,7,B. Jerusalem,6,1,4,1,7,6,1,7
2008/09,6,8,Hapoel Tel Aviv,6,1,4,1,5,5,0,7
2008/09,6,9,FC Ashdod,6,2,0,4,6,8,-2,6
2008/09,6,10,Hakoah Amidar,6,0,4,2,6,9,-3,4
2008/09,6,11,Bnei Yehuda,6,1,1,4,4,7,-3,4
2008/09,6,12,Bnei Sakhnin,6,0,2,4,2,6,-4,2
2008/09,7,1,Maccabi Haifa,7,5,2,0,12,5,7,17
2008/09,7,2,Maccabi Netanya,7,5,2,0,10,4,6,17
2008/09,7,3,M. Petah Tikva,7,4,2,1,7,5,2,14
2008/09,7,4,B. Jerusalem,7,2,4,1,9,7,2,10
2008/09,7,5,Hapoel Tel Aviv,7,2,4,1,7,5,2,10
2008/09,7,6,M. Tel Aviv,7,2,3,2,7,7,0,9
2008/09,7,7,H. Petah Tikva,7,2,2,3,8,10,-2,8
2008/09,7,8,Kiryat Shmona,7,2,2,3,4,6,-2,8
2008/09,7,9,FC Ashdod,7,2,0,5,7,10,-3,6
2008/09,7,10,Bnei Sakhnin,7,1,2,4,4,7,-3,5
2008/09,7,11,Hakoah Amidar,7,0,4,3,7,11,-4,4
2008/09,7,12,Bnei Yehuda,7,1,1,5,4,9,-5,4
2008/09,8,1,Maccabi Haifa,8,6,2,0,15,5,10,20
2008/09,8,2,Maccabi Netanya,8,5,3,0,12,6,6,18
2008/09,8,3,M. Petah Tikva,8,4,2,2,9,8,1,14
2008/09,8,4,Hapoel Tel Aviv,8,3,4,1,9,5,4,13
2008/09,8,5,H. Petah Tikva,8,3,2,3,11,10,1,11
2008/09,8,6,Kiryat Shmona,8,3,2,3,5,6,-1,11
2008/09,8,7,B. Jerusalem,8,2,4,2,9,9,0,10
2008/09,8,8,M. Tel Aviv,8,2,3,3,7,8,-1,9
2008/09,8,9,FC Ashdod,8,3,0,5,10,12,-2,9
2008/09,8,10,Bnei Yehuda,8,1,2,5,6,11,-5,5
2008/09,8,11,Bnei Sakhnin,8,1,2,5,4,10,-6,5
2008/09,8,12,Hakoah Amidar,8,0,4,4,7,14,-7,4
2008/09,9,1,Maccabi Netanya,9,6,3,0,15,8,7,21
2008/09,9,2,Maccabi Haifa,9,6,2,1,17,8,9,20
2008/09,9,3,M. Petah Tikva,9,4,3,2,10,9,1,15
2008/09,9,4,Hapoel Tel Aviv,9,3,5,1,10,6,4,14
2008/09,9,5,B. Jerusalem,9,3,4,2,12,9,3,13
2008/09,9,6,FC Ashdod,9,4,0,5,14,14,0,12
2008/09,9,7,M. Tel Aviv,9,3,3,3,8,8,0,12
2008/09,9,8,H. Petah Tikva,9,3,2,4,11,11,0,11
2008/09,9,9,Kiryat Shmona,9,3,2,4,5,8,-3,11
2008/09,9,10,Hakoah Amidar,9,1,4,4,9,14,-5,7
2008/09,9,11,Bnei Sakhnin,9,1,2,6,6,14,-8,5
2008/09,9,12,Bnei Yehuda,9,1,2,6,6,14,-8,5
2008/09,10,1,Maccabi Haifa,10,6,3,1,18,9,9,21
2008/09,10,2,Maccabi Netanya,10,6,3,1,16,10,6,21
2008/09,10,3,B. Jerusalem,10,4,4,2,14,10,4,16
2008/09,10,4,M. Petah Tikva,10,4,4,2,10,9,1,16
2008/09,10,5,Hapoel Tel Aviv,10,3,5,2,10,7,3,14
2008/09,10,6,H. Petah Tikva,10,4,2,4,12,11,1,14
2008/09,10,7,FC Ashdod,10,4,1,5,16,16,0,13
2008/09,10,8,M. Tel Aviv,10,3,4,3,10,10,0,13
2008/09,10,9,Kiryat Shmona,10,3,3,4,6,9,-3,12
2008/09,10,10,Bnei Sakhnin,10,2,2,6,7,14,-7,8
2008/09,10,11,Hakoah Amidar,10,1,4,5,9,15,-6,7
2008/09,10,12,Bnei Yehuda,10,1,3,6,6,14,-8,6
2008/09,11,1,Maccabi Haifa,11,7,3,1,22,10,12,24
2008/09,11,2,Maccabi Netanya,11,7,3,1,19,10,9,24
2008/09,11,3,Hapoel Tel Aviv,11,4,5,2,12,7,5,17
2008/09,11,4,B. Jerusalem,11,4,5,2,15,11,4,17
2008/09,11,5,M. Petah Tikva,11,4,5,2,11,10,1,17
2008/09,11,6,FC Ashdod,11,5,1,5,19,18,1,16
2008/09,11,7,H. Petah Tikva,11,4,2,5,13,15,-2,14
2008/09,11,8,M. Tel Aviv,11,3,4,4,10,12,-2,13
2008/09,11,9,Kiryat Shmona,11,3,3,5,6,12,-6,12
2008/09,11,10,Bnei Yehuda,11,2,3,6,8,14,-6,9
2008/09,11,11,Bnei Sakhnin,11,2,2,7,7,16,-9,8
2008/09,11,12,Hakoah Amidar,11,1,4,6,11,18,-7,7
2008/09,12,1,Maccabi Haifa,12,8,3,1,25,11,14,27
2008/09,12,2,Maccabi Netanya,12,7,4,1,19,10,9,25
2008/09,12,3,Hapoel Tel Aviv,12,5,5,2,15,7,8,20
2008/09,12,4,B. Jerusalem,12,4,6,2,15,11,4,18
2008/09,12,5,M. Petah Tikva,12,4,6,2,11,10,1,18
2008/09,12,6,H. Petah Tikva,12,5,2,5,16,15,1,17
2008/09,12,7,FC Ashdod,12,5,1,6,20,21,-1,16
2008/09,12,8,M. Tel Aviv,12,3,4,5,12,15,-3,13
2008/09,12,9,Bnei Yehuda,12,3,3,6,11,16,-5,12
2008/09,12,10,Kiryat Shmona,12,3,3,6,6,15,-9,12
2008/09,12,11,Bnei Sakhnin,12,2,3,7,7,16,-9,9
2008/09,12,12,Hakoah Amidar,12,1,4,7,11,21,-10,7
2008/09,13,1,Maccabi Haifa,13,8,4,1,27,13,14,28
2008/09,13,2,Maccabi Netanya,13,7,5,1,19,10,9,26
2008/09,13,3,Hapoel Tel Aviv,13,5,6,2,17,9,8,21
2008/09,13,4,B. Jerusalem,13,4,7,2,15,11,4,19
2008/09,13,5,H. Petah Tikva,13,5,3,5,16,15,1,18
2008/09,13,6,M. Petah Tikva,13,4,6,3,12,12,0,18
2008/09,13,7,FC Ashdod,13,5,2,6,21,22,-1,17
2008/09,13,8,Bnei Yehuda,13,4,3,6,12,16,-4,15
2008/09,13,9,M. Tel Aviv,13,3,5,5,12,15,-3,14
2008/09,13,10,Kiryat Shmona,13,3,4,6,7,16,-9,13
2008/09,13,11,Bnei Sakhnin,13,3,3,7,9,17,-8,12
2008/09,13,12,Hakoah Amidar,13,1,4,8,11,22,-11,7
2008/09,14,1,Maccabi Haifa,14,9,4,1,28,13,15,31
2008/09,14,2,Maccabi Netanya,14,7,6,1,20,11,9,27
2008/09,14,3,Hapoel Tel Aviv,14,5,7,2,18,10,8,22
2008/09,14,4,B. Jerusalem,14,5,7,2,18,11,7,22
2008/09,14,5,FC Ashdod,14,6,2,6,25,23,2,20
2008/09,14,6,M. Petah Tikva,14,4,7,3,12,12,0,19
2008/09,14,7,H. Petah Tikva,14,5,3,6,17,19,-2,18
2008/09,14,8,M. Tel Aviv,14,3,6,5,12,15,-3,15
2008/09,14,9,Bnei Yehuda,14,4,3,7,12,17,-5,15
2008/09,14,10,Kiryat Shmona,14,3,5,6,8,17,-9,14
2008/09,14,11,Bnei Sakhnin,14,3,4,7,10,18,-8,13
2008/09,14,12,Hakoah Amidar,14,1,4,9,11,25,-14,7
2008/09,15,1,Maccabi Haifa,15,9,5,1,28,13,15,32
2008/09,15,2,Maccabi Netanya,15,7,7,1,23,14,9,28
2008/09,15,3,Hapoel Tel Aviv,15,6,7,2,20,10,10,25
2008/09,15,4,B. Jerusalem,15,5,8,2,18,11,7,23
2008/09,15,5,FC Ashdod,15,6,3,6,28,26,2,21
2008/09,15,6,M. Petah Tikva,15,4,8,3,14,14,0,20
2008/09,15,7,Bnei Yehuda,15,5,3,7,14,17,-3,18
2008/09,15,8,H. Petah Tikva,15,5,3,7,17,21,-4,18
2008/09,15,9,M. Tel Aviv,15,3,7,5,13,16,-3,16
2008/09,15,10,Bnei Sakhnin,15,3,5,7,11,19,-8,14
2008/09,15,11,Kiryat Shmona,15,3,5,7,8,19,-11,14
2008/09,15,12,Hakoah Amidar,15,1,5,9,13,27,-14,8
2008/09,16,1,Maccabi Haifa,16,9,5,2,28,15,13,32
2008/09,16,2,Maccabi Netanya,16,8,7,1,24,14,10,31
2008/09,16,3,Hapoel Tel Aviv,16,7,7,2,22,10,12,28
2008/09,16,4,B. Jerusalem,16,5,9,2,20,13,7,24
2008/09,16,5,M. Petah Tikva,16,5,8,3,16,14,2,23
2008/09,16,6,FC Ashdod,16,6,3,7,28,28,0,21
2008/09,16,7,Bnei Yehuda,16,6,3,7,15,17,-2,21
2008/09,16,8,H. Petah Tikva,16,5,3,8,17,22,-5,18
2008/09,16,9,M. Tel Aviv,16,3,7,6,13,17,-4,16
2008/09,16,10,Kiryat Shmona,16,3,6,7,10,21,-11,15
2008/09,16,11,Bnei Sakhnin,16,3,5,8,11,20,-9,14
2008/09,16,12,Hakoah Amidar,16,2,5,9,14,27,-13,11
2008/09,17,1,Maccabi Haifa,17,10,5,2,30,16,14,35
2008/09,17,2,Hapoel Tel Aviv,17,8,7,2,24,11,13,31
2008/09,17,3,Maccabi Netanya,17,8,7,2,25,16,9,31
2008/09,17,4,B. Jerusalem,17,6,9,2,22,13,9,27
2008/09,17,5,M. Petah Tikva,17,5,9,3,16,14,2,24
2008/09,17,6,Bnei Yehuda,17,7,3,7,17,17,0,24
2008/09,17,7,FC Ashdod,17,6,3,8,28,30,-2,21
2008/09,17,8,M. Tel Aviv,17,4,7,6,14,17,-3,19
2008/09,17,9,H. Petah Tikva,17,5,3,9,17,24,-7,18
2008/09,17,10,Kiryat Shmona,17,3,7,7,10,21,-11,16
2008/09,17,11,Bnei Sakhnin,17,3,5,9,12,22,-10,14
2008/09,17,12,Hakoah Amidar,17,2,5,10,14,28,-14,11
2008/09,18,1,Maccabi Haifa,18,10,6,2,31,17,14,36
2008/09,18,2,Maccabi Netanya,18,8,8,2,27,18,9,32
2008/09,18,3,Hapoel Tel Aviv,18,8,7,3,24,14,10,31
2008/09,18,4,B. Jerusalem,18,7,9,2,25,15,10,30
2008/09,18,5,Bnei Yehuda,18,8,3,7,20,17,3,27
2008/09,18,6,M. Petah Tikva,18,6,9,3,18,15,3,27
2008/09,18,7,FC Ashdod,18,6,3,9,30,33,-3,21
2008/09,18,8,M. Tel Aviv,18,4,8,6,15,18,-3,20
2008/09,18,9,H. Petah Tikva,18,5,3,10,18,26,-8,18
2008/09,18,10,Bnei Sakhnin,18,4,5,9,13,22,-9,17
2008/09,18,11,Kiryat Shmona,18,3,7,8,10,22,-12,16
2008/09,18,12,Hakoah Amidar,18,2,6,10,16,30,-14,12
2008/09,19,1,Maccabi Haifa,19,11,6,2,33,17,16,39
2008/09,19,2,Hapoel Tel Aviv,19,9,7,3,28,14,14,34
2008/09,19,3,Maccabi Netanya,19,8,9,2,28,19,9,33
2008/09,19,4,B. Jerusalem,19,7,9,3,25,19,6,30
2008/09,19,5,Bnei Yehuda,19,8,4,7,21,18,3,28
2008/09,19,6,M. Petah Tikva,19,6,10,3,19,16,3,28
2008/09,19,7,M. Tel Aviv,19,5,8,6,17,19,-2,23
2008/09,19,8,FC Ashdod,19,6,4,9,31,34,-3,22
2008/09,19,9,H. Petah Tikva,19,5,4,10,19,27,-8,19
2008/09,19,10,Bnei Sakhnin,19,4,6,9,14,23,-9,18
2008/09,19,11,Kiryat Shmona,19,3,7,9,11,24,-13,16
2008/09,19,12,Hakoah Amidar,19,2,6,11,16,32,-16,12
2008/09,20,1,Maccabi Haifa,20,11,6,3,33,19,14,39
2008/09,20,2,Maccabi Netanya,20,9,9,2,30,19,11,36
2008/09,20,3,Hapoel Tel Aviv,20,9,8,3,29,15,14,35
2008/09,20,4,B. Jerusalem,20,8,9,3,26,19,7,33
2008/09,20,5,M. Petah Tikva,20,6,11,3,20,17,3,29
2008/09,20,6,Bnei Yehuda,20,8,4,8,21,19,2,28
2008/09,20,7,FC Ashdod,20,7,4,9,33,34,-1,25
2008/09,20,8,M. Tel Aviv,20,5,8,7,18,21,-3,23
2008/09,20,9,H. Petah Tikva,20,6,4,10,21,28,-7,22
2008/09,20,10,Bnei Sakhnin,20,4,6,10,14,25,-11,18
2008/09,20,11,Kiryat Shmona,20,3,7,10,11,25,-14,16
2008/09,20,12,Hakoah Amidar,20,3,6,11,17,32,-15,15
2008/09,21,1,Maccabi Haifa,21,11,6,4,33,20,13,39
2008/09,21,2,Hapoel Tel Aviv,21,10,8,3,30,15,15,38
2008/09,21,3,Maccabi Netanya,21,9,9,3,31,21,10,36
2008/09,21,4,B. Jerusalem,21,9,9,3,28,20,8,36
2008/09,21,5,Bnei Yehuda,21,9,4,8,22,19,3,31
2008/09,21,6,M. Petah Tikva,21,6,11,4,20,18,2,29
2008/09,21,7,FC Ashdod,21,8,4,9,34,34,0,28
2008/09,21,8,H. Petah Tikva,21,7,4,10,22,28,-6,25
2008/09,21,9,M. Tel Aviv,21,5,8,8,18,22,-4,23
2008/09,21,10,Kiryat Shmona,21,4,7,10,12,25,-13,19
2008/09,21,11,Bnei Sakhnin,21,4,6,11,14,26,-12,18
2008/09,21,12,Hakoah Amidar,21,3,6,12,17,33,-16,15
2008/09,22,1,Maccabi Haifa,22,12,6,4,34,20,14,42
2008/09,22,2,Hapoel Tel Aviv,22,11,8,3,33,16,17,41
2008/09,22,3,Maccabi Netanya,22,10,9,3,33,22,11,39
2008/09,22,4,B. Jerusalem,22,10,9,3,29,20,9,39
2008/09,22,5,Bnei Yehuda,22,10,4,8,24,19,5,34
2008/09,22,6,M. Petah Tikva,22,6,11,5,20,19,1,29
2008/09,22,7,FC Ashdod,22,8,5,9,35,35,0,29
2008/09,22,8,H. Petah Tikva,22,7,4,11,22,29,-7,25
2008/09,22,9,M. Tel Aviv,22,5,8,9,19,25,-6,23
2008/09,22,10,Kiryat Shmona,22,4,7,11,13,27,-14,19
2008/09,22,11,Bnei Sakhnin,22,4,6,12,14,28,-14,18
2008/09,22,12,Hakoah Amidar,22,3,7,12,18,34,-16,16
2008/09,23,1,Maccabi Haifa,23,13,6,4,35,20,15,45
2008/09,23,2,B. Jerusalem,23,11,9,3,31,21,10,42
2008/09,23,3,Hapoel Tel Aviv,23,11,8,4,34,18,16,41
2008/09,23,4,Maccabi Netanya,23,10,10,3,33,22,11,40
2008/09,23,5,Bnei Yehuda,23,10,4,9,24,20,4,34
2008/09,23,6,FC Ashdod,23,9,5,9,37,35,2,32
2008/09,23,7,M. Petah Tikva,23,6,12,5,20,19,1,30
2008/09,23,8,M. Tel Aviv,23,6,8,9,21,26,-5,26
2008/09,23,9,H. Petah Tikva,23,7,4,12,23,31,-8,25
2008/09,23,10,Bnei Sakhnin,23,4,7,12,14,28,-14,19
2008/09,23,11,Kiryat Shmona,23,4,7,12,13,29,-16,19
2008/09,23,12,Hakoah Amidar,23,3,8,12,18,34,-16,17
2008/09,24,1,Maccabi Haifa,24,13,7,4,35,20,15,46
2008/09,24,2,Hapoel Tel Aviv,24,12,8,4,36,19,17,44
2008/09,24,3,Maccabi Netanya,24,11,10,3,34,22,12,43
2008/09,24,4,B. Jerusalem,24,11,9,4,31,22,9,42
2008/09,24,5,Bnei Yehuda,24,10,4,10,25,22,3,34
2008/09,24,6,FC Ashdod,24,9,5,10,39,38,1,32
2008/09,24,7,M. Petah Tikva,24,6,13,5,20,19,1,31
2008/09,24,8,M. Tel Aviv,24,6,9,9,22,27,-5,27
2008/09,24,9,H. Petah Tikva,24,7,5,12,24,32,-8,26
2008/09,24,10,Bnei Sakhnin,24,5,7,12,17,30,-13,22
2008/09,24,11,Kiryat Shmona,24,4,8,12,14,30,-16,20
2008/09,24,12,Hakoah Amidar,24,3,9,12,19,35,-16,18
2008/09,25,1,Maccabi Haifa,25,14,7,4,38,20,18,49
2008/09,25,2,Hapoel Tel Aviv,25,13,8,4,38,20,18,47
2008/09,25,3,B. Jerusalem,25,12,9,4,35,22,13,45
2008/09,25,4,Maccabi Netanya,25,11,10,4,34,24,10,43
2008/09,25,5,Bnei Yehuda,25,11,4,10,27,22,5,37
2008/09,25,6,FC Ashdod,25,9,5,11,39,41,-2,32
2008/09,25,7,M. Petah Tikva,25,6,13,6,21,21,0,31
2008/09,25,8,M. Tel Aviv,25,7,9,9,25,29,-4,30
2008/09,25,9,H. Petah Tikva,25,7,6,12,26,34,-8,27
2008/09,25,10,Bnei Sakhnin,25,5,8,12,19,32,-13,23
2008/09,25,11,Kiryat Shmona,25,4,8,13,16,33,-17,20
2008/09,25,12,Hakoah Amidar,25,3,9,13,19,39,-20,18
2008/09,26,1,Maccabi Haifa,26,15,7,4,40,21,19,52
2008/09,26,2,Hapoel Tel Aviv,26,14,8,4,39,20,19,50
2008/09,26,3,B. Jerusalem,26,12,10,4,37,24,13,46
2008/09,26,4,Maccabi Netanya,26,11,10,5,35,26,9,43
2008/09,26,5,Bnei Yehuda,26,11,5,10,29,24,5,38
2008/09,26,6,M. Petah Tikva,26,7,13,6,23,22,1,34
2008/09,26,7,M. Tel Aviv,26,8,9,9,28,29,-1,33
2008/09,26,8,FC Ashdod,26,9,5,12,39,42,-3,32
2008/09,26,9,H. Petah Tikva,26,7,6,13,27,36,-9,27
2008/09,26,10,Bnei Sakhnin,26,5,8,13,19,35,-16,23
2008/09,26,11,Hakoah Amidar,26,4,9,13,20,39,-19,21
2008/09,26,12,Kiryat Shmona,26,4,8,14,16,34,-18,20
2008/09,27,1,Hapoel Tel Aviv,27,15,8,4,40,20,20,53
2008/09,27,2,Maccabi Haifa,27,15,8,4,41,22,19,53
2008/09,27,3,B. Jerusalem,27,13,10,4,39,24,15,49
2008/09,27,4,Maccabi Netanya,27,11,11,5,35,26,9,44
2008/09,27,5,Bnei Yehuda,27,12,5,10,30,24,6,41
2008/09,27,6,M. Tel Aviv,27,8,10,9,29,30,-1,34
2008/09,27,7,M. Petah Tikva,27,7,13,7,23,24,-1,34
2008/09,27,8,FC Ashdod,27,9,6,12,39,42,-3,33
2008/09,27,9,H. Petah Tikva,27,7,6,14,27,37,-10,27
2008/09,27,10,Bnei Sakhnin,27,6,8,13,21,35,-14,26
2008/09,27,11,Hakoah Amidar,27,4,9,14,20,40,-20,21
2008/09,27,12,Kiryat Shmona,27,4,8,15,16,36,-20,20
2008/09,28,1,Maccabi Haifa,28,16,8,4,43,23,20,56
2008/09,28,2,Hapoel Tel Aviv,28,15,9,4,41,21,20,54
2008/09,28,3,B. Jerusalem,28,14,10,4,41,25,16,52
2008/09,28,4,Maccabi Netanya,28,12,11,5,36,26,10,47
2008/09,28,5,Bnei Yehuda,28,12,6,10,31,25,6,42
2008/09,28,6,M. Tel Aviv,28,8,11,9,30,31,-1,35
2008/09,28,7,M. Petah Tikva,28,7,14,7,24,25,-1,35
2008/09,28,8,FC Ashdod,28,9,6,13,40,44,-4,33
2008/09,28,9,H. Petah Tikva,28,7,6,15,27,38,-11,27
2008/09,28,10,Bnei Sakhnin,28,6,9,13,22,36,-14,27
2008/09,28,11,Hakoah Amidar,28,4,10,14,21,41,-20,22
2008/09,28,12,Kiryat Shmona,28,4,8,16,17,38,-21,20
2008/09,29,1,Hapoel Tel Aviv,29,16,9,4,44,22,22,57
2008/09,29,2,Maccabi Haifa,29,16,9,4,43,23,20,57
2008/09,29,3,B. Jerusalem,29,14,11,4,41,25,16,53
2008/09,29,4,Maccabi Netanya,29,13,11,5,37,26,11,50
2008/09,29,5,Bnei Yehuda,29,13,6,10,34,25,9,45
2008/09,29,6,M. Tel Aviv,29,8,11,10,30,32,-2,35
2008/09,29,7,M. Petah Tikva,29,7,14,8,24,27,-3,35
2008/09,29,8,FC Ashdod,29,9,6,14,40,47,-7,33
2008/09,29,9,H. Petah Tikva,29,7,7,15,27,38,-11,28
2008/09,29,10,Bnei Sakhnin,29,6,10,13,22,36,-14,28
2008/09,29,11,Hakoah Amidar,29,5,10,14,23,41,-18,25
2008/09,29,12,Kiryat Shmona,29,4,8,17,18,41,-23,20
2008/09,30,1,Maccabi Haifa,30,17,9,4,45,23,22,60
2008/09,30,2,Hapoel Tel Aviv,30,16,10,4,45,23,22,58
2008/09,30,3,B. Jerusalem,30,15,11,4,43,25,18,56
2008/09,30,4,Maccabi Netanya,30,13,11,6,38,29,9,50
2008/09,30,5,Bnei Yehuda,30,14,6,10,36,26,10,48
2008/09,30,6,M. Petah Tikva,30,7,15,8,24,27,-3,36
2008/09,30,7,M. Tel Aviv,30,8,11,11,30,34,-4,35
2008/09,30,8,FC Ashdod,30,9,7,14,40,47,-7,34
2008/09,30,9,Bnei Sakhnin,30,6,11,13,23,37,-14,29
2008/09,30,10,H. Petah Tikva,30,7,7,16,28,40,-12,28
2008/09,30,11,Hakoah Amidar,30,5,10,15,23,43,-20,25
2008/09,30,12,Kiryat Shmona,30,5,8,17,21,42,-21,23
2008/09,31,1,Maccabi Haifa,31,18,9,4,46,23,23,63
2008/09,31,2,Hapoel Tel Aviv,31,16,10,5,45,24,21,58
2008/09,31,3,B. Jerusalem,31,15,11,5,43,27,16,56
2008/09,31,4,Maccabi Netanya,31,13,12,6,38,29,9,51
2008/09,31,5,Bnei Yehuda,31,14,6,11,37,28,9,48
2008/09,31,6,M. Tel Aviv,31,9,11,11,32,35,-3,38
2008/09,31,7,M. Petah Tikva,31,7,15,9,24,29,-5,36
2008/09,31,8,FC Ashdod,31,9,8,14,40,47,-7,35
2008/09,31,9,H. Petah Tikva,31,8,7,16,30,40,-10,31
2008/09,31,10,Bnei Sakhnin,31,6,12,13,23,37,-14,30
2008/09,31,11,Kiryat Shmona,31,6,8,17,23,42,-19,26
2008/09,31,12,Hakoah Amidar,31,5,11,15,23,43,-20,26
2008/09,32,1,Maccabi Haifa,32,19,9,4,48,23,25,66
2008/09,32,2,Hapoel Tel Aviv,32,17,10,5,48,26,22,61
2008/09,32,3,B. Jerusalem,32,16,11,5,46,27,19,59
2008/09,32,4,Maccabi Netanya,32,13,12,7,38,31,7,51
2008/09,32,5,Bnei Yehuda,32,14,7,11,37,28,9,49
2008/09,32,6,M. Tel Aviv,32,10,11,11,35,35,0,41
2008/09,32,7,FC Ashdod,32,10,8,14,41,47,-6,38
2008/09,32,8,M. Petah Tikva,32,7,15,10,24,32,-8,36
2008/09,32,9,H. Petah Tikva,32,8,7,17,30,41,-11,31
2008/09,32,10,Bnei Sakhnin,32,6,12,14,23,40,-17,30
2008/09,32,11,Kiryat Shmona,32,6,9,17,23,42,-19,27
2008/09,32,12,Hakoah Amidar,32,5,11,16,25,46,-21,26
2008/09,33,1,Maccabi Haifa,33,19,10,4,49,24,25,67
2008/09,33,2,Hapoel Tel Aviv,33,17,10,6,49,28,21,61
2008/09,33,3,B. Jerusalem,33,16,12,5,47,28,19,60
2008/09,33,4,Maccabi Netanya,33,14,12,7,40,32,8,54
2008/09,33,5,Bnei Yehuda,33,14,7,12,38,31,7,49
2008/09,33,6,M. Tel Aviv,33,11,11,11,36,35,1,44
2008/09,33,7,M. Petah Tikva,33,8,15,10,26,33,-7,39
2008/09,33,8,FC Ashdod,33,10,8,15,41,48,-7,38
