season,season_year,home_team,away_team,home_goals,away_goals,goal_diff,result,home_points,away_points
2009/10,2009,Maccabi Haifa,HBS,4,1,3,H,3,0
2009/10,2009,Maccabi Haifa,HHA,0,0,0,D,1,1
2009/10,2009,Maccabi Haifa,HPT,3,0,3,H,3,0
2009/10,2009,Maccabi Haifa,HRG,3,1,2,H,3,0
2009/10,2009,Maccabi Haifa,HRA,3,0,3,H,3,0
2009/10,2009,Maccabi Haifa,HTA,0,0,0,D,1,1
2009/10,2009,Maccabi Haifa,MAN,4,1,3,H,3,0
2009/10,2009,Maccabi Haifa,MNE,2,0,2,H,3,0
2009/10,2009,Maccabi Haifa,MPT,2,0,2,H,3,0
2009/10,2009,Maccabi Haifa,MTA,1,0,1,H,3,0
2009/10,2009,Maccabi Netanya,BEI,3,0,3,H,3,0
2009/10,2009,Maccabi Netanya,BnY,1,1,0,D,1,1
2009/10,2009,Maccabi Netanya,BnS,1,2,-1,A,0,3
2009/10,2009,Maccabi Netanya,ASH,0,1,-1,A,0,3
2009/10,2009,Maccabi Netanya,HAC,1,0,1,H,3,0
2009/10,2009,Maccabi Netanya,HBS,2,2,0,D,1,1
2009/10,2009,Maccabi Netanya,HHA,1,2,-1,A,0,3
2009/10,2009,Maccabi Netanya,HPT,1,0,1,H,3,0
2009/10,2009,Maccabi Netanya,HRG,2,3,-1,A,0,3
2009/10,2009,Maccabi Netanya,HRA,1,1,0,D,1,1
2009/10,2009,Maccabi Netanya,HTA,0,3,-3,A,0,3
2009/10,2009,Maccabi Netanya,MAN,5,0,5,H,3,0
2009/10,2009,Maccabi Netanya,MHA,1,0,1,H,3,0
2009/10,2009,Maccabi Netanya,MPT,2,2,0,D,1,1
2009/10,2009,Maccabi Netanya,MTA,1,0,1,H,3,0
2009/10,2009,Maccabi Petah Tikva,BEI,1,3,-2,A,0,3
2009/10,2009,Maccabi Petah Tikva,BnY,0,1,-1,A,0,3
2009/10,2009,Maccabi Petah Tikva,BnS,1,2,-1,A,0,3
2009/10,2009,Maccabi Petah Tikva,ASH,1,1,0,D,1,1
2009/10,2009,Maccabi Petah Tikva,HAC,2,3,-1,A,0,3
2009/10,2009,Maccabi Petah Tikva,HBS,3,0,3,H,3,0
2009/10,2009,Maccabi Petah Tikva,HHA,2,2,0,D,1,1
2009/10,2009,Maccabi Petah Tikva,HPT,0,0,0,D,1,1
2009/10,2009,Maccabi Petah Tikva,HRG,1,1,0,D,1,1
2009/10,2009,Maccabi Petah Tikva,HRA,2,3,-1,A,0,3
2009/10,2009,Maccabi Petah Tikva,HTA,0,0,0,D,1,1
2009/10,2009,Maccabi Petah Tikva,MAN,1,0,1,H,3,0
2009/10,2009,Maccabi Petah Tikva,MHA,0,1,-1,A,0,3
2009/10,2009,Maccabi Petah Tikva,MNE,0,3,-3,A,0,3
2009/10,2009,Maccabi Petah Tikva,MTA,2,1,1,H,3,0
2009/10,2009,Maccabi Tel Aviv,BEI,4,3,1,H,3,0
2009/10,2009,Maccabi Tel Aviv,BnY,0,0,0,D,1,1
2009/10,2009,Maccabi Tel Aviv,BnS,3,1,2,H,3,0
2009/10,2009,Maccabi Tel Aviv,ASH,2,0,2,H,3,0
2009/10,2009,Maccabi Tel Aviv,HAC,1,1,0,D,1,1
2009/10,2009,Maccabi Tel Aviv,HBS,1,1,0,D,1,1
2009/10,2009,Maccabi Tel Aviv,HHA,1,0,1,H,3,0
2009/10,2009,Maccabi Tel Aviv,HPT,1,0,1,H,3,0
2009/10,2009,Maccabi Tel Aviv,HRG,3,1,2,H,3,0
2009/10,2009,Maccabi Tel Aviv,HRA,2,0,2,H,3,0
2009/10,2009,Maccabi Tel Aviv,HTA,2,4,-2,A,0,3
2009/10,2009,Maccabi Tel Aviv,MAN,0,1,-1,A,0,3
2009/10,2009,Maccabi Tel Aviv,MHA,1,0,1,H,3,0
2009/10,2009,Maccabi Tel Aviv,MNE,2,2,0,D,1,1
2009/10,2009,Maccabi Tel Aviv,MPT,1,1,0,D,1,1
