season,season_year,home_team,away_team,home_goals,away_goals,goal_diff,result,home_points,away_points
2019/20,2019,Ironi Kiryat Shmona,HAH,0,1,-1,A,0,3
2019/20,2019,Ironi Kiryat Shmona,HBS,0,0,0,D,1,1
2019/20,2019,Ironi Kiryat Shmona,HHA,1,2,-1,A,0,3
2019/20,2019,Ironi Kiryat Shmona,HKS,1,3,-2,A,0,3
2019/20,2019,Ironi Kiryat Shmona,HRA,2,1,1,H,3,0
2019/20,2019,Ironi Kiryat Shmona,HTA,0,1,-1,A,0,3
2019/20,2019,Ironi Kiryat Shmona,MHA,1,2,-1,A,0,3
2019/20,2019,Ironi Kiryat Shmona,MNE,3,0,3,H,3,0
2019/20,2019,Ironi Kiryat Shmona,MTA,0,1,-1,A,0,3
2019/20,2019,Ironi Kiryat Shmona,NES,1,0,1,H,3,0
2019/20,2019,Maccabi Haifa,ASH,3,3,0,D,1,1
2019/20,2019,Maccabi Haifa,BEI,3,1,2,H,3,0
2019/20,2019,Maccabi Haifa,BnY,1,1,0,D,1,1
2019/20,2019,Maccabi Haifa,HAH,1,0,1,H,3,0
2019/20,2019,Maccabi Haifa,HBS,4,0,4,H,3,0
2019/20,2019,Maccabi Haifa,HHA,3,0,3,H,3,0
2019/20,2019,Maccabi Haifa,HKS,0,1,-1,A,0,3
2019/20,2019,Maccabi Haifa,HRA,4,3,1,H,3,0
2019/20,2019,Maccabi Haifa,HTA,5,0,5,H,3,0
2019/20,2019,Maccabi Haifa,IKS,2,0,2,H,3,0
2019/20,2019,Maccabi Haifa,MNE,3,0,3,H,3,0
2019/20,2019,Maccabi Haifa,MTA,3,4,-1,A,0,3
2019/20,2019,Maccabi Haifa,NES,4,0,4,H,3,0
2019/20,2019,Maccabi Netanya,ASH,2,4,-2,A,0,3
2019/20,2019,Maccabi Netanya,BEI,0,3,-3,A,0,3
2019/20,2019,Maccabi Netanya,BnY,0,3,-3,A,0,3
2019/20,2019,Maccabi Netanya,HAH,1,0,1,H,3,0
2019/20,2019,Maccabi Netanya,HBS,1,1,0,D,1,1
2019/20,2019,Maccabi Netanya,HHA,0,0,0,D,1,1
2019/20,2019,Maccabi Netanya,HKS,2,2,0,D,1,1
2019/20,2019,Maccabi Netanya,HRA,1,0,1,H,3,0
2019/20,2019,Maccabi Netanya,HTA,4,0,4,H,3,0
2019/20,2019,Maccabi Netanya,IKS,1,0,1,H,3,0
2019/20,2019,Maccabi Netanya,MHA,0,2,-2,A,0,3
2019/20,2019,Maccabi Netanya,MTA,0,1,-1,A,0,3
2019/20,2019,Maccabi Netanya,NES,3,0,3,H,3,0
2019/20,2019,Maccabi Tel Aviv,ASH,2,0,2,H,3,0
2019/20,2019,Maccabi Tel Aviv,BEI,0,0,0,D,1,1
2019/20,2019,Maccabi Tel Aviv,BnY,0,0,0,D,1,1
2019/20,2019,Maccabi Tel Aviv,HAH,0,0,0,D,1,1
2019/20,2019,Maccabi Tel Aviv,HBS,2,0,2,H,3,0
2019/20,2019,Maccabi Tel Aviv,HHA,3,0,3,H,3,0
2019/20,2019,Maccabi Tel Aviv,HKS,4,0,4,H,3,0
2019/20,2019,Maccabi Tel Aviv,HRA,2,1,1,H,3,0
2019/20,2019,Maccabi Tel Aviv,HTA,3,0,3,H,3,0
2019/20,2019,Maccabi Tel Aviv,IKS,3,0,3,H,3,0
2019/20,2019,Maccabi Tel Aviv,MHA,1,0,1,H,3,0
2019/20,2019,Maccabi Tel Aviv,MNE,0,0,0,D,1,1
2019/20,2019,Maccabi Tel Aviv,NES,1,1,0,D,1,1
2019/20,2019,Sektzia Ness Ziona,ASH,0,2,-2,A,0,3
2019/20,2019,Sektzia Ness Ziona,BEI,0,4,-4,A,0,3
2019/20,2019,Sektzia Ness Ziona,BnY,0,1,-1,A,0,3
2019/20,2019,Sektzia Ness Ziona,HAH,1,2,-1,A,0,3
2019/20,2019,Sektzia Ness Ziona,HBS,2,1,1,H,3,0
2019/20,2019,Sektzia Ness Ziona,HHA,2,2,0,D,1,1
2019/20,2019,Sektzia Ness Ziona,HKS,0,1,-1,A,0,3
2019/20,2019,Sektzia Ness Ziona,HRA,3,0,3,H,3,0
2019/20,2019,Sektzia Ness Ziona,HTA,0,1,-1,A,0,3
2019/20,2019,Sektzia Ness Ziona,IKS,1,0,1,H,3,0
2019/20,2019,Sektzia Ness Ziona,MHA,0,3,-3,A,0,3
2019/20,2019,Sektzia Ness Ziona,MNE,1,0,1,H,3,0
2019/20,2019,Sektzia Ness Ziona,MTA,0,2,-2,A,0,3
