round,round_verified,round_original,home,score,away,season,season_year,match_date_raw,match_time_raw,match_date,day_of_week_en,day_of_week_he,day_of_week_num
1,1,1,H. Ashkelon,3:1,H. Petah Tikva,2010/11,2010,21/08/10,3:45 PM,2010-08-21,Saturday,שבת,5
1,1,2,Hapoel Haifa,1:0,Hapoel Tel Aviv,2010/11,2010,21/08/10,5:00 PM,2010-08-21,Saturday,שבת,5
1,1,3,Bnei Yehuda,0:0,H. Ramat Gan,2010/11,2010,21/08/10,6:00 PM,2010-08-21,Saturday,שבת,5
1,1,4,Hapoel Acre,1:2,FC Ashdod,2010/11,2010,21/08/10,6:00 PM,2010-08-21,Saturday,שבת,5
1,1,5,Kiryat Shmona,2:0,Bnei Sakhnin,2010/11,2010,21/08/10,7:00 PM,2010-08-21,Saturday,שבת,5
1,1,6,Maccabi Netanya,4:1,B. Jerusalem,2010/11,2010,21/08/10,7:00 PM,2010-08-21,Saturday,שבת,5
1,1,7,M. Tel Aviv,0:1,Maccabi Haifa,2010/11,2010,22/08/10,7:00 PM,2010-08-22,Sunday,יום ראשון,6
1,1,8,M. Petah Tikva,0:1,H. Beer Sheva,2010/11,2010,23/08/10,7:00 PM,2010-08-23,Monday,יום שני,0
2,2,9,H. Beer Sheva,0:1,Bnei Yehuda,2010/11,2010,28/08/10,4:00 PM,2010-08-28,Saturday,שבת,5
2,2,10,Maccabi Haifa,1:0,M. Petah Tikva,2010/11,2010,28/08/10,4:15 PM,2010-08-28,Saturday,שבת,5
2,2,11,H. Ramat Gan,1:2,Hapoel Haifa,2010/11,2010,28/08/10,6:30 PM,2010-08-28,Saturday,שבת,5
2,2,12,Hapoel Tel Aviv,5:1,H. Ashkelon,2010/11,2010,28/08/10,6:30 PM,2010-08-28,Saturday,שבת,5
2,2,13,H. Petah Tikva,2:2,Hapoel Acre,2010/11,2010,28/08/10,6:30 PM,2010-08-28,Saturday,שבת,5
2,2,14,FC Ashdod,2:2,Kiryat Shmona,2010/11,2010,28/08/10,6:30 PM,2010-08-28,Saturday,שבת,5
2,2,15,Bnei Sakhnin,1:1,Maccabi Netanya,2010/11,2010,28/08/10,7:00 PM,2010-08-28,Saturday,שבת,5
2,2,16,B. Jerusalem,0:1,M. Tel Aviv,2010/11,2010,29/08/10,7:00 PM,2010-08-29,Sunday,יום ראשון,6
3,3,17,H. Ashkelon,1:1,H. Ramat Gan,2010/11,2010,11/09/10,3:00 PM,2010-09-11,Saturday,שבת,5
3,3,18,Hapoel Acre,2:2,Hapoel Tel Aviv,2010/11,2010,11/09/10,4:00 PM,2010-09-11,Saturday,שבת,5
3,3,19,Kiryat Shmona,3:1,H. Petah Tikva,2010/11,2010,11/09/10,6:00 PM,2010-09-11,Saturday,שבת,5
3,3,20,Maccabi Netanya,2:0,FC Ashdod,2010/11,2010,11/09/10,6:00 PM,2010-09-11,Saturday,שבת,5
3,3,21,M. Petah Tikva,2:1,B. Jerusalem,2010/11,2010,11/09/10,6:00 PM,2010-09-11,Saturday,שבת,5
3,3,22,M. Tel Aviv,4:0,Bnei Sakhnin,2010/11,2010,11/09/10,6:30 PM,2010-09-11,Saturday,שבת,5
3,3,23,Hapoel Haifa,2:0,Bnei Yehuda,2010/11,2010,12/09/10,8:00 PM,2010-09-12,Sunday,יום ראשון,6
3,3,24,H. Beer Sheva,1:1,Maccabi Haifa,2010/11,2010,13/09/10,8:00 PM,2010-09-13,Monday,יום שני,0
4,4,25,Hapoel Tel Aviv,2:4,Kiryat Shmona,2010/11,2010,25/09/10,3:00 PM,2010-09-25,Saturday,שבת,5
4,4,26,B. Jerusalem,5:1,H. Beer Sheva,2010/11,2010,25/09/10,5:15 PM,2010-09-25,Saturday,שבת,5
4,4,27,Hapoel Haifa,1:2,H. Ashkelon,2010/11,2010,25/09/10,7:00 PM,2010-09-25,Saturday,שבת,5
4,4,28,H. Petah Tikva,1:1,Maccabi Netanya,2010/11,2010,25/09/10,7:00 PM,2010-09-25,Saturday,שבת,5
4,4,29,Bnei Sakhnin,2:3,M. Petah Tikva,2010/11,2010,25/09/10,7:00 PM,2010-09-25,Saturday,שבת,5
4,4,30,Bnei Yehuda,2:3,Maccabi Haifa,2010/11,2010,25/09/10,7:30 PM,2010-09-25,Saturday,שבת,5
4,4,31,H. Ramat Gan,3:2,Hapoel Acre,2010/11,2010,26/09/10,7:30 PM,2010-09-26,Sunday,יום ראשון,6
4,4,32,FC Ashdod,1:2,M. Tel Aviv,2010/11,2010,27/09/10,8:45 PM,2010-09-27,Monday,יום שני,0
5,5,33,H. Ashkelon,0:0,Bnei Yehuda,2010/11,2010,02/10/10,2:30 PM,2010-10-02,Saturday,שבת,5
5,5,34,M. Tel Aviv,2:1,H. Petah Tikva,2010/11,2010,02/10/10,6:10 PM,2010-10-02,Saturday,שבת,5
