season,season_year,home_team,away_team,home_goals,away_goals,goal_diff,result,home_points,away_points
2010/11,2010,Beitar Jerusalem,BnY,1,1,0,D,1,1
2010/11,2010,Beitar Jerusalem,BnS,0,0,0,D,1,1
2010/11,2010,Beitar Jerusalem,ASH,0,0,0,D,1,1
2010/11,2010,Beitar Jerusalem,HAC,2,0,2,H,3,0
2010/11,2010,Beitar Jerusalem,HAS,4,0,4,H,3,0
2010/11,2010,Beitar Jerusalem,HBS,5,1,4,H,3,0
2010/11,2010,Beitar Jerusalem,HHA,1,0,1,H,3,0
2010/11,2010,Beitar Jerusalem,HRG,3,2,1,H,3,0
2010/11,2010,Beitar Jerusalem,HTA,1,0,1,H,3,0
2010/11,2010,Beitar Jerusalem,MHA,0,0,0,D,1,1
2010/11,2010,Beitar Jerusalem,MNE,0,0,0,D,1,1
2010/11,2010,Beitar Jerusalem,MPT,0,2,-2,A,0,3
2010/11,2010,Beitar Jerusalem,MTA,0,1,-1,A,0,3
2010/11,2010,Bnei Yehuda,BEI,2,1,1,H,3,0
2010/11,2010,Bnei Yehuda,BnS,2,0,2,H,3,0
2010/11,2010,Bnei Yehuda,ASH,0,0,0,D,1,1
2010/11,2010,Bnei Yehuda,HAC,1,0,1,H,3,0
2010/11,2010,Bnei Yehuda,HAS,2,0,2,H,3,0
2010/11,2010,Bnei Yehuda,HBS,0,0,0,D,1,1
2010/11,2010,Bnei Yehuda,HHA,3,2,1,H,3,0
2010/11,2010,Bnei Yehuda,HPT,2,0,2,H,3,0
2010/11,2010,Bnei Yehuda,HRG,0,0,0,D,1,1
2010/11,2010,Bnei Yehuda,HTA,0,1,-1,A,0,3
2010/11,2010,Bnei Yehuda,IKS,3,1,2,H,3,0
2010/11,2010,Bnei Yehuda,MHA,2,3,-1,A,0,3
2010/11,2010,Bnei Yehuda,MNE,1,1,0,D,1,1
2010/11,2010,Bnei Yehuda,MPT,2,0,2,H,3,0
2010/11,2010,Bnei Yehuda,MTA,2,0,2,H,3,0
2010/11,2010,Bnei Sakhnin,BEI,1,0,1,H,3,0
2010/11,2010,Bnei Sakhnin,BnY,0,1,-1,A,0,3
2010/11,2010,Bnei Sakhnin,ASH,0,2,-2,A,0,3
2010/11,2010,Bnei Sakhnin,HAC,0,1,-1,A,0,3
2010/11,2010,Bnei Sakhnin,HAS,2,0,2,H,3,0
2010/11,2010,Bnei Sakhnin,HBS,1,1,0,D,1,1
2010/11,2010,Bnei Sakhnin,HHA,1,3,-2,A,0,3
2010/11,2010,Bnei Sakhnin,HPT,1,1,0,D,1,1
2010/11,2010,Bnei Sakhnin,HRG,0,0,0,D,1,1
2010/11,2010,Bnei Sakhnin,HTA,1,3,-2,A,0,3
2010/11,2010,Bnei Sakhnin,IKS,1,0,1,H,3,0
2010/11,2010,Bnei Sakhnin,MHA,1,2,-1,A,0,3
2010/11,2010,Bnei Sakhnin,MNE,1,1,0,D,1,1
2010/11,2010,Bnei Sakhnin,MPT,2,3,-1,A,0,3
2010/11,2010,Bnei Sakhnin,MTA,1,3,-2,A,0,3
2010/11,2010,F.C. Ironi Ashdod,BnY,1,2,-1,A,0,3
2010/11,2010,F.C. Ironi Ashdod,BnS,0,0,0,D,1,1
