round,round_verified,round_original,home,score,away,season,season_year,match_date_raw,match_time_raw,match_date,day_of_week_en,day_of_week_he,day_of_week_num
5,5,31,FC Ashdod,1:4,Maccabi Netanya,2018/19,2018,29/09/18,6:30 PM,2018-09-29,Saturday,שבת,5
5,5,32,Kiryat Shmona,2:0,B. Jerusalem,2018/19,2018,29/09/18,7:30 PM,2018-09-29,Saturday,שבת,5
5,5,33,Bnei Yehuda,3:0,Hapoel Raanana,2018/19,2018,01/10/18,6:00 PM,2018-10-01,Monday,יום שני,0
5,5,34,Maccabi Haifa,0:0,H. Beer Sheva,2018/19,2018,01/10/18,7:00 PM,2018-10-01,Monday,יום שני,0
5,5,35,M. Tel Aviv,0:0,Hapoel Tel Aviv,2018/19,2018,01/10/18,8:00 PM,2018-10-01,Monday,יום שני,0
6,6,36,Hapoel Raanana,1:1,Maccabi Haifa,2018/19,2018,06/10/18,5:00 PM,2018-10-06,Saturday,שבת,5
6,6,37,Hapoel Haifa,0:3,Bnei Sakhnin,2018/19,2018,06/10/18,5:45 PM,2018-10-06,Saturday,שבת,5
6,6,38,Maccabi Netanya,1:3,Bnei Yehuda,2018/19,2018,06/10/18,6:45 PM,2018-10-06,Saturday,שבת,5
6,6,39,H. Beer Sheva,4:1,M. Petah Tikva,2018/19,2018,06/10/18,7:30 PM,2018-10-06,Saturday,שבת,5
6,6,40,Hapoel Hadera,1:0,Kiryat Shmona,2018/19,2018,07/10/18,6:00 PM,2018-10-07,Sunday,יום ראשון,6
6,6,41,B. Jerusalem,0:2,M. Tel Aviv,2018/19,2018,07/10/18,8:00 PM,2018-10-07,Sunday,יום ראשון,6
6,6,42,Hapoel Tel Aviv,0:0,FC Ashdod,2018/19,2018,08/10/18,7:30 PM,2018-10-08,Monday,יום שני,0
7,7,43,M. Tel Aviv,4:0,Hapoel Hadera,2018/19,2018,20/10/18,4:00 PM,2018-10-20,Saturday,שבת,5
7,7,44,Kiryat Shmona,1:1,Hapoel Haifa,2018/19,2018,20/10/18,6:00 PM,2018-10-20,Saturday,שבת,5
7,7,45,Bnei Yehuda,0:0,Hapoel Tel Aviv,2018/19,2018,20/10/18,6:15 PM,2018-10-20,Saturday,שבת,5
7,7,46,H. Beer Sheva,2:0,Hapoel Raanana,2018/19,2018,20/10/18,7:30 PM,2018-10-20,Saturday,שבת,5
7,7,47,M. Petah Tikva,0:0,Bnei Sakhnin,2018/19,2018,21/10/18,7:00 PM,2018-10-21,Sunday,יום ראשון,6
7,7,48,FC Ashdod,1:1,B. Jerusalem,2018/19,2018,21/10/18,8:00 PM,2018-10-21,Sunday,יום ראשון,6
7,7,49,Maccabi Haifa,0:2,Maccabi Netanya,2018/19,2018,22/10/18,8:00 PM,2018-10-22,Monday,יום שני,0
8,8,50,Hapoel Raanana,1:0,M. Petah Tikva,2018/19,2018,27/10/18,5:00 PM,2018-10-27,Saturday,שבת,5
8,8,51,Bnei Sakhnin,0:3,Kiryat Shmona,2018/19,2018,27/10/18,5:00 PM,2018-10-27,Saturday,שבת,5
8,8,52,Maccabi Netanya,1:0,H. Beer Sheva,2018/19,2018,27/10/18,6:15 PM,2018-10-27,Saturday,שבת,5
8,8,53,B. Jerusalem,1:5,Bnei Yehuda,2018/19,2018,27/10/18,7:30 PM,2018-10-27,Saturday,שבת,5
8,8,54,Hapoel Hadera,3:2,FC Ashdod,2018/19,2018,28/10/18,6:00 PM,2018-10-28,Sunday,יום ראשון,6
8,8,55,Hapoel Haifa,1:3,M. Tel Aviv,2018/19,2018,28/10/18,7:30 PM,2018-10-28,Sunday,יום ראשון,6
8,8,56,Hapoel Tel Aviv,1:2,Maccabi Haifa,2018/19,2018,29/10/18,8:00 PM,2018-10-29,Monday,יום שני,0
9,9,57,Hapoel Raanana,1:2,Maccabi Netanya,2018/19,2018,03/11/18,3:00 PM,2018-11-03,Saturday,שבת,5
9,9,58,M. Petah Tikva,0:1,Kiryat Shmona,2018/19,2018,03/11/18,5:00 PM,2018-11-03,Saturday,שבת,5
9,9,59,FC Ashdod,0:3,Hapoel Haifa,2018/19,2018,03/11/18,5:10 PM,2018-11-03,Saturday,שבת,5
9,9,60,M. Tel Aviv,3:0,Bnei Sakhnin,2018/19,2018,03/11/18,7:30 PM,2018-11-03,Saturday,שבת,5
9,9,61,Bnei Yehuda,2:0,Hapoel Hadera,2018/19,2018,04/11/18,6:00 PM,2018-11-04,Sunday,יום ראשון,6
9,9,62,H. Beer Sheva,2:1,Hapoel Tel Aviv,2018/19,2018,04/11/18,7:30 PM,2018-11-04,Sunday,יום ראשון,6
9,9,63,Maccabi Haifa,1:2,B. Jerusalem,2018/19,2018,05/11/18,8:00 PM,2018-11-05,Monday,יום שני,0
10,10,64,Maccabi Netanya,0:1,M. Petah Tikva,2018/19,2018,10/11/18,3:00 PM,2018-11-10,Saturday,שבת,5
10,10,65,Hapoel Haifa,0:2,Bnei Yehuda,2018/19,2018,10/11/18,5:00 PM,2018-11-10,Saturday,שבת,5
10,10,66,Hapoel Tel Aviv,0:0,Hapoel Raanana,2018/19,2018,10/11/18,5:15 PM,2018-11-10,Saturday,שבת,5
10,10,67,Hapoel Hadera,1:2,Maccabi Haifa,2018/19,2018,10/11/18,7:30 PM,2018-11-10,Saturday,שבת,5
10,10,68,Kiryat Shmona,1:2,M. Tel Aviv,2018/19,2018,11/11/18,7:15 PM,2018-11-11,Sunday,יום ראשון,6
10,10,69,B. Jerusalem,2:3,H. Beer Sheva,2018/19,2018,11/11/18,8:00 PM,2018-11-11,Sunday,יום ראשון,6
10,10,70,Bnei Sakhnin,4:3,FC Ashdod,2018/19,2018,12/11/18,7:00 PM,2018-11-12,Monday,יום שני,0
11,11,71,Bnei Yehuda,0:1,Bnei Sakhnin,2018/19,2018,01/12/18,3:00 PM,2018-12-01,Saturday,שבת,5
11,11,72,FC Ashdod,1:0,Kiryat Shmona,2018/19,2018,01/12/18,5:15 PM,2018-12-01,Saturday,שבת,5
11,11,73,H. Beer Sheva,2:2,Hapoel Hadera,2018/19,2018,01/12/18,5:30 PM,2018-12-01,Saturday,שבת,5
11,11,74,M. Petah Tikva,1:1,M. Tel Aviv,2018/19,2018,01/12/18,8:00 PM,2018-12-01,Saturday,שבת,5
11,11,75,Maccabi Haifa,1:3,Hapoel Haifa,2018/19,2018,01/12/18,8:00 PM,2018-12-01,Saturday,שבת,5
11,11,76,Hapoel Raanana,2:1,B. Jerusalem,2018/19,2018,02/12/18,7:15 PM,2018-12-02,Sunday,יום ראשון,6
11,11,77,Maccabi Netanya,1:1,Hapoel Tel Aviv,2018/19,2018,02/12/18,8:00 PM,2018-12-02,Sunday,יום ראשון,6
12,12,78,Kiryat Shmona,0:2,Bnei Yehuda,2018/19,2018,04/12/18,6:00 PM,2018-12-04,Tuesday,יום שלישי,1
12,12,79,Bnei Sakhnin,0:2,Maccabi Haifa,2018/19,2018,04/12/18,7:00 PM,2018-12-04,Tuesday,יום שלישי,1
12,12,80,M. Tel Aviv,4:0,FC Ashdod,2018/19,2018,04/12/18,7:30 PM,2018-12-04,Tuesday,יום שלישי,1
12,12,81,Hapoel Haifa,4:4,H. Beer Sheva,2018/19,2018,04/12/18,8:00 PM,2018-12-04,Tuesday,יום שלישי,1
12,12,82,Hapoel Hadera,0:0,Hapoel Raanana,2018/19,2018,05/12/18,6:00 PM,2018-12-05,Wednesday,יום רביעי,2
12,12,83,M. Petah Tikva,0:0,Hapoel Tel Aviv,2018/19,2018,05/12/18,7:00 PM,2018-12-05,Wednesday,יום רביעי,2
12,12,84,B. Jerusalem,1:1,Maccabi Netanya,2018/19,2018,05/12/18,8:00 PM,2018-12-05,Wednesday,יום רביעי,2
13,13,85,Maccabi Haifa,2:2,Kiryat Shmona,2018/19,2018,08/12/18,3:00 PM,2018-12-08,Saturday,שבת,5
13,13,86,FC Ashdod,1:1,M. Petah Tikva,2018/19,2018,08/12/18,5:00 PM,2018-12-08,Saturday,שבת,5
13,13,87,H. Beer Sheva,1:1,Bnei Sakhnin,2018/19,2018,08/12/18,5:15 PM,2018-12-08,Saturday,שבת,5
13,13,88,Bnei Yehuda,1:3,M. Tel Aviv,2018/19,2018,08/12/18,7:30 PM,2018-12-08,Saturday,שבת,5
13,13,89,Hapoel Raanana,0:3,Hapoel Haifa,2018/19,2018,09/12/18,6:00 PM,2018-12-09,Sunday,יום ראשון,6
13,13,90,Maccabi Netanya,1:0,Hapoel Hadera,2018/19,2018,09/12/18,7:15 PM,2018-12-09,Sunday,יום ראשון,6
13,13,91,Hapoel Tel Aviv,0:3,B. Jerusalem,2018/19,2018,10/12/18,8:00 PM,2018-12-10,Monday,יום שני,0
14,14,92,Hapoel Tel Aviv,1:1,Hapoel Hadera,2018/19,2018,15/12/18,3:00 PM,2018-12-15,Saturday,שבת,5
14,14,93,Hapoel Raanana,2:1,Bnei Sakhnin,2018/19,2018,15/12/18,5:00 PM,2018-12-15,Saturday,שבת,5
14,14,94,Maccabi Netanya,1:2,Hapoel Haifa,2018/19,2018,15/12/18,5:15 PM,2018-12-15,Saturday,שבת,5
14,14,95,H. Beer Sheva,2:1,Kiryat Shmona,2018/19,2018,15/12/18,7:30 PM,2018-12-15,Saturday,שבת,5
14,14,96,Bnei Yehuda,2:0,FC Ashdod,2018/19,2018,16/12/18,6:00 PM,2018-12-16,Sunday,יום ראשון,6
14,14,97,B. Jerusalem,0:0,M. Petah Tikva,2018/19,2018,16/12/18,7:30 PM,2018-12-16,Sunday,יום ראשון,6
14,14,98,Maccabi Haifa,1:3,M. Tel Aviv,2018/19,2018,17/12/18,8:00 PM,2018-12-17,Monday,יום שני,0
15,15,99,M. Petah Tikva,1:1,Bnei Yehuda,2018/19,2018,25/12/18,6:30 PM,2018-12-25,Tuesday,יום שלישי,1
15,15,100,Bnei Sakhnin,0:2,Maccabi Netanya,2018/19,2018,25/12/18,6:30 PM,2018-12-25,Tuesday,יום שלישי,1
15,15,101,M. Tel Aviv,3:0,H. Beer Sheva,2018/19,2018,25/12/18,8:00 PM,2018-12-25,Tuesday,יום שלישי,1
15,15,102,Kiryat Shmona,1:1,Hapoel Raanana,2018/19,2018,26/12/18,6:00 PM,2018-12-26,Wednesday,יום רביעי,2
15,15,103,Hapoel Haifa,1:1,Hapoel Tel Aviv,2018/19,2018,26/12/18,7:00 PM,2018-12-26,Wednesday,יום רביעי,2
15,15,104,FC Ashdod,0:1,Maccabi Haifa,2018/19,2018,26/12/18,8:00 PM,2018-12-26,Wednesday,יום רביעי,2
15,15,105,Hapoel Hadera,0:3,B. Jerusalem,2018/19,2018,27/12/18,7:30 PM,2018-12-27,Thursday,יום חמישי,3
16,16,106,Hapoel Raanana,0:2,M. Tel Aviv,2018/19,2018,29/12/18,3:00 PM,2018-12-29,Saturday,שבת,5
16,16,107,Maccabi Netanya,1:0,Kiryat Shmona,2018/19,2018,29/12/18,5:00 PM,2018-12-29,Saturday,שבת,5
16,16,108,H. Beer Sheva,1:0,FC Ashdod,2018/19,2018,29/12/18,5:15 PM,2018-12-29,Saturday,שבת,5
16,16,109,Maccabi Haifa,1:0,Bnei Yehuda,2018/19,2018,29/12/18,7:30 PM,2018-12-29,Saturday,שבת,5
16,16,110,Hapoel Hadera,3:0,M. Petah Tikva,2018/19,2018,30/12/18,6:00 PM,2018-12-30,Sunday,יום ראשון,6
16,16,111,Hapoel Tel Aviv,2:0,Bnei Sakhnin,2018/19,2018,30/12/18,7:30 PM,2018-12-30,Sunday,יום ראשון,6
16,16,112,B. Jerusalem,1:1,Hapoel Haifa,2018/19,2018,31/12/18,8:00 PM,2018-12-31,Monday,יום שני,0
17,17,113,Kiryat Shmona,1:0,Hapoel Tel Aviv,2018/19,2018,05/01/19,3:00 PM,2019-01-05,Saturday,שבת,5
17,17,114,Hapoel Haifa,1:1,Hapoel Hadera,2018/19,2018,05/01/19,5:00 PM,2019-01-05,Saturday,שבת,5
17,17,115,M. Petah Tikva,1:2,Maccabi Haifa,2018/19,2018,05/01/19,5:15 PM,2019-01-05,Saturday,שבת,5
17,17,116,Bnei Sakhnin,0:0,B. Jerusalem,2018/19,2018,05/01/19,7:30 PM,2019-01-05,Saturday,שבת,5
17,17,117,FC Ashdod,1:1,Hapoel Raanana,2018/19,2018,06/01/19,6:00 PM,2019-01-06,Sunday,יום ראשון,6
17,17,118,Bnei Yehuda,3:1,H. Beer Sheva,2018/19,2018,06/01/19,7:30 PM,2019-01-06,Sunday,יום ראשון,6
17,17,119,M. Tel Aviv,4:1,Maccabi Netanya,2018/19,2018,07/01/19,8:00 PM,2019-01-07,Monday,יום שני,0
18,18,120,Maccabi Netanya,1:0,FC Ashdod,2018/19,2018,12/01/19,3:00 PM,2019-01-12,Saturday,שבת,5
18,18,121,Hapoel Raanana,0:0,Bnei Yehuda,2018/19,2018,12/01/19,5:00 PM,2019-01-12,Saturday,שבת,5
18,18,122,Hapoel Haifa,4:2,M. Petah Tikva,2018/19,2018,12/01/19,5:15 PM,2019-01-12,Saturday,שבת,5
18,18,123,Hapoel Hadera,2:1,Bnei Sakhnin,2018/19,2018,12/01/19,7:15 PM,2019-01-12,Saturday,שבת,5
18,18,124,H. Beer Sheva,0:2,Maccabi Haifa,2018/19,2018,12/01/19,7:30 PM,2019-01-12,Saturday,שבת,5
18,18,125,B. Jerusalem,0:0,Kiryat Shmona,2018/19,2018,13/01/19,7:30 PM,2019-01-13,Sunday,יום ראשון,6
18,18,126,Hapoel Tel Aviv,1:1,M. Tel Aviv,2018/19,2018,14/01/19,8:00 PM,2019-01-14,Monday,יום שני,0
19,19,127,Bnei Yehuda,0:0,Maccabi Netanya,2018/19,2018,19/01/19,3:00 PM,2019-01-19,Saturday,שבת,5
19,19,128,Bnei Sakhnin,0:4,Hapoel Haifa,2018/19,2018,19/01/19,5:00 PM,2019-01-19,Saturday,שבת,5
19,19,129,Maccabi Haifa,0:0,Hapoel Raanana,2018/19,2018,19/01/19,5:15 PM,2019-01-19,Saturday,שבת,5
19,19,130,M. Petah Tikva,1:3,H. Beer Sheva,2018/19,2018,19/01/19,8:00 PM,2019-01-19,Saturday,שבת,5
19,19,131,Kiryat Shmona,3:1,Hapoel Hadera,2018/19,2018,21/01/19,6:00 PM,2019-01-21,Monday,יום שני,0
19,19,132,FC Ashdod,1:1,Hapoel Tel Aviv,2018/19,2018,21/01/19,7:00 PM,2019-01-21,Monday,יום שני,0
19,19,133,M. Tel Aviv,1:0,B. Jerusalem,2018/19,2018,21/01/19,8:00 PM,2019-01-21,Monday,יום שני,0
20,20,134,Hapoel Tel Aviv,3:2,Bnei Yehuda,2018/19,2018,26/01/19,3:00 PM,2019-01-26,Saturday,שבת,5
20,20,135,Hapoel Haifa,1:1,Kiryat Shmona,2018/19,2018,26/01/19,5:00 PM,2019-01-26,Saturday,שבת,5
20,20,136,Hapoel Raanana,3:1,H. Beer Sheva,2018/19,2018,26/01/19,5:15 PM,2019-01-26,Saturday,שבת,5
20,20,137,B. Jerusalem,4:1,FC Ashdod,2018/19,2018,26/01/19,7:30 PM,2019-01-26,Saturday,שבת,5
20,20,138,Bnei Sakhnin,0:1,M. Petah Tikva,2018/19,2018,27/01/19,6:00 PM,2019-01-27,Sunday,יום ראשון,6
20,20,139,Maccabi Netanya,0:0,Maccabi Haifa,2018/19,2018,27/01/19,7:30 PM,2019-01-27,Sunday,יום ראשון,6
20,20,140,Hapoel Hadera,0:2,M. Tel Aviv,2018/19,2018,28/01/19,8:00 PM,2019-01-28,Monday,יום שני,0
21,21,141,M. Petah Tikva,1:1,Hapoel Raanana,2018/19,2018,02/02/19,3:00 PM,2019-02-02,Saturday,שבת,5
21,21,142,FC Ashdod,2:3,Hapoel Hadera,2018/19,2018,02/02/19,3:00 PM,2019-02-02,Saturday,שבת,5
21,21,143,H. Beer Sheva,1:1,Maccabi Netanya,2018/19,2018,02/02/19,5:30 PM,2019-02-02,Saturday,שבת,5
21,21,144,Bnei Yehuda,0:2,B. Jerusalem,2018/19,2018,02/02/19,7:45 PM,2019-02-02,Saturday,שבת,5
21,21,145,Kiryat Shmona,2:2,Bnei Sakhnin,2018/19,2018,03/02/19,6:00 PM,2019-02-03,Sunday,יום ראשון,6
21,21,146,M. Tel Aviv,1:1,Hapoel Haifa,2018/19,2018,03/02/19,7:30 PM,2019-02-03,Sunday,יום ראשון,6
21,21,147,Maccabi Haifa,3:2,Hapoel Tel Aviv,2018/19,2018,04/02/19,8:00 PM,2019-02-04,Monday,יום שני,0
22,22,148,Hapoel Haifa,0:1,FC Ashdod,2018/19,2018,09/02/19,3:00 PM,2019-02-09,Saturday,שבת,5
22,22,149,Kiryat Shmona,0:2,M. Petah Tikva,2018/19,2018,09/02/19,5:00 PM,2019-02-09,Saturday,שבת,5
22,22,150,Maccabi Netanya,1:0,Hapoel Raanana,2018/19,2018,09/02/19,5:15 PM,2019-02-09,Saturday,שבת,5
22,22,151,Hapoel Tel Aviv,1:0,H. Beer Sheva,2018/19,2018,09/02/19,7:30 PM,2019-02-09,Saturday,שבת,5
22,22,152,Hapoel Hadera,0:4,Bnei Yehuda,2018/19,2018,10/02/19,6:00 PM,2019-02-10,Sunday,יום ראשון,6
22,22,153,B. Jerusalem,1:1,Maccabi Haifa,2018/19,2018,10/02/19,8:00 PM,2019-02-10,Sunday,יום ראשון,6
22,22,154,Bnei Sakhnin,0:0,M. Tel Aviv,2018/19,2018,11/02/19,7:30 PM,2019-02-11,Monday,יום שני,0
23,23,155,Hapoel Raanana,0:0,Hapoel Tel Aviv,2018/19,2018,16/02/19,3:00 PM,2019-02-16,Saturday,שבת,5
23,23,156,FC Ashdod,2:1,Bnei Sakhnin,2018/19,2018,16/02/19,5:00 PM,2019-02-16,Saturday,שבת,5
23,23,157,Bnei Yehuda,4:2,Hapoel Haifa,2018/19,2018,16/02/19,5:15 PM,2019-02-16,Saturday,שבת,5
23,23,158,M. Tel Aviv,3:0,Kiryat Shmona,2018/19,2018,16/02/19,7:30 PM,2019-02-16,Saturday,שבת,5
23,23,159,M. Petah Tikva,1:4,Maccabi Netanya,2018/19,2018,17/02/19,6:00 PM,2019-02-17,Sunday,יום ראשון,6
23,23,160,Maccabi Haifa,3:1,Hapoel Hadera,2018/19,2018,17/02/19,7:30 PM,2019-02-17,Sunday,יום ראשון,6
23,23,161,H. Beer Sheva,3:1,B. Jerusalem,2018/19,2018,18/02/19,8:00 PM,2019-02-18,Monday,יום שני,0
24,24,162,M. Tel Aviv,2:0,M. Petah Tikva,2018/19,2018,23/02/19,3:00 PM,2019-02-23,Saturday,שבת,5
24,24,163,Bnei Sakhnin,2:1,Bnei Yehuda,2018/19,2018,23/02/19,5:00 PM,2019-02-23,Saturday,שבת,5
24,24,164,Hapoel Tel Aviv,1:2,Maccabi Netanya,2018/19,2018,23/02/19,5:15 PM,2019-02-23,Saturday,שבת,5
24,24,165,B. Jerusalem,2:0,Hapoel Raanana,2018/19,2018,23/02/19,7:30 PM,2019-02-23,Saturday,שבת,5
24,24,166,Kiryat Shmona,0:0,FC Ashdod,2018/19,2018,24/02/19,6:00 PM,2019-02-24,Sunday,יום ראשון,6
24,24,167,Hapoel Hadera,1:2,H. Beer Sheva,2018/19,2018,24/02/19,7:30 PM,2019-02-24,Sunday,יום ראשון,6
24,24,168,Hapoel Haifa,0:0,Maccabi Haifa,2018/19,2018,25/02/19,8:00 PM,2019-02-25,Monday,יום שני,0
25,25,169,Maccabi Haifa,2:0,Bnei Sakhnin,2018/19,2018,02/03/19,3:00 PM,2019-03-02,Saturday,שבת,5
25,25,170,Bnei Yehuda,0:1,Kiryat Shmona,2018/19,2018,02/03/19,5:00 PM,2019-03-02,Saturday,שבת,5
25,25,171,FC Ashdod,0:2,M. Tel Aviv,2018/19,2018,02/03/19,5:20 PM,2019-03-02,Saturday,שבת,5
25,25,172,Maccabi Netanya,3:1,B. Jerusalem,2018/19,2018,02/03/19,7:30 PM,2019-03-02,Saturday,שבת,5
25,25,173,Hapoel Raanana,1:0,Hapoel Hadera,2018/19,2018,03/03/19,6:00 PM,2019-03-03,Sunday,יום ראשון,6
25,25,174,Hapoel Tel Aviv,6:0,M. Petah Tikva,2018/19,2018,03/03/19,7:30 PM,2019-03-03,Sunday,יום ראשון,6
25,25,175,H. Beer Sheva,2:0,Hapoel Haifa,2018/19,2018,04/03/19,8:00 PM,2019-03-04,Monday,יום שני,0
26,26,176,Kiryat Shmona,2:3,Maccabi Haifa,2018/19,2018,09/03/19,7:30 PM,2019-03-09,Saturday,שבת,5
26,26,177,Hapoel Haifa,2:2,Hapoel Raanana,2018/19,2018,09/03/19,7:30 PM,2019-03-09,Saturday,שבת,5
26,26,178,Hapoel Hadera,2:2,Maccabi Netanya,2018/19,2018,09/03/19,7:30 PM,2019-03-09,Saturday,שבת,5
26,26,179,B. Jerusalem,0:1,Hapoel Tel Aviv,2018/19,2018,09/03/19,7:30 PM,2019-03-09,Saturday,שבת,5
26,26,180,M. Petah Tikva,2:0,FC Ashdod,2018/19,2018,10/03/19,6:00 PM,2019-03-10,Sunday,יום ראשון,6
26,26,181,Bnei Sakhnin,0:0,H. Beer Sheva,2018/19,2018,10/03/19,7:30 PM,2019-03-10,Sunday,יום ראשון,6
26,26,182,M. Tel Aviv,2:1,Bnei Yehuda,2018/19,2018,11/03/19,7:30 PM,2019-03-11,Monday,יום שני,0
