round,round_verified,round_original,home,score,away,season,season_year,match_date_raw,match_time_raw,match_date,day_of_week_en,day_of_week_he,day_of_week_num
13,13,75,M. Petah Tikva,2:2,Maccabi Herzlya,2006/07,2006,16/12/06,12:00 AM,2006-12-16,Saturday,שבת,5
13,13,76,Maccabi Netanya,1:1,H. Petah Tikva,2006/07,2006,16/12/06,12:00 AM,2006-12-16,Saturday,שבת,5
13,13,77,FC Ashdod,1:1,Maccabi Haifa,2006/07,2006,16/12/06,12:00 AM,2006-12-16,Saturday,שבת,5
13,13,78,Hapoel Tel Aviv,1:1,B. Jerusalem,2006/07,2006,17/12/06,12:00 AM,2006-12-17,Sunday,יום ראשון,6
14,14,79,Hakoah Amidar,3:4,Hapoel Tel Aviv,2006/07,2006,30/12/06,12:00 AM,2006-12-30,Saturday,שבת,5
14,14,80,H. Petah Tikva,2:3,FC Ashdod,2006/07,2006,30/12/06,12:00 AM,2006-12-30,Saturday,שבת,5
14,14,81,Maccabi Herzlya,0:0,Bnei Yehuda,2006/07,2006,30/12/06,12:00 AM,2006-12-30,Saturday,שבת,5
14,14,82,Maccabi Haifa,1:0,M. Petah Tikva,2006/07,2006,30/12/06,12:00 AM,2006-12-30,Saturday,שבת,5
14,14,83,M. Tel Aviv,0:0,Maccabi Netanya,2006/07,2006,30/12/06,12:00 AM,2006-12-30,Saturday,שבת,5
14,14,84,B. Jerusalem,2:0,H. Kfar Saba,2006/07,2006,31/12/06,12:00 AM,2006-12-31,Sunday,יום ראשון,6
15,15,85,Hapoel Tel Aviv,2:0,Maccabi Herzlya,2006/07,2006,06/01/07,12:00 AM,2007-01-06,Saturday,שבת,5
15,15,86,FC Ashdod,2:2,M. Tel Aviv,2006/07,2006,06/01/07,12:00 AM,2007-01-06,Saturday,שבת,5
15,15,87,M. Petah Tikva,1:0,H. Petah Tikva,2006/07,2006,06/01/07,12:00 AM,2007-01-06,Saturday,שבת,5
15,15,88,Maccabi Netanya,1:0,H. Kfar Saba,2006/07,2006,06/01/07,12:00 AM,2007-01-06,Saturday,שבת,5
15,15,89,Bnei Yehuda,2:1,Maccabi Haifa,2006/07,2006,06/01/07,12:00 AM,2007-01-06,Saturday,שבת,5
15,15,90,Hakoah Amidar,0:2,B. Jerusalem,2006/07,2006,07/01/07,12:00 AM,2007-01-07,Sunday,יום ראשון,6
16,16,91,Maccabi Herzlya,1:2,Hakoah Amidar,2006/07,2006,13/01/07,12:00 AM,2007-01-13,Saturday,שבת,5
16,16,92,M. Tel Aviv,1:0,M. Petah Tikva,2006/07,2006,13/01/07,12:00 AM,2007-01-13,Saturday,שבת,5
16,16,93,H. Kfar Saba,2:2,FC Ashdod,2006/07,2006,13/01/07,12:00 AM,2007-01-13,Saturday,שבת,5
16,16,94,H. Petah Tikva,0:0,Bnei Yehuda,2006/07,2006,13/01/07,12:00 AM,2007-01-13,Saturday,שבת,5
16,16,95,B. Jerusalem,0:0,Maccabi Netanya,2006/07,2006,13/01/07,12:00 AM,2007-01-13,Saturday,שבת,5
16,16,96,Maccabi Haifa,3:2,Hapoel Tel Aviv,2006/07,2006,14/01/07,12:00 AM,2007-01-14,Sunday,יום ראשון,6
17,17,97,Hakoah Amidar,1:0,Maccabi Haifa,2006/07,2006,20/01/07,12:00 AM,2007-01-20,Saturday,שבת,5
17,17,98,FC Ashdod,2:3,Maccabi Netanya,2006/07,2006,20/01/07,12:00 AM,2007-01-20,Saturday,שבת,5
17,17,99,M. Petah Tikva,0:1,H. Kfar Saba,2006/07,2006,20/01/07,12:00 AM,2007-01-20,Saturday,שבת,5
17,17,100,Hapoel Tel Aviv,2:0,H. Petah Tikva,2006/07,2006,20/01/07,12:00 AM,2007-01-20,Saturday,שבת,5
17,17,101,Maccabi Herzlya,2:1,B. Jerusalem,2006/07,2006,20/01/07,12:00 AM,2007-01-20,Saturday,שבת,5
17,17,102,Bnei Yehuda,1:1,M. Tel Aviv,2006/07,2006,21/01/07,12:00 AM,2007-01-21,Sunday,יום ראשון,6
18,18,103,Maccabi Haifa,0:4,Maccabi Herzlya,2006/07,2006,27/01/07,12:00 AM,2007-01-27,Saturday,שבת,5
18,18,104,H. Petah Tikva,2:1,Hakoah Amidar,2006/07,2006,27/01/07,12:00 AM,2007-01-27,Saturday,שבת,5
18,18,105,H. Kfar Saba,1:2,Bnei Yehuda,2006/07,2006,27/01/07,12:00 AM,2007-01-27,Saturday,שבת,5
18,18,106,Maccabi Netanya,2:0,M. Petah Tikva,2006/07,2006,27/01/07,12:00 AM,2007-01-27,Saturday,שבת,5
18,18,107,B. Jerusalem,2:0,FC Ashdod,2006/07,2006,27/01/07,12:00 AM,2007-01-27,Saturday,שבת,5
18,18,108,M. Tel Aviv,0:0,Hapoel Tel Aviv,2006/07,2006,28/01/07,12:00 AM,2007-01-28,Sunday,יום ראשון,6
19,19,109,Bnei Yehuda,1:1,Maccabi Netanya,2006/07,2006,03/02/07,12:00 AM,2007-02-03,Saturday,שבת,5
19,19,110,Hakoah Amidar,0:1,M. Tel Aviv,2006/07,2006,03/02/07,12:00 AM,2007-02-03,Saturday,שבת,5
19,19,111,Maccabi Herzlya,0:0,H. Petah Tikva,2006/07,2006,03/02/07,12:00 AM,2007-02-03,Saturday,שבת,5
19,19,112,M. Petah Tikva,2:1,FC Ashdod,2006/07,2006,03/02/07,12:00 AM,2007-02-03,Saturday,שבת,5
19,19,113,Hapoel Tel Aviv,1:1,H. Kfar Saba,2006/07,2006,03/02/07,12:00 AM,2007-02-03,Saturday,שבת,5
19,19,114,Maccabi Haifa,0:3,B. Jerusalem,2006/07,2006,04/02/07,12:00 AM,2007-02-04,Sunday,יום ראשון,6
20,20,115,H. Petah Tikva,0:2,Maccabi Haifa,2006/07,2006,10/02/07,12:00 AM,2007-02-10,Saturday,שבת,5
20,20,116,FC Ashdod,1:1,Bnei Yehuda,2006/07,2006,10/02/07,12:00 AM,2007-02-10,Saturday,שבת,5
20,20,117,H. Kfar Saba,1:3,Hakoah Amidar,2006/07,2006,10/02/07,12:00 AM,2007-02-10,Saturday,שבת,5
20,20,118,M. Tel Aviv,2:1,Maccabi Herzlya,2006/07,2006,10/02/07,12:00 AM,2007-02-10,Saturday,שבת,5
20,20,119,Maccabi Netanya,1:1,Hapoel Tel Aviv,2006/07,2006,10/02/07,12:00 AM,2007-02-10,Saturday,שבת,5
20,20,120,B. Jerusalem,0:0,M. Petah Tikva,2006/07,2006,11/02/07,12:00 AM,2007-02-11,Sunday,יום ראשון,6
21,21,121,Hapoel Tel Aviv,1:0,FC Ashdod,2006/07,2006,17/02/07,12:00 AM,2007-02-17,Saturday,שבת,5
21,21,122,Hakoah Amidar,0:1,Maccabi Netanya,2006/07,2006,17/02/07,12:00 AM,2007-02-17,Saturday,שבת,5
21,21,123,Maccabi Herzlya,1:3,H. Kfar Saba,2006/07,2006,17/02/07,12:00 AM,2007-02-17,Saturday,שבת,5
21,21,124,Bnei Yehuda,2:1,M. Petah Tikva,2006/07,2006,17/02/07,12:00 AM,2007-02-17,Saturday,שבת,5
21,21,125,H. Petah Tikva,0:1,B. Jerusalem,2006/07,2006,17/02/07,12:00 AM,2007-02-17,Saturday,שבת,5
21,21,126,Maccabi Haifa,0:0,M. Tel Aviv,2006/07,2006,18/02/07,12:00 AM,2007-02-18,Sunday,יום ראשון,6
22,22,127,Maccabi Netanya,1:0,Maccabi Herzlya,2006/07,2006,24/02/07,5:00 PM,2007-02-24,Saturday,שבת,5
22,22,128,FC Ashdod,3:0,Hakoah Amidar,2006/07,2006,24/02/07,7:00 PM,2007-02-24,Saturday,שבת,5
22,22,129,M. Tel Aviv,1:0,H. Petah Tikva,2006/07,2006,24/02/07,7:15 PM,2007-02-24,Saturday,שבת,5
22,22,130,B. Jerusalem,0:0,Bnei Yehuda,2006/07,2006,25/02/07,8:50 PM,2007-02-25,Sunday,יום ראשון,6
22,22,131,H. Kfar Saba,1:1,Maccabi Haifa,2006/07,2006,26/02/07,7:15 PM,2007-02-26,Monday,יום שני,0
22,22,132,M. Petah Tikva,0:1,Hapoel Tel Aviv,2006/07,2006,26/02/07,8:30 PM,2007-02-26,Monday,יום שני,0
23,23,133,Maccabi Haifa,1:2,Hakoah Amidar,2006/07,2006,03/03/07,12:00 AM,2007-03-03,Saturday,שבת,5
23,23,134,M. Tel Aviv,2:2,H. Petah Tikva,2006/07,2006,03/03/07,12:00 AM,2007-03-03,Saturday,שבת,5
23,23,135,H. Kfar Saba,1:1,Bnei Yehuda,2006/07,2006,03/03/07,12:00 AM,2007-03-03,Saturday,שבת,5
23,23,136,M. Petah Tikva,4:2,Maccabi Herzlya,2006/07,2006,03/03/07,12:00 AM,2007-03-03,Saturday,שבת,5
23,23,137,Maccabi Netanya,0:2,Hapoel Tel Aviv,2006/07,2006,03/03/07,12:00 AM,2007-03-03,Saturday,שבת,5
23,23,138,FC Ashdod,1:1,B. Jerusalem,2006/07,2006,04/03/07,12:00 AM,2007-03-04,Sunday,יום ראשון,6
24,24,139,Hapoel Tel Aviv,2:1,FC Ashdod,2006/07,2006,10/03/07,12:00 AM,2007-03-10,Saturday,שבת,5
24,24,140,H. Petah Tikva,1:1,Bnei Yehuda,2006/07,2006,10/03/07,12:00 AM,2007-03-10,Saturday,שבת,5
24,24,141,Maccabi Herzlya,1:3,H. Kfar Saba,2006/07,2006,10/03/07,12:00 AM,2007-03-10,Saturday,שבת,5
24,24,142,Hakoah Amidar,0:1,M. Petah Tikva,2006/07,2006,10/03/07,12:00 AM,2007-03-10,Saturday,שבת,5
24,24,143,M. Tel Aviv,2:1,Maccabi Netanya,2006/07,2006,10/03/07,12:00 AM,2007-03-10,Saturday,שבת,5
24,24,144,B. Jerusalem,4:1,Maccabi Haifa,2006/07,2006,11/03/07,12:00 AM,2007-03-11,Sunday,יום ראשון,6
25,25,145,FC Ashdod,0:1,M. Tel Aviv,2006/07,2006,17/03/07,12:00 AM,2007-03-17,Saturday,שבת,5
25,25,146,H. Kfar Saba,0:0,Hakoah Amidar,2006/07,2006,17/03/07,12:00 AM,2007-03-17,Saturday,שבת,5
25,25,147,Bnei Yehuda,1:4,Maccabi Herzlya,2006/07,2006,17/03/07,12:00 AM,2007-03-17,Saturday,שבת,5
25,25,148,Maccabi Netanya,2:1,H. Petah Tikva,2006/07,2006,17/03/07,12:00 AM,2007-03-17,Saturday,שבת,5
25,25,149,M. Petah Tikva,0:1,B. Jerusalem,2006/07,2006,17/03/07,12:00 AM,2007-03-17,Saturday,שבת,5
25,25,150,Maccabi Haifa,4:0,Hapoel Tel Aviv,2006/07,2006,18/03/07,12:00 AM,2007-03-18,Sunday,יום ראשון,6
26,26,151,H. Petah Tikva,2:3,Maccabi Herzlya,2006/07,2006,31/03/07,12:00 AM,2007-03-31,Saturday,שבת,5
26,26,152,Hakoah Amidar,2:2,Bnei Yehuda,2006/07,2006,31/03/07,12:00 AM,2007-03-31,Saturday,שבת,5
26,26,153,B. Jerusalem,2:1,H. Kfar Saba,2006/07,2006,31/03/07,12:00 AM,2007-03-31,Saturday,שבת,5
26,26,154,Hapoel Tel Aviv,2:2,M. Petah Tikva,2006/07,2006,31/03/07,12:00 AM,2007-03-31,Saturday,שבת,5
26,26,155,Maccabi Netanya,2:1,FC Ashdod,2006/07,2006,31/03/07,12:00 AM,2007-03-31,Saturday,שבת,5
26,26,156,M. Tel Aviv,0:1,Maccabi Haifa,2006/07,2006,01/04/07,12:00 AM,2007-04-01,Sunday,יום ראשון,6
27,27,157,Maccabi Herzlya,5:0,Hakoah Amidar,2006/07,2006,06/04/07,12:00 AM,2007-04-06,Friday,יום שישי,4
27,27,158,FC Ashdod,4:1,H. Petah Tikva,2006/07,2006,07/04/07,12:00 AM,2007-04-07,Saturday,שבת,5
27,27,159,Maccabi Haifa,0:0,Maccabi Netanya,2006/07,2006,07/04/07,12:00 AM,2007-04-07,Saturday,שבת,5
27,27,160,M. Petah Tikva,0:2,M. Tel Aviv,2006/07,2006,07/04/07,12:00 AM,2007-04-07,Saturday,שבת,5
27,27,161,H. Kfar Saba,1:1,Hapoel Tel Aviv,2006/07,2006,07/04/07,12:00 AM,2007-04-07,Saturday,שבת,5
27,27,162,Bnei Yehuda,1:3,B. Jerusalem,2006/07,2006,09/04/07,12:00 AM,2007-04-09,Monday,יום שני,0
28,28,163,H. Petah Tikva,3:2,Hakoah Amidar,2006/07,2006,14/04/07,12:00 AM,2007-04-14,Saturday,שבת,5
28,28,164,B. Jerusalem,2:2,Maccabi Herzlya,2006/07,2006,14/04/07,12:00 AM,2007-04-14,Saturday,שבת,5
28,28,165,M. Tel Aviv,2:2,H. Kfar Saba,2006/07,2006,14/04/07,12:00 AM,2007-04-14,Saturday,שבת,5
28,28,166,Maccabi Netanya,0:0,M. Petah Tikva,2006/07,2006,14/04/07,12:00 AM,2007-04-14,Saturday,שבת,5
28,28,167,FC Ashdod,0:1,Maccabi Haifa,2006/07,2006,14/04/07,12:00 AM,2007-04-14,Saturday,שבת,5
28,28,168,Hapoel Tel Aviv,0:0,Bnei Yehuda,2006/07,2006,16/04/07,12:00 AM,2007-04-16,Monday,יום שני,0
29,29,169,Maccabi Haifa,6:1,H. Petah Tikva,2006/07,2006,28/04/07,12:00 AM,2007-04-28,Saturday,שבת,5
29,29,170,M. Petah Tikva,2:0,FC Ashdod,2006/07,2006,28/04/07,12:00 AM,2007-04-28,Saturday,שבת,5
29,29,171,H. Kfar Saba,0:0,Maccabi Netanya,2006/07,2006,28/04/07,12:00 AM,2007-04-28,Saturday,שבת,5
29,29,172,Bnei Yehuda,3:2,M. Tel Aviv,2006/07,2006,28/04/07,12:00 AM,2007-04-28,Saturday,שבת,5
29,29,173,Maccabi Herzlya,4:1,Hapoel Tel Aviv,2006/07,2006,28/04/07,12:00 AM,2007-04-28,Saturday,שבת,5
29,29,174,Hakoah Amidar,1:1,B. Jerusalem,2006/07,2006,29/04/07,12:00 AM,2007-04-29,Sunday,יום ראשון,6
30,30,175,Hapoel Tel Aviv,1:2,Hakoah Amidar,2006/07,2006,05/05/07,12:00 AM,2007-05-05,Saturday,שבת,5
30,30,176,M. Tel Aviv,3:0,Maccabi Herzlya,2006/07,2006,05/05/07,12:00 AM,2007-05-05,Saturday,שבת,5
30,30,177,Maccabi Netanya,3:0,Bnei Yehuda,2006/07,2006,05/05/07,12:00 AM,2007-05-05,Saturday,שבת,5
30,30,178,FC Ashdod,2:0,H. Kfar Saba,2006/07,2006,05/05/07,12:00 AM,2007-05-05,Saturday,שבת,5
30,30,179,Maccabi Haifa,0:1,M. Petah Tikva,2006/07,2006,05/05/07,12:00 AM,2007-05-05,Saturday,שבת,5
30,30,180,B. Jerusalem,2:0,H. Petah Tikva,2006/07,2006,06/05/07,12:00 AM,2007-05-06,Sunday,יום ראשון,6
31,31,181,H. Petah Tikva,1:1,M. Petah Tikva,2006/07,2006,12/05/07,12:00 AM,2007-05-12,Saturday,שבת,5
31,31,182,H. Kfar Saba,1:0,Maccabi Haifa,2006/07,2006,12/05/07,12:00 AM,2007-05-12,Saturday,שבת,5
31,31,183,Bnei Yehuda,3:2,FC Ashdod,2006/07,2006,12/05/07,12:00 AM,2007-05-12,Saturday,שבת,5
31,31,184,Maccabi Herzlya,2:3,Maccabi Netanya,2006/07,2006,12/05/07,12:00 AM,2007-05-12,Saturday,שבת,5
31,31,185,Hakoah Amidar,0:2,M. Tel Aviv,2006/07,2006,12/05/07,12:00 AM,2007-05-12,Saturday,שבת,5
31,31,186,B. Jerusalem,2:1,Hapoel Tel Aviv,2006/07,2006,13/05/07,12:00 AM,2007-05-13,Sunday,יום ראשון,6
32,32,187,M. Petah Tikva,0:0,H. Kfar Saba,2006/07,2006,19/05/07,12:00 AM,2007-05-19,Saturday,שבת,5
32,32,188,Maccabi Netanya,2:1,Hakoah Amidar,2006/07,2006,19/05/07,12:00 AM,2007-05-19,Saturday,שבת,5
32,32,189,FC Ashdod,0:2,Maccabi Herzlya,2006/07,2006,19/05/07,12:00 AM,2007-05-19,Saturday,שבת,5
32,32,190,Maccabi Haifa,2:0,Bnei Yehuda,2006/07,2006,19/05/07,12:00 AM,2007-05-19,Saturday,שבת,5
32,32,191,Hapoel Tel Aviv,5:1,H. Petah Tikva,2006/07,2006,19/05/07,12:00 AM,2007-05-19,Saturday,שבת,5
32,32,192,M. Tel Aviv,0:1,B. Jerusalem,2006/07,2006,20/05/07,12:00 AM,2007-05-20,Sunday,יום ראשון,6
33,33,193,Hakoah Amidar,4:4,FC Ashdod,2006/07,2006,26/05/07,4:30 PM,2007-05-26,Saturday,שבת,5
33,33,194,Maccabi Herzlya,0:2,Maccabi Haifa,2006/07,2006,26/05/07,5:10 PM,2007-05-26,Saturday,שבת,5
33,33,195,Bnei Yehuda,0:1,M. Petah Tikva,2006/07,2006,26/05/07,5:30 PM,2007-05-26,Saturday,שבת,5
33,33,196,H. Petah Tikva,2:2,H. Kfar Saba,2006/07,2006,26/05/07,6:00 PM,2007-05-26,Saturday,שבת,5
33,33,197,B. Jerusalem,0:1,Maccabi Netanya,2006/07,2006,26/05/07,7:30 PM,2007-05-26,Saturday,שבת,5
33,33,198,Hapoel Tel Aviv,3:0,M. Tel Aviv,2006/07,2006,27/05/07,8:50 PM,2007-05-27,Sunday,יום ראשון,6
1,1,1,Kiryat Shmona,3:0,Maccabi Herzlya,2007/08,2007,18/08/07,12:00 AM,2007-08-18,Saturday,שבת,5
