season,stage,round,team,points,position,goal_diff
2014/15,regular,12,FC Ashdod,16,4,-1
2014/15,regular,12,M. Petah Tikva,16,5,-7
2014/15,regular,12,B. Jerusalem,15,6,2
2014/15,regular,12,Maccabi Haifa,15,7,0
2014/15,regular,12,Hapoel Tel Aviv,15,8,-4
2014/15,regular,12,Maccabi Netanya,14,9,-8
2014/15,regular,12,H. Petah Tikva,13,10,-8
2014/15,regular,12,Hapoel Raanana,12,11,-1
2014/15,regular,12,Bnei Sakhnin,11,12,-5
2014/15,regular,12,Hapoel Acre,11,13,-5
2014/15,regular,12,Hapoel Haifa,11,14,-14
2014/15,regular,13,Kiryat Shmona,29,1,16
2014/15,regular,13,M. Tel Aviv,27,2,20
2014/15,regular,13,H. Beer Sheva,25,3,15
2014/15,regular,13,M. Petah Tikva,19,4,-6
2014/15,regular,13,Maccabi Haifa,18,5,4
2014/15,regular,13,FC Ashdod,17,6,-1
2014/15,regular,13,B. Jerusalem,16,7,2
2014/15,regular,13,Hapoel Tel Aviv,15,8,-5
2014/15,regular,13,Maccabi Netanya,15,9,-8
2014/15,regular,13,Bnei Sakhnin,14,10,-3
2014/15,regular,13,Hapoel Raanana,13,11,-1
2014/15,regular,13,H. Petah Tikva,13,12,-10
2014/15,regular,13,Hapoel Acre,12,13,-5
2014/15,regular,13,Hapoel Haifa,11,14,-18
2014/15,regular,14,Kiryat Shmona,32,1,17
2014/15,regular,14,M. Tel Aviv,30,2,23
2014/15,regular,14,H. Beer Sheva,28,3,18
2014/15,regular,14,Maccabi Haifa,19,4,4
2014/15,regular,14,M. Petah Tikva,19,5,-9
2014/15,regular,14,Hapoel Tel Aviv,18,6,-3
2014/15,regular,14,FC Ashdod,17,7,-2
2014/15,regular,14,B. Jerusalem,16,8,-1
2014/15,regular,14,Bnei Sakhnin,15,9,-3
2014/15,regular,14,Maccabi Netanya,15,10,-10
2014/15,regular,14,Hapoel Raanana,14,11,-1
2014/15,regular,14,H. Petah Tikva,14,12,-10
2014/15,regular,14,Hapoel Haifa,14,13,-17
2014/15,regular,14,Hapoel Acre,12,14,-6
2014/15,regular,15,Kiryat Shmona,35,1,18
2014/15,regular,15,M. Tel Aviv,33,2,25
2014/15,regular,15,H. Beer Sheva,31,3,19
2014/15,regular,15,Maccabi Haifa,19,4,2
2014/15,regular,15,B. Jerusalem,19,5,1
2014/15,regular,15,M. Petah Tikva,19,6,-10
2014/15,regular,15,Bnei Sakhnin,18,7,-1
2014/15,regular,15,Hapoel Tel Aviv,18,8,-4
2014/15,regular,15,Maccabi Netanya,18,9,-9
2014/15,regular,15,FC Ashdod,17,10,-3
2014/15,regular,15,Hapoel Haifa,17,11,-16
2014/15,regular,15,Hapoel Raanana,14,12,-3
2014/15,regular,15,H. Petah Tikva,14,13,-11
2014/15,regular,15,Hapoel Acre,12,14,-8
2014/15,regular,16,Kiryat Shmona,38,1,20
2014/15,regular,16,M. Tel Aviv,34,2,25
2014/15,regular,16,H. Beer Sheva,32,3,19
2014/15,regular,16,B. Jerusalem,22,4,5
2014/15,regular,16,Maccabi Haifa,20,5,2
2014/15,regular,16,FC Ashdod,20,6,-2
2014/15,regular,16,M. Petah Tikva,20,7,-10
2014/15,regular,16,Hapoel Tel Aviv,19,8,-4
2014/15,regular,16,Bnei Sakhnin,18,9,-2
2014/15,regular,16,Maccabi Netanya,18,10,-11
2014/15,regular,16,Hapoel Haifa,18,11,-16
2014/15,regular,16,Hapoel Raanana,15,12,-3
2014/15,regular,16,H. Petah Tikva,15,13,-11
2014/15,regular,16,Hapoel Acre,12,14,-12
2014/15,regular,17,Kiryat Shmona,38,1,17
2014/15,regular,17,M. Tel Aviv,37,2,26
2014/15,regular,17,H. Beer Sheva,32,3,18
2014/15,regular,17,B. Jerusalem,23,4,5
2014/15,regular,17,M. Petah Tikva,23,5,-7
2014/15,regular,17,FC Ashdod,21,6,-2
2014/15,regular,17,Hapoel Haifa,21,7,-14
2014/15,regular,17,Maccabi Haifa,20,8,1
2014/15,regular,17,Hapoel Tel Aviv,20,9,-4
2014/15,regular,17,Bnei Sakhnin,19,10,-2
2014/15,regular,17,Hapoel Raanana,18,11,-2
2014/15,regular,17,Maccabi Netanya,18,12,-13
2014/15,regular,17,H. Petah Tikva,16,13,-11
2014/15,regular,17,Hapoel Acre,13,14,-12
2014/15,regular,18,Kiryat Shmona,41,1,18
2014/15,regular,18,M. Tel Aviv,40,2,29
2014/15,regular,18,H. Beer Sheva,35,3,19
2014/15,regular,18,B. Jerusalem,24,4,5
2014/15,regular,18,FC Ashdod,24,5,-1
2014/15,regular,18,M. Petah Tikva,23,6,-8
2014/15,regular,18,Hapoel Raanana,21,7,-1
2014/15,regular,18,Hapoel Tel Aviv,21,8,-4
2014/15,regular,18,Maccabi Netanya,21,9,-11
2014/15,regular,18,Hapoel Haifa,21,10,-15
2014/15,regular,18,Maccabi Haifa,20,11,0
2014/15,regular,18,Bnei Sakhnin,19,12,-4
2014/15,regular,18,H. Petah Tikva,16,13,-12
2014/15,regular,18,Hapoel Acre,13,14,-15
2014/15,regular,19,M. Tel Aviv,43,1,30
2014/15,regular,19,Kiryat Shmona,42,2,18
2014/15,regular,19,H. Beer Sheva,35,3,18
2014/15,regular,19,B. Jerusalem,24,4,3
2014/15,regular,19,Hapoel Raanana,24,5,1
2014/15,regular,19,FC Ashdod,24,6,-2
2014/15,regular,19,M. Petah Tikva,24,7,-8
2014/15,regular,19,Maccabi Netanya,24,8,-9
2014/15,regular,19,Maccabi Haifa,23,9,1
2014/15,regular,19,Hapoel Tel Aviv,22,10,-4
2014/15,regular,19,Hapoel Haifa,22,11,-15
2014/15,regular,19,Bnei Sakhnin,20,12,-4
2014/15,regular,19,H. Petah Tikva,17,13,-12
2014/15,regular,19,Hapoel Acre,13,14,-17
2014/15,regular,20,M. Tel Aviv,46,1,32
2014/15,regular,20,Kiryat Shmona,42,2,16
2014/15,regular,20,H. Beer Sheva,38,3,21
2014/15,regular,20,B. Jerusalem,27,4,5
2014/15,regular,20,Hapoel Raanana,27,5,3
2014/15,regular,20,M. Petah Tikva,27,6,-7
2014/15,regular,20,Maccabi Netanya,25,7,-9
2014/15,regular,20,FC Ashdod,24,8,-4
2014/15,regular,20,Maccabi Haifa,23,9,0
2014/15,regular,20,Bnei Sakhnin,23,10,-2
2014/15,regular,20,Hapoel Tel Aviv,22,11,-6
2014/15,regular,20,Hapoel Haifa,22,12,-17
2014/15,regular,20,H. Petah Tikva,18,13,-12
2014/15,regular,20,Hapoel Acre,13,14,-20
2014/15,regular,21,M. Tel Aviv,47,1,32
2014/15,regular,21,Kiryat Shmona,45,2,17
2014/15,regular,21,H. Beer Sheva,39,3,21
2014/15,regular,21,B. Jerusalem,30,4,6
2014/15,regular,21,M. Petah Tikva,30,5,-5
2014/15,regular,21,Hapoel Raanana,27,6,2
2014/15,regular,21,Maccabi Netanya,26,7,-9
2014/15,regular,21,FC Ashdod,25,8,-4
2014/15,regular,21,Hapoel Tel Aviv,25,9,-5
2014/15,regular,21,Maccabi Haifa,24,10,0
2014/15,regular,21,Bnei Sakhnin,23,11,-4
2014/15,regular,21,Hapoel Haifa,22,12,-18
2014/15,regular,21,H. Petah Tikva,18,13,-13
2014/15,regular,21,Hapoel Acre,14,14,-20
2014/15,regular,22,M. Tel Aviv,48,1,32
2014/15,regular,22,Kiryat Shmona,46,2,17
2014/15,regular,22,H. Beer Sheva,42,3,22
2014/15,regular,22,M. Petah Tikva,33,4,-3
2014/15,regular,22,B. Jerusalem,30,5,5
2014/15,regular,22,Hapoel Raanana,30,6,3
2014/15,regular,22,Maccabi Haifa,27,7,5
2014/15,regular,22,Bnei Sakhnin,26,8,-3
2014/15,regular,22,Maccabi Netanya,26,9,-10
2014/15,regular,22,Hapoel Tel Aviv,25,10,-6
2014/15,regular,22,FC Ashdod,25,11,-9
2014/15,regular,22,Hapoel Haifa,22,12,-19
2014/15,regular,22,H. Petah Tikva,21,13,-12
2014/15,regular,22,Hapoel Acre,14,14,-22
2014/15,regular,23,M. Tel Aviv,48,1,30
2014/15,regular,23,Kiryat Shmona,47,2,17
2014/15,regular,23,H. Beer Sheva,42,3,20
2014/15,regular,23,M. Petah Tikva,34,4,-3
2014/15,regular,23,B. Jerusalem,31,5,5
2014/15,regular,23,Hapoel Raanana,31,6,3
2014/15,regular,23,Maccabi Netanya,29,7,-8
2014/15,regular,23,Maccabi Haifa,28,8,5
2014/15,regular,23,Bnei Sakhnin,27,9,-3
2014/15,regular,23,Hapoel Tel Aviv,26,10,-6
2014/15,regular,23,FC Ashdod,26,11,-9
2014/15,regular,23,Hapoel Haifa,25,12,-17
2014/15,regular,23,H. Petah Tikva,22,13,-12
2014/15,regular,23,Hapoel Acre,15,14,-22
2014/15,regular,24,M. Tel Aviv,51,1,32
2014/15,regular,24,Kiryat Shmona,47,2,16
2014/15,regular,24,H. Beer Sheva,45,3,21
2014/15,regular,24,M. Petah Tikva,35,4,-3
2014/15,regular,24,B. Jerusalem,34,5,6
2014/15,regular,24,Hapoel Raanana,34,6,5
2014/15,regular,24,Maccabi Haifa,31,7,6
2014/15,regular,24,Maccabi Netanya,29,8,-9
2014/15,regular,24,Bnei Sakhnin,27,9,-5
2014/15,regular,24,FC Ashdod,27,10,-9
2014/15,regular,24,Hapoel Tel Aviv,26,11,-7
2014/15,regular,24,Hapoel Haifa,25,12,-19
2014/15,regular,24,H. Petah Tikva,22,13,-13
2014/15,regular,24,Hapoel Acre,18,14,-21
2014/15,regular,25,M. Tel Aviv,51,1,31
2014/15,regular,25,Kiryat Shmona,47,2,15
2014/15,regular,25,H. Beer Sheva,46,3,21
2014/15,regular,25,B. Jerusalem,37,4,7
2014/15,regular,25,M. Petah Tikva,36,5,-3
2014/15,regular,25,Maccabi Haifa,34,6,7
2014/15,regular,25,Hapoel Raanana,34,7,3
2014/15,regular,25,Bnei Sakhnin,30,8,-3
2014/15,regular,25,Maccabi Netanya,30,9,-9
2014/15,regular,25,Hapoel Tel Aviv,29,10,-5
2014/15,regular,25,FC Ashdod,27,11,-11
2014/15,regular,25,Hapoel Haifa,26,12,-19
2014/15,regular,25,H. Petah Tikva,23,13,-13
2014/15,regular,25,Hapoel Acre,19,14,-21
2014/15,regular,26,M. Tel Aviv,54,1,33
2014/15,regular,26,H. Beer Sheva,49,2,23
2014/15,regular,26,Kiryat Shmona,47,3,13
2014/15,regular,26,B. Jerusalem,40,4,9
2014/15,regular,26,M. Petah Tikva,39,5,-2
2014/15,regular,26,Maccabi Haifa,37,6,9
2014/15,regular,26,Hapoel Raanana,34,7,1
2014/15,regular,26,Maccabi Netanya,33,8,-8
2014/15,regular,26,Bnei Sakhnin,30,9,-5
2014/15,regular,26,Hapoel Tel Aviv,29,10,-6
2014/15,regular,26,FC Ashdod,27,11,-12
2014/15,regular,26,Hapoel Haifa,26,12,-21
2014/15,regular,26,H. Petah Tikva,23,13,-15
2014/15,regular,26,Hapoel Acre,22,14,-19
