season,stage,round,team,points,position,goal_diff
2008/09,regular,8,M. Petah Tikva,14,3,1
2008/09,regular,8,Hapoel Tel Aviv,13,4,4
2008/09,regular,8,H. Petah Tikva,11,5,1
2008/09,regular,8,Kiryat Shmona,11,6,-1
2008/09,regular,8,M. Tel Aviv,9,7,-1
2008/09,regular,8,FC Ashdod,9,8,-2
2008/09,regular,8,B. Jerusalem,7,9,0
2008/09,regular,8,Bnei Yehuda,5,10,-5
2008/09,regular,8,Bnei Sakhnin,5,11,-6
2008/09,regular,8,Hakoah Amidar,4,12,-7
2008/09,regular,9,Maccabi Netanya,21,1,7
2008/09,regular,9,Maccabi Haifa,20,2,9
2008/09,regular,9,M. Petah Tikva,15,3,1
2008/09,regular,9,Hapoel Tel Aviv,14,4,4
2008/09,regular,9,FC Ashdod,12,5,0
2008/09,regular,9,M. Tel Aviv,12,6,0
2008/09,regular,9,H. Petah Tikva,11,7,0
2008/09,regular,9,Kiryat Shmona,11,8,-3
2008/09,regular,9,B. Jerusalem,10,9,3
2008/09,regular,9,Hakoah Amidar,7,10,-5
2008/09,regular,9,Bnei Sakhnin,5,11,-8
2008/09,regular,9,Bnei Yehuda,5,11,-8
2008/09,regular,10,Maccabi Haifa,21,1,9
2008/09,regular,10,Maccabi Netanya,21,2,6
2008/09,regular,10,M. Petah Tikva,16,3,1
2008/09,regular,10,Hapoel Tel Aviv,14,4,3
2008/09,regular,10,H. Petah Tikva,14,5,1
2008/09,regular,10,B. Jerusalem,13,6,4
2008/09,regular,10,FC Ashdod,13,7,0
2008/09,regular,10,M. Tel Aviv,13,8,0
2008/09,regular,10,Kiryat Shmona,12,9,-3
2008/09,regular,10,Bnei Sakhnin,8,10,-7
2008/09,regular,10,Hakoah Amidar,7,11,-6
2008/09,regular,10,Bnei Yehuda,6,12,-8
2008/09,regular,11,Maccabi Haifa,24,1,12
2008/09,regular,11,Maccabi Netanya,24,2,9
2008/09,regular,11,Hapoel Tel Aviv,17,3,5
2008/09,regular,11,M. Petah Tikva,17,4,1
2008/09,regular,11,FC Ashdod,16,5,1
2008/09,regular,11,B. Jerusalem,14,6,4
2008/09,regular,11,H. Petah Tikva,14,7,-2
2008/09,regular,11,M. Tel Aviv,13,8,-2
2008/09,regular,11,Kiryat Shmona,12,9,-6
2008/09,regular,11,Bnei Yehuda,9,10,-6
2008/09,regular,11,Bnei Sakhnin,8,11,-9
2008/09,regular,11,Hakoah Amidar,7,12,-7
2008/09,regular,12,Maccabi Haifa,27,1,14
2008/09,regular,12,Maccabi Netanya,25,2,9
2008/09,regular,12,Hapoel Tel Aviv,20,3,8
2008/09,regular,12,M. Petah Tikva,18,4,1
2008/09,regular,12,H. Petah Tikva,17,5,1
2008/09,regular,12,FC Ashdod,16,6,-1
2008/09,regular,12,B. Jerusalem,15,7,4
2008/09,regular,12,M. Tel Aviv,13,8,-3
2008/09,regular,12,Bnei Yehuda,12,9,-5
2008/09,regular,12,Kiryat Shmona,12,10,-9
2008/09,regular,12,Bnei Sakhnin,9,11,-9
2008/09,regular,12,Hakoah Amidar,7,12,-10
2008/09,regular,13,Maccabi Haifa,28,1,14
2008/09,regular,13,Maccabi Netanya,26,2,9
2008/09,regular,13,Hapoel Tel Aviv,21,3,8
2008/09,regular,13,H. Petah Tikva,18,4,1
2008/09,regular,13,M. Petah Tikva,18,5,0
2008/09,regular,13,FC Ashdod,17,6,-1
2008/09,regular,13,B. Jerusalem,16,7,4
2008/09,regular,13,Bnei Yehuda,15,8,-4
2008/09,regular,13,M. Tel Aviv,14,9,-3
2008/09,regular,13,Kiryat Shmona,13,10,-9
2008/09,regular,13,Bnei Sakhnin,12,11,-8
2008/09,regular,13,Hakoah Amidar,7,12,-11
2008/09,regular,14,Maccabi Haifa,31,1,15
2008/09,regular,14,Maccabi Netanya,27,2,9
2008/09,regular,14,Hapoel Tel Aviv,22,3,8
2008/09,regular,14,FC Ashdod,20,4,2
2008/09,regular,14,B. Jerusalem,19,5,7
2008/09,regular,14,M. Petah Tikva,19,6,0
2008/09,regular,14,H. Petah Tikva,18,7,-2
2008/09,regular,14,M. Tel Aviv,15,8,-3
2008/09,regular,14,Bnei Yehuda,15,9,-5
2008/09,regular,14,Kiryat Shmona,14,10,-9
2008/09,regular,14,Bnei Sakhnin,13,11,-8
2008/09,regular,14,Hakoah Amidar,7,12,-14
2008/09,regular,15,Maccabi Haifa,32,1,15
2008/09,regular,15,Maccabi Netanya,28,2,9
2008/09,regular,15,Hapoel Tel Aviv,25,3,10
2008/09,regular,15,FC Ashdod,21,4,2
2008/09,regular,15,B. Jerusalem,20,5,7
2008/09,regular,15,M. Petah Tikva,20,6,0
2008/09,regular,15,Bnei Yehuda,18,7,-3
2008/09,regular,15,H. Petah Tikva,18,8,-4
2008/09,regular,15,M. Tel Aviv,16,9,-3
2008/09,regular,15,Bnei Sakhnin,14,10,-8
2008/09,regular,15,Kiryat Shmona,14,11,-11
2008/09,regular,15,Hakoah Amidar,8,12,-14
2008/09,regular,16,Maccabi Haifa,32,1,13
2008/09,regular,16,Maccabi Netanya,31,2,10
2008/09,regular,16,Hapoel Tel Aviv,28,3,12
2008/09,regular,16,M. Petah Tikva,23,4,2
2008/09,regular,16,B. Jerusalem,21,5,7
2008/09,regular,16,FC Ashdod,21,6,0
2008/09,regular,16,Bnei Yehuda,21,7,-2
2008/09,regular,16,H. Petah Tikva,18,8,-5
2008/09,regular,16,M. Tel Aviv,16,9,-4
2008/09,regular,16,Kiryat Shmona,15,10,-11
2008/09,regular,16,Bnei Sakhnin,14,11,-9
2008/09,regular,16,Hakoah Amidar,11,12,-13
2008/09,regular,17,Maccabi Haifa,35,1,14
2008/09,regular,17,Hapoel Tel Aviv,31,2,13
2008/09,regular,17,Maccabi Netanya,31,3,9
2008/09,regular,17,B. Jerusalem,24,4,9
2008/09,regular,17,M. Petah Tikva,24,5,2
2008/09,regular,17,Bnei Yehuda,24,6,0
2008/09,regular,17,FC Ashdod,21,7,-2
2008/09,regular,17,M. Tel Aviv,19,8,-3
2008/09,regular,17,H. Petah Tikva,18,9,-7
2008/09,regular,17,Kiryat Shmona,16,10,-11
2008/09,regular,17,Bnei Sakhnin,14,11,-10
2008/09,regular,17,Hakoah Amidar,11,12,-14
2008/09,regular,18,Maccabi Haifa,36,1,14
2008/09,regular,18,Maccabi Netanya,32,2,9
2008/09,regular,18,Hapoel Tel Aviv,31,3,10
2008/09,regular,18,B. Jerusalem,27,4,10
2008/09,regular,18,Bnei Yehuda,27,5,3
2008/09,regular,18,M. Petah Tikva,27,6,3
2008/09,regular,18,FC Ashdod,21,7,-3
2008/09,regular,18,M. Tel Aviv,20,8,-3
2008/09,regular,18,H. Petah Tikva,18,9,-8
2008/09,regular,18,Bnei Sakhnin,17,10,-9
2008/09,regular,18,Kiryat Shmona,16,11,-12
2008/09,regular,18,Hakoah Amidar,12,12,-14
2008/09,regular,19,Maccabi Haifa,39,1,16
2008/09,regular,19,Hapoel Tel Aviv,34,2,14
2008/09,regular,19,Maccabi Netanya,33,3,9
2008/09,regular,19,Bnei Yehuda,28,4,3
2008/09,regular,19,M. Petah Tikva,28,5,3
2008/09,regular,19,B. Jerusalem,27,6,6
2008/09,regular,19,M. Tel Aviv,23,7,-2
2008/09,regular,19,FC Ashdod,22,8,-3
2008/09,regular,19,H. Petah Tikva,19,9,-8
2008/09,regular,19,Bnei Sakhnin,18,10,-9
2008/09,regular,19,Kiryat Shmona,16,11,-13
2008/09,regular,19,Hakoah Amidar,12,12,-16
2008/09,regular,20,Maccabi Haifa,39,1,14
2008/09,regular,20,Maccabi Netanya,36,2,11
2008/09,regular,20,Hapoel Tel Aviv,35,3,14
2008/09,regular,20,B. Jerusalem,30,4,7
2008/09,regular,20,M. Petah Tikva,29,5,3
2008/09,regular,20,Bnei Yehuda,28,6,2
2008/09,regular,20,FC Ashdod,25,7,-1
2008/09,regular,20,M. Tel Aviv,23,8,-3
2008/09,regular,20,H. Petah Tikva,22,9,-7
2008/09,regular,20,Bnei Sakhnin,18,10,-11
2008/09,regular,20,Kiryat Shmona,16,11,-14
2008/09,regular,20,Hakoah Amidar,15,12,-15
2008/09,regular,21,Maccabi Haifa,39,1,13
2008/09,regular,21,Hapoel Tel Aviv,38,2,15
2008/09,regular,21,Maccabi Netanya,36,3,10
2008/09,regular,21,B. Jerusalem,33,4,8
2008/09,regular,21,Bnei Yehuda,31,5,3
2008/09,regular,21,M. Petah Tikva,29,6,2
2008/09,regular,21,FC Ashdod,28,7,0
2008/09,regular,21,H. Petah Tikva,25,8,-6
2008/09,regular,21,M. Tel Aviv,23,9,-4
2008/09,regular,21,Kiryat Shmona,19,10,-13
2008/09,regular,21,Bnei Sakhnin,18,11,-12
2008/09,regular,21,Hakoah Amidar,15,12,-16
2008/09,regular,22,Maccabi Haifa,42,1,14
2008/09,regular,22,Hapoel Tel Aviv,41,2,17
2008/09,regular,22,Maccabi Netanya,39,3,11
2008/09,regular,22,B. Jerusalem,36,4,9
2008/09,regular,22,Bnei Yehuda,34,5,5
2008/09,regular,22,M. Petah Tikva,29,6,1
2008/09,regular,22,FC Ashdod,29,7,0
2008/09,regular,22,H. Petah Tikva,25,8,-7
2008/09,regular,22,M. Tel Aviv,23,9,-6
2008/09,regular,22,Kiryat Shmona,19,10,-14
2008/09,regular,22,Bnei Sakhnin,18,11,-14
2008/09,regular,22,Hakoah Amidar,16,12,-16
2008/09,regular,23,Maccabi Haifa,45,1,15
2008/09,regular,23,Hapoel Tel Aviv,41,2,16
2008/09,regular,23,Maccabi Netanya,40,3,11
2008/09,regular,23,B. Jerusalem,39,4,10
2008/09,regular,23,Bnei Yehuda,34,5,4
2008/09,regular,23,FC Ashdod,32,6,2
2008/09,regular,23,M. Petah Tikva,30,7,1
2008/09,regular,23,M. Tel Aviv,26,8,-5
2008/09,regular,23,H. Petah Tikva,25,9,-8
2008/09,regular,23,Bnei Sakhnin,19,10,-14
2008/09,regular,23,Kiryat Shmona,19,11,-16
2008/09,regular,23,Hakoah Amidar,17,12,-16
2008/09,regular,24,Maccabi Haifa,46,1,15
2008/09,regular,24,Hapoel Tel Aviv,44,2,17
2008/09,regular,24,Maccabi Netanya,43,3,12
2008/09,regular,24,B. Jerusalem,39,4,9
2008/09,regular,24,Bnei Yehuda,34,5,3
2008/09,regular,24,FC Ashdod,32,6,1
2008/09,regular,24,M. Petah Tikva,31,7,1
2008/09,regular,24,M. Tel Aviv,27,8,-5
2008/09,regular,24,H. Petah Tikva,26,9,-8
2008/09,regular,24,Bnei Sakhnin,22,10,-13
2008/09,regular,24,Kiryat Shmona,20,11,-16
2008/09,regular,24,Hakoah Amidar,18,12,-16
2008/09,regular,25,Maccabi Haifa,49,1,18
2008/09,regular,25,Hapoel Tel Aviv,47,2,18
2008/09,regular,25,Maccabi Netanya,43,3,10
2008/09,regular,25,B. Jerusalem,42,4,13
2008/09,regular,25,Bnei Yehuda,37,5,5
2008/09,regular,25,FC Ashdod,32,6,-2
2008/09,regular,25,M. Petah Tikva,31,7,0
2008/09,regular,25,M. Tel Aviv,30,8,-4
2008/09,regular,25,H. Petah Tikva,27,9,-8
2008/09,regular,25,Bnei Sakhnin,23,10,-13
2008/09,regular,25,Kiryat Shmona,20,11,-17
2008/09,regular,25,Hakoah Amidar,18,12,-20
2008/09,regular,26,Maccabi Haifa,52,1,19
2008/09,regular,26,Hapoel Tel Aviv,50,2,19
2008/09,regular,26,B. Jerusalem,43,3,13
2008/09,regular,26,Maccabi Netanya,43,4,9
2008/09,regular,26,Bnei Yehuda,38,5,5
2008/09,regular,26,M. Petah Tikva,34,6,1
2008/09,regular,26,M. Tel Aviv,33,7,-1
2008/09,regular,26,FC Ashdod,32,8,-3
2008/09,regular,26,H. Petah Tikva,27,9,-9
2008/09,regular,26,Bnei Sakhnin,23,10,-16
2008/09,regular,26,Hakoah Amidar,21,11,-19
2008/09,regular,26,Kiryat Shmona,20,12,-18
2008/09,regular,27,Hapoel Tel Aviv,53,1,20
2008/09,regular,27,Maccabi Haifa,53,2,19
2008/09,regular,27,B. Jerusalem,46,3,15
2008/09,regular,27,Maccabi Netanya,44,4,9
2008/09,regular,27,Bnei Yehuda,41,5,6
2008/09,regular,27,M. Tel Aviv,34,6,-1
2008/09,regular,27,M. Petah Tikva,34,7,-1
2008/09,regular,27,FC Ashdod,33,8,-3
2008/09,regular,27,H. Petah Tikva,27,9,-10
2008/09,regular,27,Bnei Sakhnin,26,10,-14
2008/09,regular,27,Hakoah Amidar,21,11,-20
2008/09,regular,27,Kiryat Shmona,20,12,-20
2008/09,regular,28,Maccabi Haifa,56,1,20
2008/09,regular,28,Hapoel Tel Aviv,54,2,20
2008/09,regular,28,B. Jerusalem,49,3,16
2008/09,regular,28,Maccabi Netanya,47,4,10
2008/09,regular,28,Bnei Yehuda,42,5,6
2008/09,regular,28,M. Tel Aviv,35,6,-1
2008/09,regular,28,M. Petah Tikva,35,7,-1
2008/09,regular,28,FC Ashdod,33,8,-4
2008/09,regular,28,H. Petah Tikva,27,9,-11
2008/09,regular,28,Bnei Sakhnin,27,10,-14
2008/09,regular,28,Hakoah Amidar,22,11,-20
2008/09,regular,28,Kiryat Shmona,20,12,-21
2008/09,regular,29,Hapoel Tel Aviv,57,1,22
2008/09,regular,29,Maccabi Haifa,57,2,20
2008/09,regular,29,B. Jerusalem,50,3,16
2008/09,regular,29,Maccabi Netanya,50,4,11
2008/09,regular,29,Bnei Yehuda,45,5,9
2008/09,regular,29,M. Tel Aviv,35,6,-2
2008/09,regular,29,M. Petah Tikva,35,7,-3
2008/09,regular,29,FC Ashdod,33,8,-7
2008/09,regular,29,H. Petah Tikva,28,9,-11
2008/09,regular,29,Bnei Sakhnin,28,10,-14
2008/09,regular,29,Hakoah Amidar,25,11,-18
2008/09,regular,29,Kiryat Shmona,20,12,-23
2008/09,regular,30,Maccabi Haifa,60,1,22
2008/09,regular,30,Hapoel Tel Aviv,58,2,22
2008/09,regular,30,B. Jerusalem,53,3,18
2008/09,regular,30,Maccabi Netanya,50,4,9
2008/09,regular,30,Bnei Yehuda,48,5,10
2008/09,regular,30,M. Petah Tikva,36,6,-3
2008/09,regular,30,M. Tel Aviv,35,7,-4
2008/09,regular,30,FC Ashdod,34,8,-7
2008/09,regular,30,Bnei Sakhnin,29,9,-14
2008/09,regular,30,H. Petah Tikva,28,10,-12
2008/09,regular,30,Hakoah Amidar,25,11,-20
2008/09,regular,30,Kiryat Shmona,23,12,-21
2008/09,regular,31,Maccabi Haifa,63,1,23
2008/09,regular,31,Hapoel Tel Aviv,58,2,21
2008/09,regular,31,B. Jerusalem,53,3,16
2008/09,regular,31,Maccabi Netanya,51,4,9
2008/09,regular,31,Bnei Yehuda,48,5,9
2008/09,regular,31,M. Tel Aviv,38,6,-3
2008/09,regular,31,M. Petah Tikva,36,7,-5
2008/09,regular,31,FC Ashdod,35,8,-7
2008/09,regular,31,H. Petah Tikva,31,9,-10
2008/09,regular,31,Bnei Sakhnin,30,10,-14
2008/09,regular,31,Kiryat Shmona,26,11,-19
2008/09,regular,31,Hakoah Amidar,26,12,-20
2008/09,regular,32,Maccabi Haifa,66,1,25
2008/09,regular,32,Hapoel Tel Aviv,61,2,22
2008/09,regular,32,B. Jerusalem,56,3,19
2008/09,regular,32,Maccabi Netanya,51,4,7
2008/09,regular,32,Bnei Yehuda,49,5,9
2008/09,regular,32,M. Tel Aviv,41,6,0
2008/09,regular,32,FC Ashdod,38,7,-6
2008/09,regular,32,M. Petah Tikva,36,8,-8
2008/09,regular,32,H. Petah Tikva,31,9,-11
2008/09,regular,32,Bnei Sakhnin,30,10,-17
2008/09,regular,32,Kiryat Shmona,27,11,-19
2008/09,regular,32,Hakoah Amidar,26,12,-21
2008/09,regular,33,Maccabi Haifa,67,1,25
2008/09,regular,33,Hapoel Tel Aviv,61,2,21
2008/09,regular,33,B. Jerusalem,57,3,19
2008/09,regular,33,Maccabi Netanya,54,4,8
2008/09,regular,33,Bnei Yehuda,49,5,7
2008/09,regular,33,M. Tel Aviv,44,6,1
2008/09,regular,33,M. Petah Tikva,39,7,-7
2008/09,regular,33,FC Ashdod,38,8,-7
2008/09,regular,33,Bnei Sakhnin,33,9,-15
2008/09,regular,33,H. Petah Tikva,31,10,-12
2008/09,regular,33,Hakoah Amidar,29,11,-20
2008/09,regular,33,Kiryat Shmona,27,12,-20
