season,stage,round,team,points,position,goal_diff
2021/22,relegation_playoff,27,Hapoel Hadera,39,1,-4
2021/22,relegation_playoff,27,Kiryat Shmona,34,2,-3
2021/22,relegation_playoff,27,Hapoel Haifa,31,3,-4
2021/22,relegation_playoff,27,FC Ashdod,30,4,-14
2021/22,relegation_playoff,27,B. Jerusalem,23,5,-13
2021/22,relegation_playoff,27,H. Jerusalem,23,6,-18
2021/22,relegation_playoff,27,M. Petah Tikva,22,7,-10
2021/22,relegation_playoff,27,H. Nof HaGalil,20,8,-27
2021/22,relegation_playoff,28,Hapoel Hadera,39,1,-7
2021/22,relegation_playoff,28,Kiryat Shmona,37,2,0
2021/22,relegation_playoff,28,Hapoel Haifa,32,3,-4
2021/22,relegation_playoff,28,FC Ashdod,30,4,-15
2021/22,relegation_playoff,28,B. Jerusalem,26,5,-12
2021/22,relegation_playoff,28,H. Jerusalem,24,6,-18
2021/22,relegation_playoff,28,M. Petah Tikva,23,7,-10
2021/22,relegation_playoff,28,H. Nof HaGalil,21,8,-27
2021/22,relegation_playoff,29,Kiryat Shmona,40,1,1
2021/22,relegation_playoff,29,Hapoel Hadera,39,2,-8
2021/22,relegation_playoff,29,Hapoel Haifa,35,3,-3
2021/22,relegation_playoff,29,FC Ashdod,33,4,-14
2021/22,relegation_playoff,29,B. Jerusalem,29,5,-10
2021/22,relegation_playoff,29,H. Jerusalem,24,6,-19
2021/22,relegation_playoff,29,M. Petah Tikva,23,7,-11
2021/22,relegation_playoff,29,H. Nof HaGalil,21,8,-29
2021/22,relegation_playoff,30,Kiryat Shmona,43,1,5
2021/22,relegation_playoff,30,Hapoel Hadera,39,2,-9
2021/22,relegation_playoff,30,FC Ashdod,36,3,-13
2021/22,relegation_playoff,30,Hapoel Haifa,35,4,-7
2021/22,relegation_playoff,30,B. Jerusalem,32,5,-9
2021/22,relegation_playoff,30,H. Jerusalem,24,6,-20
2021/22,relegation_playoff,30,H. Nof HaGalil,24,7,-25
2021/22,relegation_playoff,30,M. Petah Tikva,23,8,-15
2021/22,relegation_playoff,31,Kiryat Shmona,46,1,7
2021/22,relegation_playoff,31,Hapoel Hadera,42,2,-7
2021/22,relegation_playoff,31,FC Ashdod,36,3,-15
2021/22,relegation_playoff,31,Hapoel Haifa,35,4,-9
2021/22,relegation_playoff,31,B. Jerusalem,33,5,-9
2021/22,relegation_playoff,31,H. Jerusalem,27,6,-18
2021/22,relegation_playoff,31,M. Petah Tikva,24,7,-15
2021/22,relegation_playoff,31,H. Nof HaGalil,24,8,-27
2021/22,relegation_playoff,32,Kiryat Shmona,49,1,9
2021/22,relegation_playoff,32,Hapoel Hadera,42,2,-8
2021/22,relegation_playoff,32,FC Ashdod,39,3,-14
2021/22,relegation_playoff,32,B. Jerusalem,36,4,-8
2021/22,relegation_playoff,32,Hapoel Haifa,35,5,-10
2021/22,relegation_playoff,32,H. Jerusalem,30,6,-17
2021/22,relegation_playoff,32,M. Petah Tikva,24,7,-16
2021/22,relegation_playoff,32,H. Nof HaGalil,24,8,-29
2021/22,relegation_playoff,33,Kiryat Shmona,50,1,9
2021/22,relegation_playoff,33,Hapoel Hadera,42,2,-9
2021/22,relegation_playoff,33,FC Ashdod,39,3,-15
2021/22,relegation_playoff,33,B. Jerusalem,37,4,-8
2021/22,relegation_playoff,33,Hapoel Haifa,35,5,-11
2021/22,relegation_playoff,33,H. Jerusalem,33,6,-16
2021/22,relegation_playoff,33,M. Petah Tikva,27,7,-15
2021/22,relegation_playoff,33,H. Nof HaGalil,27,8,-28
